County_Name,State_Name,Confirmed,New,Death,Fatality_Rate,Latitude,Longitude,Last_Update
Ontario,New York,1,1,0,0.0000000,42.8528894,-77.2998110,2020-03-16 21:26 UTC
King,Washington,420,33,37,0.0880952,47.4901181,-121.8043324,2020-03-16 21:26 UTC
Snohomish,Washington,200,46,4,0.0200000,47.9124000,-122.0930600,2020-03-16 21:26 UTC
Pierce,Washington,29,3,0,0.0000000,47.0227081,-122.1014408,2020-03-16 21:26 UTC
Island,Washington,6,0,0,0.0000000,48.1916094,-122.6650075,2020-03-16 21:26 UTC
Clark,Washington,4,1,0,0.0000000,45.7818733,-122.4812785,2020-03-16 21:26 UTC
Skagit,Washington,4,0,0,0.0000000,48.4793302,-121.7280802,2020-03-16 21:26 UTC
Yakima,Washington,4,0,0,0.0000000,46.6044800,-120.5072100,2020-03-16 21:26 UTC
Grant,Washington,3,1,1,0.3333333,47.1988579,-119.4525987,2020-03-16 21:26 UTC
Jefferson,Washington,3,2,0,0.0000000,47.7481061,-123.6000095,2020-03-16 21:26 UTC
Kittitas,Washington,3,0,0,0.0000000,46.9847200,-120.4175200,2020-03-16 21:26 UTC
Kitsap,Washington,3,0,0,0.0000000,47.4749622,-122.6085325,2020-03-16 21:26 UTC
Whatcom,Washington,3,1,0,0.0000000,48.8255970,-121.7174182,2020-03-16 21:26 UTC
Thurston,Washington,3,0,0,0.0000000,46.9198058,-122.8298691,2020-03-16 21:26 UTC
Spokane,Washington,3,0,0,0.0000000,47.6572600,-117.4122800,2020-03-16 21:26 UTC
Grays Harbor,Washington,1,0,0,0.0000000,47.1505523,-123.7737432,2020-03-16 21:26 UTC
Columbia,Washington,1,0,0,0.0000000,46.2975768,-117.9078634,2020-03-16 21:26 UTC
Lincoln,Washington,1,1,0,0.0000000,47.5730506,-118.4177041,2020-03-16 21:26 UTC
Cowlitz,Washington,1,1,0,0.0000000,46.1945405,-122.6783272,2020-03-16 21:26 UTC
Santa Clara,California,138,24,2,0.0144928,37.3557900,-121.9550900,2020-03-16 21:26 UTC
Los Angeles,California,94,25,1,0.0106383,34.0534900,-118.2453200,2020-03-16 21:26 UTC
San Mateo,California,41,9,1,0.0243902,37.5470400,-122.3148500,2020-03-16 21:26 UTC
San Francisco,California,40,3,0,0.0000000,37.7771200,-122.4196400,2020-03-16 21:26 UTC
San Diego,California,35,19,0,0.0000000,32.7156800,-117.1617100,2020-03-16 21:26 UTC
Sacramento,California,32,3,1,0.0312500,38.5794400,-121.4908500,2020-03-16 21:26 UTC
Contra Costa,California,29,0,0,0.0000000,37.9179373,-121.9259354,2020-03-16 21:26 UTC
Alameda,California,18,7,0,0.0000000,37.7668300,-122.2453000,2020-03-16 21:26 UTC
Orange,California,17,3,0,0.0000000,33.7878700,-117.8507100,2020-03-16 21:26 UTC
Riverside,California,15,1,0,0.0000000,33.9817100,-117.3740400,2020-03-16 21:26 UTC
Santa Cruz,California,9,2,0,0.0000000,36.9742400,-122.0309800,2020-03-16 21:26 UTC
Marin,California,9,4,0,0.0000000,38.0718873,-122.7195348,2020-03-16 21:26 UTC
San Joaquin,California,8,0,0,0.0000000,37.9347956,-121.2713112,2020-03-16 21:26 UTC
Solano,California,7,1,0,0.0000000,38.2779336,-121.9272405,2020-03-16 21:26 UTC
Sonoma,California,5,1,0,0.0000000,38.2918800,-122.4572800,2020-03-16 21:26 UTC
Placer,California,5,0,1,0.2000000,39.0591356,-120.7536328,2020-03-16 21:26 UTC
Ventura,California,4,-1,0,0.0000000,34.2808200,-119.2923200,2020-03-16 21:26 UTC
San Benito,California,3,0,0,0.0000000,36.5050600,-121.0833200,2020-03-16 21:26 UTC
Stanislaus,California,3,1,0,0.0000000,37.5593262,-120.9976619,2020-03-16 21:26 UTC
San Luis Obispo,California,3,2,0,0.0000000,35.2857900,-120.6627500,2020-03-16 21:26 UTC
Yolo,California,2,0,0,0.0000000,38.7343100,-121.8127900,2020-03-16 21:26 UTC
Fresno,California,2,1,0,0.0000000,36.7408400,-119.7855200,2020-03-16 21:26 UTC
Calaveras,California,2,0,0,0.0000000,38.2047357,-120.5540655,2020-03-16 21:26 UTC
Tulare,California,2,0,0,0.0000000,36.2064900,-119.3430500,2020-03-16 21:26 UTC
Imperial,California,2,0,0,0.0000000,32.8474800,-115.5695200,2020-03-16 21:26 UTC
Humboldt,California,1,0,0,0.0000000,40.6987980,-123.8737147,2020-03-16 21:26 UTC
Madera,California,1,0,0,0.0000000,36.9620500,-120.0639900,2020-03-16 21:26 UTC
Shasta,California,1,0,0,0.0000000,40.5982800,-122.4909500,2020-03-16 21:26 UTC
San Bernardino,California,1,1,0,0.0000000,34.1052400,-117.2941200,2020-03-16 21:26 UTC
Santa Barbara,California,1,1,0,0.0000000,34.4193800,-119.6990500,2020-03-16 21:26 UTC
Middlesex,Massachusetts,83,18,0,0.0000000,42.4855941,-71.3917913,2020-03-16 21:26 UTC
Suffolk,Massachusetts,36,9,0,0.0000000,42.3318916,-71.0753743,2020-03-16 21:26 UTC
Norfolk,Massachusetts,36,8,0,0.0000000,42.1194100,-71.3308300,2020-03-16 21:26 UTC
Berkshire,Massachusetts,11,2,0,0.0000000,42.5110500,-73.1942600,2020-03-16 21:26 UTC
Essex,Massachusetts,8,3,0,0.0000000,42.6325100,-70.7811300,2020-03-16 21:26 UTC
Worcester,Massachusetts,6,4,0,0.0000000,42.2634100,-71.8021900,2020-03-16 21:26 UTC
Plymouth,Massachusetts,3,3,0,0.0000000,41.9280800,-70.6568000,2020-03-16 21:26 UTC
Bristol,Massachusetts,2,1,0,0.0000000,41.7983696,-71.1142812,2020-03-16 21:26 UTC
Barnstable,Massachusetts,1,0,0,0.0000000,41.7019400,-70.3044200,2020-03-16 21:26 UTC
Hampden,Massachusetts,1,1,0,0.0000000,42.0636300,-72.4164500,2020-03-16 21:26 UTC
Bergen,New Jersey,61,32,1,0.0163934,40.9594915,-74.0744420,2020-03-16 21:26 UTC
Essex,New Jersey,20,9,0,0.0000000,40.7877926,-74.2476006,2020-03-16 21:26 UTC
Hudson,New Jersey,19,8,0,0.0000000,40.7403423,-74.0741097,2020-03-16 21:26 UTC
Middlesex,New Jersey,17,6,0,0.0000000,40.5793600,-74.5006700,2020-03-16 21:26 UTC
Monmouth,New Jersey,14,2,1,0.0714286,40.2600411,-74.2219463,2020-03-16 21:26 UTC
Passaic,New Jersey,8,3,0,0.0000000,40.8603400,-74.1237400,2020-03-16 21:26 UTC
Union,New Jersey,8,4,0,0.0000000,40.6963500,-74.2695700,2020-03-16 21:26 UTC
Morris,New Jersey,6,2,0,0.0000000,40.8620190,-74.5442741,2020-03-16 21:26 UTC
Mercer,New Jersey,6,5,0,0.0000000,40.2833191,-74.7015737,2020-03-16 21:26 UTC
Burlington,New Jersey,5,1,0,0.0000000,40.0768700,-74.8577500,2020-03-16 21:26 UTC
Somerset,New Jersey,5,4,0,0.0000000,40.4985900,-74.5224900,2020-03-16 21:26 UTC
Camden,New Jersey,3,1,0,0.0000000,39.9452500,-75.1191300,2020-03-16 21:26 UTC
Ocean,New Jersey,3,1,0,0.0000000,39.9092743,-74.2969653,2020-03-16 21:26 UTC
Hunterdon,New Jersey,1,0,0,0.0000000,40.5672532,-74.9121792,2020-03-16 21:26 UTC
Broward,Florida,36,0,0,0.0000000,26.1522454,-80.4870534,2020-03-16 21:26 UTC
Non-Florida-Resident,Florida,13,4,0,0.0000000,-25.3513857,-57.5049392,2020-03-16 21:26 UTC
Miami-Dade,Florida,13,0,0,0.0000000,25.6141821,-80.5679083,2020-03-16 21:26 UTC
Outside-Florida,Florida,6,0,1,0.1666667,28.5660449,-81.6886488,2020-03-16 21:26 UTC
Lee,Florida,5,0,2,0.4000000,26.5796516,-81.8246853,2020-03-16 21:26 UTC
Volusia,Florida,5,0,0,0.0000000,29.1693400,-81.5225100,2020-03-16 21:26 UTC
Collier,Florida,5,0,0,0.0000000,26.1162556,-81.3401333,2020-03-16 21:26 UTC
Palm Beach,Florida,5,0,0,0.0000000,26.7028800,-80.0366100,2020-03-16 21:26 UTC
Manatee,Florida,4,0,0,0.0000000,27.4964300,-82.5395400,2020-03-16 21:26 UTC
Hillsborough,Florida,4,0,0,0.0000000,27.9302310,-82.3078553,2020-03-16 21:26 UTC
Duval,Florida,4,0,0,0.0000000,30.4784400,-81.6255700,2020-03-16 21:26 UTC
Clay,Florida,3,0,0,0.0000000,29.9830552,-81.8577821,2020-03-16 21:26 UTC
Pinellas,Florida,2,0,0,0.0000000,27.9313392,-82.7219403,2020-03-16 21:26 UTC
Pasco,Florida,2,0,0,0.0000000,28.3245300,-82.3362400,2020-03-16 21:26 UTC
Orange,Florida,2,0,0,0.0000000,41.3314100,-74.3566700,2020-03-16 21:26 UTC
Santa Rosa,Florida,1,0,1,1.0000000,30.7314761,-87.0176139,2020-03-16 21:26 UTC
Charlotte,Florida,1,0,0,0.0000000,26.9084833,-81.9034392,2020-03-16 21:26 UTC
Okaloosa,Florida,1,0,0,0.0000000,30.7070235,-86.5965082,2020-03-16 21:26 UTC
Nassau,Florida,1,0,0,0.0000000,30.6107767,-81.8017400,2020-03-16 21:26 UTC
Seminole,Florida,1,0,0,0.0000000,28.7170014,-81.2363226,2020-03-16 21:26 UTC
Alachua,Florida,1,0,0,0.0000000,29.7930900,-82.4942800,2020-03-16 21:26 UTC
Osceola,Florida,1,0,0,0.0000000,28.0681258,-81.1451965,2020-03-16 21:26 UTC
Sarasota,Florida,1,0,0,0.0000000,27.3388900,-82.5388700,2020-03-16 21:26 UTC
Citrus,Florida,1,0,0,0.0000000,28.8507789,-82.4659487,2020-03-16 21:26 UTC
St. Johns,Florida,1,0,0,0.0000000,30.1205100,-81.6253600,2020-03-16 21:26 UTC
Denver,Colorado,25,4,0,0.0000000,39.7400100,-104.9920200,2020-03-16 21:26 UTC
Eagle,Colorado,24,4,0,0.0000000,39.6556500,-106.8278800,2020-03-16 21:26 UTC
Arapahoe,Colorado,15,2,0,0.0000000,39.6497672,-104.3392044,2020-03-16 21:26 UTC
Jefferson,Colorado,12,3,0,0.0000000,39.5864316,-105.2504022,2020-03-16 21:26 UTC
Pitkin,Colorado,11,0,0,0.0000000,39.2171252,-106.9167355,2020-03-16 21:26 UTC
Douglas,Colorado,8,4,0,0.0000000,39.3296664,-104.9295706,2020-03-16 21:26 UTC
Gunnison,Colorado,8,2,0,0.0000000,38.5452600,-106.9269200,2020-03-16 21:26 UTC
Boulder,Colorado,7,4,0,0.0000000,40.0157400,-105.2792400,2020-03-16 21:26 UTC
Adams,Colorado,6,0,0,0.0000000,39.8737591,-104.3366349,2020-03-16 21:26 UTC
Weld,Colorado,5,0,0,0.0000000,40.5547727,-104.3924353,2020-03-16 21:26 UTC
El Paso,Colorado,4,1,1,0.2500000,38.8321269,-104.5255141,2020-03-16 21:26 UTC
Waiting on information,Colorado,2,2,0,0.0000000,38.9141437,-104.5001759,2020-03-16 21:26 UTC
Summit,Colorado,1,-1,0,0.0000000,39.6341694,-106.1163607,2020-03-16 21:26 UTC
Larimer,Colorado,1,0,0,0.0000000,40.6664525,-105.4609363,2020-03-16 21:26 UTC
Pueblo,Colorado,1,0,0,0.0000000,38.2637500,-104.6125200,2020-03-16 21:26 UTC
Routt,Colorado,1,0,0,0.0000000,40.4849979,-106.9912189,2020-03-16 21:26 UTC
Mesa,Colorado,1,0,0,0.0000000,39.1661600,-108.1388900,2020-03-16 21:26 UTC
Garfield,Colorado,1,1,0,0.0000000,39.5992265,-107.9040019,2020-03-16 21:26 UTC
Clear Creek,Colorado,1,1,0,0.0000000,39.6890531,-105.6443322,2020-03-16 21:26 UTC
Orleans,Louisiana,79,13,2,0.0253165,30.0384318,-89.9005515,2020-03-16 21:26 UTC
Jefferson,Louisiana,16,4,0,0.0000000,29.9596000,-90.1718200,2020-03-16 21:26 UTC
St. Tammany,Louisiana,5,3,0,0.0000000,30.3940800,-89.8950700,2020-03-16 21:26 UTC
Caddo,Louisiana,3,2,0,0.0000000,32.7563200,-93.9737400,2020-03-16 21:26 UTC
St. Charles,Louisiana,3,1,0,0.0000000,29.9052798,-90.3824403,2020-03-16 21:26 UTC
Terrebonne,Louisiana,3,2,0,0.0000000,29.4300667,-90.8754618,2020-03-16 21:26 UTC
Lafourche,Louisiana,2,1,0,0.0000000,29.7652900,-90.7688100,2020-03-16 21:26 UTC
Bossier,Louisiana,1,0,0,0.0000000,32.6788619,-93.6053107,2020-03-16 21:26 UTC
St. John the Baptist,Louisiana,1,0,0,0.0000000,30.0786650,-90.5454132,2020-03-16 21:26 UTC
St. Bernard,Louisiana,1,1,0,0.0000000,29.8671500,-89.8586800,2020-03-16 21:26 UTC
Fulton,Georgia,27,7,0,0.0000000,33.7902407,-84.4671100,2020-03-16 21:26 UTC
Cobb,Georgia,22,3,1,0.0454545,33.9414802,-84.5766374,2020-03-16 21:26 UTC
DeKalb,Georgia,10,0,0,0.0000000,33.7715373,-84.2264653,2020-03-16 21:26 UTC
Bartow,Georgia,9,0,0,0.0000000,34.2376440,-84.8407294,2020-03-16 21:26 UTC
Cherokee,Georgia,7,1,0,0.0000000,34.2439897,-84.4762441,2020-03-16 21:26 UTC
Dougherty,Georgia,6,0,0,0.0000000,31.5333249,-84.2162944,2020-03-16 21:26 UTC
Gwinnett,Georgia,5,1,0,0.0000000,33.9611888,-84.0235873,2020-03-16 21:26 UTC
Fayette,Georgia,5,0,0,0.0000000,33.4139091,-84.4942725,2020-03-16 21:26 UTC
Clayton,Georgia,5,3,0,0.0000000,33.5419730,-84.3576995,2020-03-16 21:26 UTC
Floyd,Georgia,4,0,0,0.0000000,34.2632424,-85.2145276,2020-03-16 21:26 UTC
Lowndes,Georgia,3,1,0,0.0000000,30.8336283,-83.2676955,2020-03-16 21:26 UTC
Clarke,Georgia,3,1,0,0.0000000,33.9511057,-83.3674122,2020-03-16 21:26 UTC
Lee,Georgia,2,0,0,0.0000000,31.7795972,-84.1408802,2020-03-16 21:26 UTC
Gordon,Georgia,2,0,0,0.0000000,34.5031965,-84.8758788,2020-03-16 21:26 UTC
Coweta,Georgia,2,0,0,0.0000000,33.3536027,-84.7633669,2020-03-16 21:26 UTC
Henry,Georgia,2,1,0,0.0000000,33.4530163,-84.1542628,2020-03-16 21:26 UTC
Polk,Georgia,1,0,0,0.0000000,34.0016881,-85.1881097,2020-03-16 21:26 UTC
Charlton,Georgia,1,0,0,0.0000000,30.7817109,-82.1377648,2020-03-16 21:26 UTC
Newton,Georgia,1,0,0,0.0000000,33.5550066,-83.8502182,2020-03-16 21:26 UTC
Troup,Georgia,1,1,0,0.0000000,33.0335189,-85.0282617,2020-03-16 21:26 UTC
Hall,Georgia,1,1,0,0.0000000,34.3204115,-83.8104354,2020-03-16 21:26 UTC
Paulding,Georgia,1,1,0,0.0000000,33.9204246,-84.8672012,2020-03-16 21:26 UTC
Cook,Illinois,61,11,0,0.0000000,41.8401493,-87.8168232,2020-03-16 21:26 UTC
Kane,Illinois,4,1,0,0.0000000,41.9388756,-88.4286393,2020-03-16 21:26 UTC
Lake,Illinois,4,1,0,0.0000000,42.3232765,-88.0035345,2020-03-16 21:26 UTC
St. Clair,Illinois,4,2,0,0.0000000,38.4699647,-89.9274997,2020-03-16 21:26 UTC
McHenry,Illinois,2,0,0,0.0000000,42.3262100,-88.2673100,2020-03-16 21:26 UTC
Sangamon,Illinois,2,0,0,0.0000000,39.7581579,-89.6588874,2020-03-16 21:26 UTC
DuPage,Illinois,1,0,0,0.0000000,41.8519405,-88.0856113,2020-03-16 21:26 UTC
Woodford,Illinois,1,0,0,0.0000000,40.8443700,-89.0278100,2020-03-16 21:26 UTC
Cumberland,Illinois,1,0,0,0.0000000,39.2733283,-88.2401682,2020-03-16 21:26 UTC
Champaign,Illinois,1,0,0,0.0000000,40.1142000,-88.2435000,2020-03-16 21:26 UTC
Dallas,Texas,19,5,0,0.0000000,32.7782200,-96.7951200,2020-03-16 21:26 UTC
Harris,Texas,13,2,0,0.0000000,29.8576280,-95.3931114,2020-03-16 21:26 UTC
Fort Bend,Texas,9,0,0,0.0000000,29.5274525,-95.7706508,2020-03-16 21:26 UTC
Collin,Texas,8,0,0,0.0000000,33.1968000,-96.8039300,2020-03-16 21:26 UTC
Travis,Texas,6,1,0,0.0000000,30.3346227,-97.7821898,2020-03-16 21:26 UTC
Tarrant,Texas,4,0,0,0.0000000,32.8173000,-97.0765500,2020-03-16 21:26 UTC
Montgomery,Texas,4,0,0,0.0000000,30.3886200,-95.6963300,2020-03-16 21:26 UTC
Smith,Texas,4,0,0,0.0000000,32.3750560,-95.2691026,2020-03-16 21:26 UTC
Bexar,Texas,3,0,0,0.0000000,29.4489207,-98.5200077,2020-03-16 21:26 UTC
El Paso,Texas,2,0,0,0.0000000,31.7591600,-106.4874900,2020-03-16 21:26 UTC
Bell,Texas,2,1,0,0.0000000,31.0376588,-97.4780738,2020-03-16 21:26 UTC
Brazoria,Texas,2,0,0,0.0000000,29.0497100,-95.5620000,2020-03-16 21:26 UTC
Gregg,Texas,1,0,0,0.0000000,32.4806246,-94.8169910,2020-03-16 21:26 UTC
Lavaca,Texas,1,0,0,0.0000000,29.3843289,-96.9301097,2020-03-16 21:26 UTC
Galveston,Texas,1,0,0,0.0000000,29.2953200,-94.8079100,2020-03-16 21:26 UTC
Hays,Texas,1,0,0,0.0000000,30.1181700,-97.8722200,2020-03-16 21:26 UTC
Matagorda,Texas,1,0,0,0.0000000,28.6912300,-95.9675500,2020-03-16 21:26 UTC
Denton,Texas,1,1,0,0.0000000,33.2165900,-97.1316200,2020-03-16 21:26 UTC
Montgomery,Pennsylvania,30,6,0,0.0000000,40.2108942,-75.3673638,2020-03-16 21:26 UTC
Monroe,Pennsylvania,8,2,0,0.0000000,41.0581159,-75.3393979,2020-03-16 21:26 UTC
Philadelphia,Pennsylvania,8,0,0,0.0000000,39.9522200,-75.1621800,2020-03-16 21:26 UTC
Delaware,Pennsylvania,7,0,0,0.0000000,39.9167251,-75.3989856,2020-03-16 21:26 UTC
Allegheny,Pennsylvania,6,2,0,0.0000000,40.4508200,-80.0161500,2020-03-16 21:26 UTC
Bucks,Pennsylvania,5,1,0,0.0000000,40.3369404,-75.1067941,2020-03-16 21:26 UTC
Cumberland,Pennsylvania,5,0,0,0.0000000,40.1636766,-77.2653807,2020-03-16 21:26 UTC
Chester,Pennsylvania,2,0,0,0.0000000,39.9732037,-75.7484515,2020-03-16 21:26 UTC
Wayne,Pennsylvania,1,0,0,0.0000000,41.6487880,-75.3032486,2020-03-16 21:26 UTC
Northampton,Pennsylvania,1,0,0,0.0000000,40.6836000,-75.4910800,2020-03-16 21:26 UTC
Pike,Pennsylvania,1,0,0,0.0000000,41.3320250,-75.0338235,2020-03-16 21:26 UTC
Washington,Pennsylvania,1,0,0,0.0000000,40.1675200,-80.2464800,2020-03-16 21:26 UTC
Lehigh,Pennsylvania,1,0,0,0.0000000,40.6126567,-75.5923206,2020-03-16 21:26 UTC
Luzerne,Pennsylvania,1,0,0,0.0000000,41.2866900,-75.9027200,2020-03-16 21:26 UTC
Hennepin,Minnesota,22,10,0,0.0000000,45.0057578,-93.4749321,2020-03-16 21:26 UTC
Ramsey,Minnesota,10,2,0,0.0000000,45.0181224,-93.0996168,2020-03-16 21:26 UTC
Dakota,Minnesota,5,2,0,0.0000000,44.6709807,-93.0666777,2020-03-16 21:26 UTC
Anoka,Minnesota,3,1,0,0.0000000,45.1983300,-93.3899700,2020-03-16 21:26 UTC
Olmsted,Minnesota,3,1,0,0.0000000,44.0037994,-92.4018182,2020-03-16 21:26 UTC
Stearns,Minnesota,3,0,0,0.0000000,45.5520968,-94.6137567,2020-03-16 21:26 UTC
Washington,Minnesota,2,1,0,0.0000000,45.0411011,-92.8833786,2020-03-16 21:26 UTC
Carver,Minnesota,1,0,0,0.0000000,44.7632500,-93.6252400,2020-03-16 21:26 UTC
Wright,Minnesota,1,0,0,0.0000000,45.1734420,-93.9635579,2020-03-16 21:26 UTC
Renville,Minnesota,1,0,0,0.0000000,44.7892100,-95.2124300,2020-03-16 21:26 UTC
Waseca,Minnesota,1,0,0,0.0000000,44.0780400,-93.5074200,2020-03-16 21:26 UTC
Oakland,Michigan,14,5,0,0.0000000,42.7421400,-83.1617400,2020-03-16 21:26 UTC
Wayne,Michigan,13,5,0,0.0000000,42.2851500,-83.3836000,2020-03-16 21:26 UTC
Washtenaw,Michigan,7,3,0,0.0000000,42.2532294,-83.8387763,2020-03-16 21:26 UTC
Kent,Michigan,5,2,0,0.0000000,43.0321620,-85.5492982,2020-03-16 21:26 UTC
Macomb,Michigan,5,3,0,0.0000000,42.6956500,-82.9217100,2020-03-16 21:26 UTC
St. Clair,Michigan,1,0,0,0.0000000,42.8318900,-82.5022100,2020-03-16 21:26 UTC
Ingham,Michigan,1,0,0,0.0000000,42.5970924,-84.3735342,2020-03-16 21:26 UTC
Montcalm,Michigan,1,0,0,0.0000000,43.3109547,-85.1525018,2020-03-16 21:26 UTC
Bay,Michigan,1,0,0,0.0000000,43.7073289,-83.9920371,2020-03-16 21:26 UTC
Charlevoix,Michigan,1,0,0,0.0000000,45.3165300,-85.2607200,2020-03-16 21:26 UTC
Monroe,Michigan,1,0,0,0.0000000,41.9160600,-83.3979000,2020-03-16 21:26 UTC
Ottawa,Michigan,1,1,0,0.0000000,42.9607123,-85.9951657,2020-03-16 21:26 UTC
Clair,Michigan,1,1,0,0.0000000,,,2020-03-16 21:26 UTC
Davidson,Tennessee,25,8,0,0.0000000,36.1695608,-86.7847568,2020-03-16 21:26 UTC
Williamson,Tennessee,18,4,0,0.0000000,35.8938267,-86.8986396,2020-03-16 21:26 UTC
Shelby,Tennessee,2,0,0,0.0000000,31.9565600,-94.3182600,2020-03-16 21:26 UTC
Sullivan,Tennessee,1,0,0,0.0000000,36.5128018,-82.3044950,2020-03-16 21:26 UTC
Knox,Tennessee,1,0,0,0.0000000,35.9956069,-83.9346520,2020-03-16 21:26 UTC
Hamilton,Tennessee,1,0,0,0.0000000,35.1793204,-85.1668414,2020-03-16 21:26 UTC
Jefferson,Tennessee,1,0,0,0.0000000,36.0571754,-83.4517945,2020-03-16 21:26 UTC
Rutherford,Tennessee,1,0,0,0.0000000,35.8427433,-86.4167525,2020-03-16 21:26 UTC
Campbell,Tennessee,1,0,0,0.0000000,36.4034563,-84.1493609,2020-03-16 21:26 UTC
Cuyahoga,Ohio,24,10,0,0.0000000,41.4244148,-81.6585817,2020-03-16 21:26 UTC
Butler,Ohio,6,0,0,0.0000000,39.4386384,-84.5761677,2020-03-16 21:26 UTC
Stark,Ohio,3,0,0,0.0000000,40.8139096,-81.3656565,2020-03-16 21:26 UTC
Franklin,Ohio,3,0,0,0.0000000,39.9694713,-83.0093307,2020-03-16 21:26 UTC
Lorain,Ohio,3,1,0,0.0000000,41.4682000,-82.1781500,2020-03-16 21:26 UTC
Trumbull,Ohio,2,0,0,0.0000000,41.3170671,-80.7611827,2020-03-16 21:26 UTC
Belmont,Ohio,2,0,0,0.0000000,40.0295500,-81.0389100,2020-03-16 21:26 UTC
Summit,Ohio,2,0,0,0.0000000,41.1259157,-81.5321883,2020-03-16 21:26 UTC
Medina,Ohio,2,1,0,0.0000000,41.1404200,-81.8640200,2020-03-16 21:26 UTC
Lucas,Ohio,1,0,0,0.0000000,41.6198584,-83.6597766,2020-03-16 21:26 UTC
Tuscarawas,Ohio,1,0,0,0.0000000,40.3975800,-81.4072700,2020-03-16 21:26 UTC
Geauga,Ohio,1,1,0,0.0000000,41.4995451,-81.1785838,2020-03-16 21:26 UTC
Fairfax,Virginia,10,0,0,0.0000000,38.8417900,-77.3088700,2020-03-16 21:26 UTC
Arlington,Virginia,9,1,0,0.0000000,38.8905000,-77.0862900,2020-03-16 21:26 UTC
James City,Virginia,8,0,1,0.1250000,37.3132739,-76.7733526,2020-03-16 21:26 UTC
Loudoun,Virginia,5,0,0,0.0000000,39.0906991,-77.6356479,2020-03-16 21:26 UTC
Virginia Beach City,Virginia,4,0,0,0.0000000,36.7481787,-76.0574891,2020-03-16 21:26 UTC
Prince William,Virginia,3,0,0,0.0000000,38.7024474,-77.4800235,2020-03-16 21:26 UTC
Alexandria City,Virginia,2,0,0,0.0000000,38.8183862,-77.0862296,2020-03-16 21:26 UTC
Chesterfield,Virginia,2,1,0,0.0000000,37.3775600,-77.5081700,2020-03-16 21:26 UTC
Spotsylvania,Virginia,1,0,0,0.0000000,38.2017400,-77.5885500,2020-03-16 21:26 UTC
Hanover,Virginia,1,0,0,0.0000000,37.7688100,-77.3710900,2020-03-16 21:26 UTC
Prince Edward,Virginia,1,0,0,0.0000000,37.2242974,-78.4410565,2020-03-16 21:26 UTC
Harrisonburg,Virginia,1,0,0,0.0000000,38.4516300,-78.8697000,2020-03-16 21:26 UTC
Charlottesville City,Virginia,1,1,0,0.0000000,38.0373133,-78.4870211,2020-03-16 21:26 UTC
Milwaukee,Wisconsin,13,7,0,0.0000000,43.0420000,-87.9068700,2020-03-16 21:26 UTC
Fond du Lac,Wisconsin,11,0,0,0.0000000,43.7730200,-88.4470900,2020-03-16 21:26 UTC
Dane,Wisconsin,10,4,0,0.0000000,43.2509000,-89.5182900,2020-03-16 21:26 UTC
Waukesha,Wisconsin,3,0,0,0.0000000,43.0145800,-88.2354800,2020-03-16 21:26 UTC
Sheboygan,Wisconsin,3,0,0,0.0000000,43.7497800,-87.7134300,2020-03-16 21:26 UTC
