County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1238781,0,24191,0,2.0%,1859,508,34.053490000000004,-118.24531999999999,2021-05-24 19:41 EDT
Riverside,California,300426,0,4602,0,1.5%,1329,33,33.98171,-117.37404,2021-05-24 19:41 EDT
San Bernardino,California,297566,0,4545,0,1.5%,2959,1,34.10524,-117.29411999999999,2021-05-24 19:41 EDT
San Diego,California,279689,76,3751,0,1.3%,4949,23,32.71568,-117.16171000000001,2021-05-24 19:41 EDT
Orange,California,255048,26,5052,3,2.0%,3589,78,33.78787,-117.85071,2021-05-24 19:41 EDT
Santa Clara,California,119064,0,2116,0,1.8%,1009,0,37.35579,-121.95508999999998,2021-05-24 19:41 EDT
Kern,California,109676,22,1383,0,1.3%,43339,56,35.34281638,-118.7299395,2021-05-24 19:41 EDT
Sacramento,California,105845,241,1699,1,1.6%,1749,46,38.57944000000001,-121.49085,2021-05-24 19:41 EDT
Fresno,California,102238,0,1698,0,1.7%,4999,21,36.74084000000001,-119.78551999999999,2021-05-24 19:41 EDT
Alameda,California,88545,0,1679,0,1.9%,43159,18,37.76683,-122.2453,2021-05-24 19:41 EDT
Ventura,California,81204,0,1017,0,1.3%,1059,71,34.28082,-119.29231999999999,2021-05-24 19:41 EDT
San Joaquin,California,73544,0,1402,0,1.9%,2239,34,37.93479557,-121.2713112,2021-05-24 19:41 EDT
Contra Costa,California,69357,0,796,0,1.1%,339,81,37.91793732,-121.9259354,2021-05-24 19:41 EDT
Stanislaus,California,55948,0,1064,0,1.9%,2019,71,37.55932622,-120.9976619,2021-05-24 19:41 EDT
Tulare,California,50131,0,842,0,1.7%,6879,30,36.20649,-119.34305,2021-05-24 19:41 EDT
Monterey,California,43678,0,385,0,0.9%,8389,6,36.21714603,-121.2390196,2021-05-24 19:41 EDT
San Mateo,California,41999,0,573,0,1.4%,4449,0,37.54704,-122.31485,2021-05-24 19:41 EDT
Solano,California,39766,0,234,0,0.6%,0,0,38.27793363,-121.9272405,2021-05-24 19:41 EDT
San Francisco,California,36578,15,542,0,1.5%,6979,9,37.777120000000004,-122.41963999999999,2021-05-24 19:41 EDT
Santa Barbara,California,34443,4,450,0,1.3%,1539,1,34.41938,-119.69905,2021-05-24 19:41 EDT
Merced,California,32028,0,468,0,1.5%,3819,9,37.19187429,-120.717739,2021-05-24 19:41 EDT
Sonoma,California,30169,1,314,0,1.0%,43549,11,38.29188,-122.45728000000001,2021-05-24 19:41 EDT
Imperial,California,28088,12,739,0,2.6%,0,88,32.84748,-115.56952,2021-05-24 19:41 EDT
Kings,California,23038,0,247,0,1.1%,1259,1,36.07543071,-119.8153541,2021-05-24 19:41 EDT
Placer,California,22871,0,295,0,1.3%,44889,92,39.05913563,-120.75363279999999,2021-05-24 19:41 EDT
