County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,232937,1242,5560,15,2.4%,9030,66,34.053490000000004,-118.24532,2020-08-24 20:00 EDT
Riverside,California,49482,0,927,0,1.9%,26792,0,33.98171,-117.37404,2020-08-24 20:00 EDT
Orange,California,46307,353,897,0,1.9%,37907,455,33.78787,-117.85071,2020-08-24 20:00 EDT
San Bernardino,California,45246,211,692,1,1.5%,37002,528,34.10524,-117.29412,2020-08-24 20:00 EDT
San Diego,California,36540,337,660,0,1.8%,1138,0,32.71568,-117.16171,2020-08-24 20:00 EDT
Kern,California,28234,94,240,0,0.9%,9536,0,35.34281638,-118.7299395,2020-08-24 20:00 EDT
Fresno,California,22840,0,226,0,1.0%,10220,0,36.74084000000001,-119.78552,2020-08-24 20:00 EDT
Alameda,California,17242,546,240,6,1.4%,0,0,37.76683,-122.2453,2020-08-24 20:00 EDT
Sacramento,California,16331,1085,246,12,1.5%,12211,0,38.57944000000001,-121.49085,2020-08-24 20:00 EDT
Santa Clara,California,16151,463,224,0,1.4%,178,0,37.35579,-121.95508999999998,2020-08-24 20:00 EDT
San Joaquin,California,16131,509,297,3,1.8%,14399,540,37.93479557,-121.2713112,2020-08-24 20:00 EDT
Tulare,California,13431,314,216,6,1.6%,12282,275,36.20649,-119.34305,2020-08-24 20:00 EDT
Stanislaus,California,13380,98,229,1,1.7%,12745,0,37.55932622,-120.9976619,2020-08-24 20:00 EDT
Contra Costa,California,12869,206,169,0,1.3%,11169,194,37.91793732,-121.9259354,2020-08-24 20:00 EDT
Imperial,California,10396,3,272,0,2.6%,9350,101,32.84748,-115.56952,2020-08-24 20:00 EDT
Ventura,California,10063,368,103,1,1.0%,8366,334,34.28082,-119.29232,2020-08-24 20:00 EDT
San Francisco,California,8936,65,77,0,0.9%,520,0,37.77712,-122.41964,2020-08-24 20:00 EDT
San Mateo,California,7670,135,128,0,1.7%,0,0,37.54704,-122.31485,2020-08-24 20:00 EDT
Santa Barbara,California,7653,0,87,0,1.1%,7312,0,34.41938,-119.69905,2020-08-24 20:00 EDT
Merced,California,7428,0,99,0,1.3%,4910,0,37.19187429,-120.717739,2020-08-24 20:00 EDT
Monterey,California,7274,48,52,0,0.7%,1471,0,36.21714603,-121.2390196,2020-08-24 20:00 EDT
Marin,California,5930,42,86,0,1.5%,4347,0,38.07188727,-122.7195348,2020-08-24 20:00 EDT
Kings,California,5921,29,69,0,1.2%,3418,0,36.07543071,-119.8153541,2020-08-24 20:00 EDT
Sonoma,California,5120,53,72,0,1.4%,3035,439,38.29188,-122.45728,2020-08-24 20:00 EDT
Solano,California,5048,0,44,0,0.9%,4643,0,38.27793363,-121.9272405,2020-08-24 20:00 EDT
Madera,California,3339,0,49,0,1.5%,2538,0,36.96205,-120.06399,2020-08-24 20:00 EDT
Placer,California,2795,18,31,0,1.1%,2428,8,39.05913563,-120.7536328,2020-08-24 20:00 EDT
San Luis Obispo,California,2735,70,21,0,0.8%,2282,99,35.28579000000001,-120.66275,2020-08-24 20:00 EDT
Yolo,California,2205,21,47,0,2.1%,42,0,38.73431,-121.81279,2020-08-24 20:00 EDT
Butte,California,1664,109,18,1,1.1%,1350,0,39.66709143,-121.600911,2020-08-24 20:00 EDT
Santa Cruz,California,1617,0,7,0,0.4%,439,0,36.97424,-122.03098,2020-08-24 20:00 EDT
