County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,409318,338,7704,2,1.9%,14683,165,34.053490000000004,-118.24531999999999,2020-12-02 20:10 EDT
San Bernardino,California,96657,2551,1136,7,1.2%,88085,1610,34.10524,-117.29411999999999,2020-12-02 20:10 EDT
Riverside,California,85896,1072,1444,1,1.7%,67734,252,33.98171,-117.37404,2020-12-02 20:10 EDT
San Diego,California,83421,0,1019,0,1.2%,1138,0,32.71568,-117.16171000000001,2020-12-02 20:10 EDT
Orange,California,80551,1208,1578,1,2.0%,60614,428,33.78787,-117.85071,2020-12-02 20:10 EDT
Kern,California,42937,323,451,2,1.1%,18521,65,35.34281638,-118.7299395,2020-12-02 20:10 EDT
Sacramento,California,39367,368,591,5,1.5%,30132,1000,38.57944000000001,-121.49085,2020-12-02 20:10 EDT
Fresno,California,38712,144,488,7,1.3%,23920,555,36.74084000000001,-119.78551999999999,2020-12-02 20:10 EDT
Santa Clara,California,35945,488,486,4,1.4%,178,0,37.35579,-121.95508999999998,2020-12-02 20:10 EDT
Alameda,California,29870,0,514,0,1.7%,0,0,37.76683,-122.2453,2020-12-02 20:10 EDT
San Joaquin,California,26784,720,519,9,1.9%,24381,298,37.93479557,-121.2713112,2020-12-02 20:10 EDT
Contra Costa,California,25264,350,261,0,1.0%,22211,277,37.91793732,-121.9259354,2020-12-02 20:10 EDT
Stanislaus,California,22399,0,428,0,1.9%,20015,0,37.55932622,-120.9976619,2020-12-02 20:10 EDT
Tulare,California,21778,446,314,2,1.4%,19549,312,36.20649,-119.34305,2020-12-02 20:10 EDT
Ventura,California,20193,0,185,0,0.9%,16596,0,34.28082,-119.29231999999999,2020-12-02 20:10 EDT
Imperial,California,16429,65,356,0,2.2%,15027,106,32.84748,-115.56952,2020-12-02 20:10 EDT
San Francisco,California,15792,153,160,0,1.0%,520,0,37.777120000000004,-122.41963999999999,2020-12-02 20:10 EDT
Monterey,California,15571,326,124,1,0.8%,11007,7,36.21714603,-121.2390196,2020-12-02 20:10 EDT
San Mateo,California,14812,198,170,0,1.1%,0,0,37.54704,-122.31485,2020-12-02 20:10 EDT
Sonoma,California,12662,343,160,3,1.3%,10010,0,38.29188,-122.45728000000001,2020-12-02 20:10 EDT
Merced,California,12281,0,182,0,1.5%,10421,0,37.19187429,-120.717739,2020-12-02 20:10 EDT
Santa Barbara,California,11631,0,137,0,1.2%,11100,0,34.41938,-119.69905,2020-12-02 20:10 EDT
Kings,California,11434,0,89,0,0.8%,8729,0,36.07543071,-119.8153541,2020-12-02 20:10 EDT
Solano,California,10731,0,81,0,0.8%,9774,0,38.27793363,-121.9272405,2020-12-02 20:10 EDT
Marin,California,7840,0,129,0,1.6%,7332,0,38.07188727,-122.7195348,2020-12-02 20:10 EDT
Placer,California,6664,42,71,1,1.1%,5613,110,39.05913563,-120.75363279999999,2020-12-02 20:10 EDT
San Luis Obispo,California,6378,33,38,0,0.6%,5527,132,35.28579000000001,-120.66275,2020-12-02 20:10 EDT
Madera,California,6346,0,86,0,1.4%,5244,0,36.96205,-120.06398999999999,2020-12-02 20:10 EDT
Shasta,California,5132,0,50,0,1.0%,4594,0,40.598279999999995,-122.49095,2020-12-02 20:10 EDT
Yolo,California,4930,0,77,0,1.6%,42,0,38.73431,-121.81278999999999,2020-12-02 20:10 EDT
Santa Cruz,California,4696,86,32,3,0.7%,3529,56,36.97424,-122.03098,2020-12-02 20:10 EDT
Butte,California,4195,0,60,0,1.4%,3729,0,39.66709143,-121.60091100000001,2020-12-02 20:10 EDT
Sutter,California,3637,0,19,0,0.5%,2890,0,39.03467539,-121.69484569999999,2020-12-02 20:10 EDT
Napa,California,3226,131,18,1,0.6%,1890,0,38.50647693,-122.3306091,2020-12-02 20:10 EDT
El Dorado,California,2581,0,4,0,0.2%,1687,0,38.68217,-120.84683000000001,2020-12-02 20:10 EDT
Yuba,California,2221,0,10,0,0.5%,1780,0,39.26918299,-121.3512653,2020-12-02 20:10 EDT
Lassen,California,2182,0,3,0,0.1%,1216,0,40.68244754,-120.60036909999998,2020-12-02 20:10 EDT
San Benito,California,1929,0,17,0,0.9%,1745,0,36.50506,-121.08332,2020-12-02 20:10 EDT
Tehama,California,1799,63,26,0,1.4%,1387,74,40.12569694,-122.23391529999999,2020-12-02 20:10 EDT
Mendocino,California,1632,38,23,0,1.4%,1375,7,39.44024063,-123.3912784,2020-12-02 20:10 EDT
Nevada,California,1414,0,10,0,0.7%,1023,0,39.2616,-121.0161,2020-12-02 20:10 EDT
Tuolumne,California,1104,0,9,0,0.8%,832,0,38.02764367,-119.95465359999999,2020-12-02 20:10 EDT
Glenn,California,985,0,10,0,1.0%,841,0,39.59827984,-122.392389,2020-12-02 20:10 EDT
Lake,California,972,1,21,1,2.2%,862,20,39.10265343,-122.75089740000001,2020-12-02 20:10 EDT
Humboldt,California,919,0,10,0,1.1%,780,0,40.69879803,-123.87371470000001,2020-12-02 20:10 EDT
Colusa,California,754,7,6,0,0.8%,541,0,39.17759768,-122.2371023,2020-12-02 20:10 EDT
Siskiyou,California,737,0,3,0,0.4%,573,0,41.59256366,-122.54077720000001,2020-12-02 20:10 EDT
Amador,California,697,59,16,0,2.3%,458,8,38.44606535,-120.65175500000001,2020-12-02 20:10 EDT
Mono,California,556,7,3,0,0.5%,0,0,37.93749777,-118.8838882,2020-12-02 20:10 EDT
Calaveras,California,498,0,22,0,4.4%,401,0,38.20473567,-120.55406550000001,2020-12-02 20:10 EDT
