County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1189363,0,21246,0,1.8%,1619,2520,34.053490000000004,-118.24531999999999,2021-02-27 15:30 EDT
Riverside,California,289450,0,3767,0,1.3%,969,916,33.98171,-117.37404,2021-02-27 15:30 EDT
San Bernardino,California,286077,0,2783,0,1.0%,246,204,34.10524,-117.29411999999999,2021-02-27 15:30 EDT
San Diego,California,259644,0,3271,0,1.3%,2339,842,32.71568,-117.16171000000001,2021-02-27 15:30 EDT
Orange,California,245983,0,3892,0,1.6%,3339,994,33.78787,-117.85071,2021-02-27 15:30 EDT
Santa Clara,California,110237,0,1777,0,1.6%,4369,775,37.35579,-121.95508999999998,2021-02-27 15:30 EDT
Kern,California,102998,0,826,0,0.8%,969,628,35.34281638,-118.7299395,2021-02-27 15:30 EDT
Fresno,California,95015,0,1422,0,1.5%,1829,281,36.74084000000001,-119.78551999999999,2021-02-27 15:30 EDT
Sacramento,California,93160,0,1472,0,1.6%,2569,363,38.57944000000001,-121.49085,2021-02-27 15:30 EDT
Alameda,California,82822,0,1241,6,1.5%,42285,525,37.76683,-122.2453,2021-02-27 15:30 EDT
Ventura,California,77256,0,844,0,1.1%,3469,22,34.28082,-119.29231999999999,2021-02-27 15:30 EDT
San Joaquin,California,66709,0,1101,0,1.7%,1139,18,37.93479557,-121.2713112,2021-02-27 15:30 EDT
Contra Costa,California,62367,0,674,0,1.1%,529,83,37.91793732,-121.9259354,2021-02-27 15:30 EDT
Stanislaus,California,50303,0,946,0,1.9%,939,21,37.55932622,-120.9976619,2021-02-27 15:30 EDT
Tulare,California,47869,0,758,0,1.6%,3149,70,36.20649,-119.34305,2021-02-27 15:30 EDT
Monterey,California,42199,0,328,0,0.8%,2369,12,36.21714603,-121.2390196,2021-02-27 15:30 EDT
Solano,California,39766,0,164,0,0.4%,1009,0,38.27793363,-121.9272405,2021-02-27 15:30 EDT
San Mateo,California,38729,55,515,0,1.3%,459,50,37.54704,-122.31485,2021-02-27 15:30 EDT
San Francisco,California,33970,60,412,2,1.2%,1289,13,37.777120000000004,-122.41963999999999,2021-02-27 15:30 EDT
Santa Barbara,California,31867,0,409,0,1.3%,2879,33,34.41938,-119.69905,2021-02-27 15:30 EDT
Merced,California,28971,0,397,0,1.4%,3889,87,37.19187429,-120.717739,2021-02-27 15:30 EDT
Sonoma,California,27987,62,298,0,1.1%,484,57,38.29188,-122.45728000000001,2021-02-27 15:30 EDT
Imperial,California,26840,0,593,0,2.2%,1009,0,32.84748,-115.56952,2021-02-27 15:30 EDT
Kings,California,22003,0,218,0,1.0%,229,6,36.07543071,-119.8153541,2021-02-27 15:30 EDT
Placer,California,19763,0,232,0,1.2%,2969,43,39.05913563,-120.75363279999999,2021-02-27 15:30 EDT
San Luis Obispo,California,19643,0,227,0,1.2%,3289,3,35.28579000000001,-120.66275,2021-02-27 15:30 EDT
Madera,California,15356,0,209,0,1.4%,4869,3,36.96205,-120.06398999999999,2021-02-27 15:30 EDT
Santa Cruz,California,14628,0,183,0,1.3%,789,90,36.97424,-122.03098,2021-02-27 15:30 EDT
Marin,California,13178,0,197,0,1.5%,369,88,38.07188727,-122.7195348,2021-02-27 15:30 EDT
Yolo,California,12661,0,185,0,1.5%,839,33,38.73431,-121.81278999999999,2021-02-27 15:30 EDT
Shasta,California,10996,0,174,0,1.6%,41139,28,40.598279999999995,-122.49095,2021-02-27 15:30 EDT
Butte,California,10731,0,160,0,1.5%,2699,14,39.66709143,-121.60091100000001,2021-02-27 15:30 EDT
El Dorado,California,9120,0,100,0,1.1%,3649,3,38.68217,-120.84683000000001,2021-02-27 15:30 EDT
Napa,California,8973,0,69,0,0.8%,41299,31,38.50647693,-122.3306091,2021-02-27 15:30 EDT
Sutter,California,8860,0,97,0,1.1%,1459,4,39.03467539,-121.69484569999999,2021-02-27 15:30 EDT
Yuba,California,5750,0,37,0,0.6%,2969,9,39.26918299,-121.3512653,2021-02-27 15:30 EDT
San Benito,California,5671,0,59,0,1.0%,2899,4,36.50506,-121.08332,2021-02-27 15:30 EDT
Lassen,California,5601,0,19,0,0.3%,2839,3,40.68244754,-120.60036909999998,2021-02-27 15:30 EDT
Tehama,California,5086,0,52,0,1.0%,49439,3,40.12569694,-122.23391529999999,2021-02-27 15:30 EDT
Tuolumne,California,3950,0,59,0,1.5%,41439,0,38.02764367,-119.95465359999999,2021-02-27 15:30 EDT
Nevada,California,3940,0,74,0,1.9%,2859,8,39.2616,-121.0161,2021-02-27 15:30 EDT
Mendocino,California,3801,0,43,0,1.1%,6369,2,39.44024063,-123.3912784,2021-02-27 15:30 EDT
Amador,California,3408,12,41,0,1.2%,5719,1,38.44606535,-120.65175500000001,2021-02-27 15:30 EDT
Humboldt,California,3180,0,33,0,1.0%,49489,13,40.69879803,-123.87371470000001,2021-02-27 15:30 EDT
Lake,California,3117,0,41,0,1.3%,42159,6,39.10265343,-122.75089740000001,2021-02-27 15:30 EDT
Glenn,California,2181,0,23,0,1.1%,0,5,39.59827984,-122.392389,2021-02-27 15:30 EDT
Colusa,California,2129,0,13,0,0.6%,759,2,39.17759768,-122.2371023,2021-02-27 15:30 EDT
Calaveras,California,1905,0,47,0,2.5%,9199,0,38.20473567,-120.55406550000001,2021-02-27 15:30 EDT
Siskiyou,California,1755,0,14,0,0.8%,44599,4,41.59256366,-122.54077720000001,2021-02-27 15:30 EDT
Inyo,California,1298,0,37,0,2.9%,4109,5,36.5110603,-117.410592,2021-02-27 15:30 EDT
Mono,California,1211,0,4,0,0.3%,3759,0,37.93749777,-118.8838882,2021-02-27 15:30 EDT
Del Norte,California,994,0,5,0,0.5%,41829,9,41.74317575,-123.89711070000001,2021-02-27 15:30 EDT
Plumas,California,653,0,6,0,0.9%,509,0,40.00070236,-120.8334983,2021-02-27 15:30 EDT
Modoc,California,453,0,4,0,0.9%,2869,0,41.57651716400005,-120.73684738599995,2021-02-27 15:30 EDT
Mariposa,California,395,0,7,0,1.8%,41009,0,37.58147049,-119.90545139999999,2021-02-27 15:30 EDT
Trinity,California,370,0,5,0,1.4%,45799,0,40.65065829,-123.11263500000001,2021-02-27 15:30 EDT
Sierra,California,99,0,0,0,0.0%,1009,0,39.58038432,-120.5160202,2021-02-27 15:30 EDT
Alpine,California,82,1,0,0,0.0%,9,0,38.59733305,-119.82042129999999,2021-02-27 15:30 EDT
Dallas,Texas,279834,0,3388,9,1.2%,59,495,32.778220000000005,-96.79512,2021-02-27 15:30 EDT
Tarrant,Texas,241650,645,2841,0,1.2%,299,329,32.8173,-97.07655,2021-02-27 15:30 EDT
Bexar,Texas,195249,0,2885,12,1.5%,499529,491,29.44892069,-98.52000770000001,2021-02-27 15:30 EDT
Harris--Non Houston,Texas,177216,0,1344,0,0.8%,47969,701,37.302192,-91.84458149999999,2021-02-27 15:30 EDT
Harris--Houston,Texas,170909,0,1944,0,1.1%,5469,865,29.66648008,-95.22438005,2021-02-27 15:30 EDT
El Paso,Texas,123445,479,2338,8,1.9%,479,197,31.759159999999998,-106.48749,2021-02-27 15:30 EDT
Collin,Texas,83100,252,719,3,0.9%,119,786,33.1968,-96.80393000000001,2021-02-27 15:30 EDT
Hidalgo,Texas,76684,0,2629,0,3.4%,412889,961,26.39702985,-98.18094296,2021-02-27 15:30 EDT
Travis,Texas,75362,0,851,5,1.1%,0,824,30.33462266,-97.78218981,2021-02-27 15:30 EDT
Denton,Texas,63648,0,643,3,1.0%,49947,481,33.216590000000004,-97.13162,2021-02-27 15:30 EDT
Fort Bend,Texas,57572,0,554,4,1.0%,463339,24,29.52745252,-95.77065084,2021-02-27 15:30 EDT
Lubbock,Texas,48123,0,763,0,1.6%,2939,69,33.61019304,-101.8204416,2021-02-27 15:30 EDT
Montgomery,Texas,44999,0,450,0,1.0%,459,39,30.38862,-95.69633,2021-02-27 15:30 EDT
Webb,Texas,42612,0,780,0,1.8%,3339,42,27.7925,-99.4228,2021-02-27 15:30 EDT
Williamson,Texas,39586,0,398,3,1.0%,0,0,30.64806761,-97.60077209,2021-02-27 15:30 EDT
Nueces,Texas,37603,0,708,0,1.9%,4319,29,27.7262373,-97.61348194,2021-02-27 15:30 EDT
Cameron,Texas,37239,73,1471,5,4.0%,424149,52,26.13597462,-97.52423968,2021-02-27 15:30 EDT
Galveston,Texas,34431,162,337,0,1.0%,4969,44,29.29532,-94.80790999999999,2021-02-27 15:30 EDT
Brazoria,Texas,32645,72,377,2,1.2%,48939,242,29.049709999999997,-95.56200000000001,2021-02-27 15:30 EDT
McLennan,Texas,25024,0,435,1,1.7%,413009,56,31.55234029,-97.20180587,2021-02-27 15:30 EDT
