County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1169688,0,19216,0,1.6%,3719,7258,34.053490000000004,-118.24531999999999,2021-02-17 20:01 EDT
Riverside,California,287063,473,3577,19,1.2%,5359,65,33.98171,-117.37404,2021-02-17 20:01 EDT
San Bernardino,California,282736,242,2457,39,0.9%,2899,82,34.10524,-117.29411999999999,2021-02-17 20:01 EDT
San Diego,California,253641,698,3042,5,1.2%,3899,892,32.71568,-117.16171000000001,2021-02-17 20:01 EDT
Orange,California,243329,166,3644,27,1.5%,3949,397,33.78787,-117.85071,2021-02-17 20:01 EDT
Santa Clara,California,107769,0,1669,0,1.5%,3889,29,37.35579,-121.95508999999998,2021-02-17 20:01 EDT
Kern,California,100849,263,690,3,0.7%,2499,399,35.34281638,-118.7299395,2021-02-17 20:01 EDT
Fresno,California,93231,0,1341,50,1.4%,1659,801,36.74084000000001,-119.78551999999999,2021-02-17 20:01 EDT
Sacramento,California,91144,214,1402,20,1.5%,2059,831,38.57944000000001,-121.49085,2021-02-17 20:01 EDT
Alameda,California,78883,0,1122,0,1.4%,8159,59,37.76683,-122.2453,2021-02-17 20:01 EDT
Ventura,California,75717,0,751,0,1.0%,1289,99,34.28082,-119.29231999999999,2021-02-17 20:01 EDT
San Joaquin,California,65359,0,1018,0,1.6%,429,63,37.93479557,-121.2713112,2021-02-17 20:01 EDT
Contra Costa,California,60996,162,626,4,1.0%,2969,249,37.91793732,-121.9259354,2021-02-17 20:01 EDT
Stanislaus,California,49266,138,910,5,1.8%,969,264,37.55932622,-120.9976619,2021-02-17 20:01 EDT
Tulare,California,47220,286,706,9,1.5%,4399,572,36.20649,-119.34305,2021-02-17 20:01 EDT
Monterey,California,41632,52,310,1,0.7%,2879,72,36.21714603,-121.2390196,2021-02-17 20:01 EDT
San Mateo,California,37948,68,481,0,1.3%,3189,41,37.54704,-122.31485,2021-02-17 20:01 EDT
San Francisco,California,33211,52,376,4,1.1%,2919,39,37.777120000000004,-122.41963999999999,2021-02-17 20:01 EDT
Santa Barbara,California,30991,0,376,0,1.2%,3449,85,34.41938,-119.69905,2021-02-17 20:01 EDT
Solano,California,29580,329,149,9,0.5%,7199,11,38.27793363,-121.9272405,2021-02-17 20:01 EDT
Merced,California,28201,0,382,0,1.4%,239,92,37.19187429,-120.717739,2021-02-17 20:01 EDT
Sonoma,California,27361,0,291,4,1.1%,3729,57,38.29188,-122.45728000000001,2021-02-17 20:01 EDT
Imperial,California,26797,18,584,0,2.2%,1699,70,32.84748,-115.56952,2021-02-17 20:01 EDT
Kings,California,21696,38,213,4,1.0%,4049,16,36.07543071,-119.8153541,2021-02-17 20:01 EDT
Placer,California,19433,258,223,1,1.1%,6519,39,39.05913563,-120.75363279999999,2021-02-17 20:01 EDT
San Luis Obispo,California,19248,38,210,0,1.1%,4379,27,35.28579000000001,-120.66275,2021-02-17 20:01 EDT
Madera,California,15064,0,201,0,1.3%,4289,7,36.96205,-120.06398999999999,2021-02-17 20:01 EDT
Santa Cruz,California,14359,15,170,0,1.2%,299,89,36.97424,-122.03098,2021-02-17 20:01 EDT
Marin,California,12920,0,188,0,1.5%,452,63,38.07188727,-122.7195348,2021-02-17 20:01 EDT
Yolo,California,12287,79,172,0,1.4%,4349,96,38.73431,-121.81278999999999,2021-02-17 20:01 EDT
Shasta,California,10810,0,171,0,1.6%,749,7,40.598279999999995,-122.49095,2021-02-17 20:01 EDT
Butte,California,10552,0,153,0,1.4%,299,76,39.66709143,-121.60091100000001,2021-02-17 20:01 EDT
El Dorado,California,8973,0,91,0,1.0%,3869,88,38.68217,-120.84683000000001,2021-02-17 20:01 EDT
Napa,California,8809,17,62,1,0.7%,6059,3,38.50647693,-122.3306091,2021-02-17 20:01 EDT
Sutter,California,8708,52,93,0,1.1%,7419,2,39.03467539,-121.69484569999999,2021-02-17 20:01 EDT
Yuba,California,5634,51,36,0,0.6%,6249,3,39.26918299,-121.3512653,2021-02-17 20:01 EDT
