County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1198178,0,21780,0,1.8%,1889,636,34.053490000000004,-118.24531999999999,2021-03-05 12:00 EDT
Riverside,California,290744,0,3884,0,1.3%,2159,559,33.98171,-117.37404,2021-03-05 12:00 EDT
San Bernardino,California,287246,0,3022,0,1.1%,339,912,34.10524,-117.29411999999999,2021-03-05 12:00 EDT
San Diego,California,261861,0,3359,0,1.3%,2799,879,32.71568,-117.16171000000001,2021-03-05 12:00 EDT
Orange,California,247140,0,4013,0,1.6%,2359,506,33.78787,-117.85071,2021-03-05 12:00 EDT
Santa Clara,California,111281,0,1820,0,1.6%,44199,775,37.35579,-121.95508999999998,2021-03-05 12:00 EDT
Kern,California,103894,0,924,0,0.9%,1389,267,35.34281638,-118.7299395,2021-03-05 12:00 EDT
Fresno,California,95893,0,1458,0,1.5%,299,152,36.74084000000001,-119.78551999999999,2021-03-05 12:00 EDT
Sacramento,California,93947,0,1506,0,1.6%,3539,3,38.57944000000001,-121.49085,2021-03-05 12:00 EDT
Alameda,California,84155,0,1281,0,1.5%,6439,333,37.76683,-122.2453,2021-03-05 12:00 EDT
Ventura,California,77883,0,876,0,1.1%,619,67,34.28082,-119.29231999999999,2021-03-05 12:00 EDT
San Joaquin,California,67213,0,1177,0,1.8%,2559,44,37.93479557,-121.2713112,2021-03-05 12:00 EDT
Contra Costa,California,63053,0,696,0,1.1%,1379,89,37.91793732,-121.9259354,2021-03-05 12:00 EDT
Stanislaus,California,50802,0,955,0,1.9%,3049,96,37.55932622,-120.9976619,2021-03-05 12:00 EDT
Tulare,California,48163,0,768,0,1.6%,1999,79,36.20649,-119.34305,2021-03-05 12:00 EDT
Monterey,California,42362,0,329,0,0.8%,5169,24,36.21714603,-121.2390196,2021-03-05 12:00 EDT
Solano,California,39766,0,165,0,0.4%,1009,0,38.27793363,-121.9272405,2021-03-05 12:00 EDT
San Mateo,California,38959,0,521,0,1.3%,417,40,37.54704,-122.31485,2021-03-05 12:00 EDT
San Francisco,California,34207,0,423,0,1.2%,939,78,37.777120000000004,-122.41963999999999,2021-03-05 12:00 EDT
Santa Barbara,California,32219,0,421,0,1.3%,2119,56,34.41938,-119.69905,2021-03-05 12:00 EDT
Merced,California,29325,0,412,0,1.4%,2269,10,37.19187429,-120.717739,2021-03-05 12:00 EDT
Sonoma,California,28213,28,301,0,1.1%,2879,21,38.29188,-122.45728000000001,2021-03-05 12:00 EDT
Imperial,California,26840,0,638,0,2.4%,1009,0,32.84748,-115.56952,2021-03-05 12:00 EDT
Kings,California,22119,0,227,0,1.0%,2739,68,36.07543071,-119.8153541,2021-03-05 12:00 EDT
Placer,California,19963,0,232,0,1.2%,49,50,39.05913563,-120.75363279999999,2021-03-05 12:00 EDT
San Luis Obispo,California,19797,0,241,0,1.2%,4389,85,35.28579000000001,-120.66275,2021-03-05 12:00 EDT
Madera,California,15508,0,214,0,1.4%,2359,69,36.96205,-120.06398999999999,2021-03-05 12:00 EDT
Santa Cruz,California,14760,0,187,0,1.3%,1139,72,36.97424,-122.03098,2021-03-05 12:00 EDT
Marin,California,13316,0,198,0,1.5%,4989,80,38.07188727,-122.7195348,2021-03-05 12:00 EDT
Yolo,California,12754,0,185,0,1.5%,5899,11,38.73431,-121.81278999999999,2021-03-05 12:00 EDT
Shasta,California,11086,0,179,0,1.6%,4172,36,40.598279999999995,-122.49095,2021-03-05 12:00 EDT
Butte,California,10824,0,167,0,1.5%,59,13,39.66709143,-121.60091100000001,2021-03-05 12:00 EDT
El Dorado,California,9201,0,100,0,1.1%,459,6,38.68217,-120.84683000000001,2021-03-05 12:00 EDT
Napa,California,9064,0,72,0,0.8%,719,18,38.50647693,-122.3306091,2021-03-05 12:00 EDT
Sutter,California,8906,0,98,0,1.1%,249,0,39.03467539,-121.69484569999999,2021-03-05 12:00 EDT
Yuba,California,5786,0,39,0,0.7%,4499,4,39.26918299,-121.3512653,2021-03-05 12:00 EDT
San Benito,California,5708,0,61,0,1.1%,1459,7,36.50506,-121.08332,2021-03-05 12:00 EDT
Lassen,California,5624,0,24,0,0.4%,5829,3,40.68244754,-120.60036909999998,2021-03-05 12:00 EDT
Tehama,California,5118,14,52,0,1.0%,7659,3,40.12569694,-122.23391529999999,2021-03-05 12:00 EDT
Nevada,California,4012,0,74,0,1.8%,209,0,39.2616,-121.0161,2021-03-05 12:00 EDT
Tuolumne,California,3968,0,59,0,1.5%,7259,92,38.02764367,-119.95465359999999,2021-03-05 12:00 EDT
Mendocino,California,3827,0,44,0,1.1%,3269,1,39.44024063,-123.3912784,2021-03-05 12:00 EDT
Amador,California,3451,3,41,0,1.2%,41037,5,38.44606535,-120.65175500000001,2021-03-05 12:00 EDT
Humboldt,California,3246,0,33,0,1.0%,1969,6,40.69879803,-123.87371470000001,2021-03-05 12:00 EDT
Lake,California,3146,0,41,0,1.3%,3339,0,39.10265343,-122.75089740000001,2021-03-05 12:00 EDT
Glenn,California,2193,0,23,0,1.0%,43409,92,39.59827984,-122.392389,2021-03-05 12:00 EDT
Colusa,California,2140,0,13,0,0.6%,9,2,39.17759768,-122.2371023,2021-03-05 12:00 EDT
Calaveras,California,1922,0,49,0,2.5%,418339,7,38.20473567,-120.55406550000001,2021-03-05 12:00 EDT
Siskiyou,California,1786,0,14,0,0.8%,422,6,41.59256366,-122.54077720000001,2021-03-05 12:00 EDT
Inyo,California,1326,0,37,0,2.8%,179,9,36.5110603,-117.410592,2021-03-05 12:00 EDT
Mono,California,1219,0,4,0,0.3%,43339,0,37.93749777,-118.8838882,2021-03-05 12:00 EDT
Del Norte,California,1016,0,5,0,0.5%,1219,9,41.74317575,-123.89711070000001,2021-03-05 12:00 EDT
Plumas,California,653,0,6,0,0.9%,1009,0,40.00070236,-120.8334983,2021-03-05 12:00 EDT
Modoc,California,460,0,4,0,0.9%,41009,0,41.57651716400005,-120.73684738599995,2021-03-05 12:00 EDT
Mariposa,California,395,0,7,0,1.8%,809,0,37.58147049,-119.90545139999999,2021-03-05 12:00 EDT
Trinity,California,373,0,5,0,1.3%,7869,0,40.65065829,-123.11263500000001,2021-03-05 12:00 EDT
