County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1215772,0,22965,0,1.9%,1939,33,34.053490000000004,-118.24531999999999,2021-03-25 19:40 EDT
Riverside,California,293600,0,4190,0,1.4%,4689,94,33.98171,-117.37404,2021-03-25 19:40 EDT
San Bernardino,California,290155,125,3803,45,1.3%,4559,73,34.10524,-117.29411999999999,2021-03-25 19:40 EDT
San Diego,California,268417,0,3509,0,1.3%,1839,100,32.71568,-117.16171000000001,2021-03-25 19:40 EDT
Orange,California,249842,0,4646,0,1.9%,2169,75,33.78787,-117.85071,2021-03-25 19:40 EDT
Santa Clara,California,113814,0,1916,0,1.7%,2369,70,37.35579,-121.95508999999998,2021-03-25 19:40 EDT
Kern,California,105810,0,1120,0,1.1%,4499,66,35.34281638,-118.7299395,2021-03-25 19:40 EDT
Fresno,California,98362,0,1571,0,1.6%,199,24,36.74084000000001,-119.78551999999999,2021-03-25 19:40 EDT
Sacramento,California,96616,0,1590,0,1.6%,4589,49,38.57944000000001,-121.49085,2021-03-25 19:40 EDT
Alameda,California,85542,0,1377,0,1.6%,1009,0,37.76683,-122.2453,2021-03-25 19:40 EDT
Ventura,California,79309,0,961,0,1.2%,3939,41,34.28082,-119.29231999999999,2021-03-25 19:40 EDT
San Joaquin,California,69187,0,1244,0,1.8%,43769,86,37.93479557,-121.2713112,2021-03-25 19:40 EDT
Contra Costa,California,64801,0,742,0,1.1%,2039,21,37.91793732,-121.9259354,2021-03-25 19:40 EDT
Stanislaus,California,52241,0,985,0,1.9%,869,2,37.55932622,-120.9976619,2021-03-25 19:40 EDT
Tulare,California,48901,0,802,0,1.6%,1899,10,36.20649,-119.34305,2021-03-25 19:40 EDT
Monterey,California,42817,0,338,0,0.8%,42899,74,36.21714603,-121.2390196,2021-03-25 19:40 EDT
San Mateo,California,39992,57,544,0,1.4%,43629,33,37.54704,-122.31485,2021-03-25 19:40 EDT
Solano,California,39766,0,187,0,0.5%,0,0,38.27793363,-121.9272405,2021-03-25 19:40 EDT
San Francisco,California,34889,49,455,4,1.3%,45039,51,37.777120000000004,-122.41963999999999,2021-03-25 19:40 EDT
Santa Barbara,California,32933,0,436,0,1.3%,1399,30,34.41938,-119.69905,2021-03-25 19:40 EDT
Merced,California,30340,0,431,0,1.4%,1859,13,37.19187429,-120.717739,2021-03-25 19:40 EDT
Sonoma,California,29045,0,308,0,1.1%,2029,25,38.29188,-122.45728000000001,2021-03-25 19:40 EDT
Imperial,California,26986,0,715,0,2.6%,420569,10,32.84748,-115.56952,2021-03-25 19:40 EDT
Kings,California,22546,0,249,0,1.1%,2999,22,36.07543071,-119.8153541,2021-03-25 19:40 EDT
Placer,California,20665,0,251,0,1.2%,42719,58,39.05913563,-120.75363279999999,2021-03-25 19:40 EDT
San Luis Obispo,California,20309,0,253,0,1.2%,4189,73,35.28579000000001,-120.66275,2021-03-25 19:40 EDT
Madera,California,15831,0,231,0,1.5%,1439,0,36.96205,-120.06398999999999,2021-03-25 19:40 EDT
Santa Cruz,California,15258,0,200,0,1.3%,3959,21,36.97424,-122.03098,2021-03-25 19:40 EDT
Marin,California,13572,0,203,0,1.5%,43389,5,38.07188727,-122.7195348,2021-03-25 19:40 EDT
Yolo,California,13142,0,196,0,1.5%,3189,7,38.73431,-121.81278999999999,2021-03-25 19:40 EDT
Shasta,California,11307,0,200,0,1.8%,444769,15,40.598279999999995,-122.49095,2021-03-25 19:40 EDT
Butte,California,11033,0,175,0,1.6%,4127,0,39.66709143,-121.60091100000001,2021-03-25 19:40 EDT
El Dorado,California,9387,0,107,0,1.1%,43969,4,38.68217,-120.84683000000001,2021-03-25 19:40 EDT
Napa,California,9305,0,75,0,0.8%,4276,7,38.50647693,-122.3306091,2021-03-25 19:40 EDT
Sutter,California,9079,0,102,0,1.1%,2139,9,39.03467539,-121.69484569999999,2021-03-25 19:40 EDT
Yuba,California,5926,0,40,0,0.7%,379,4,39.26918299,-121.3512653,2021-03-25 19:40 EDT
San Benito,California,5834,0,61,0,1.0%,3839,9,36.50506,-121.08332,2021-03-25 19:40 EDT
Lassen,California,5637,0,25,0,0.4%,0,0,40.68244754,-120.60036909999998,2021-03-25 19:40 EDT
Tehama,California,5240,0,54,0,1.0%,43649,0,40.12569694,-122.23391529999999,2021-03-25 19:40 EDT
Nevada,California,4197,0,74,0,1.8%,269,4,39.2616,-121.0161,2021-03-25 19:40 EDT
Tuolumne,California,4020,0,62,0,1.5%,569,7,38.02764367,-119.95465359999999,2021-03-25 19:40 EDT
Mendocino,California,3928,2,46,0,1.2%,4529,8,39.44024063,-123.3912784,2021-03-25 19:40 EDT
Amador,California,3495,3,45,0,1.3%,1769,4,38.44606535,-120.65175500000001,2021-03-25 19:40 EDT
Humboldt,California,3433,0,36,0,1.0%,3799,1,40.69879803,-123.87371470000001,2021-03-25 19:40 EDT
Lake,California,3289,0,43,0,1.3%,42449,6,39.10265343,-122.75089740000001,2021-03-25 19:40 EDT
Glenn,California,2715,0,24,0,0.9%,0,0,39.59827984,-122.392389,2021-03-25 19:40 EDT
Colusa,California,2158,0,16,0,0.7%,4509,0,39.17759768,-122.2371023,2021-03-25 19:40 EDT
Calaveras,California,1983,0,51,0,2.6%,44719,5,38.20473567,-120.55406550000001,2021-03-25 19:40 EDT
Siskiyou,California,1863,0,15,0,0.8%,2229,1,41.59256366,-122.54077720000001,2021-03-25 19:40 EDT
Inyo,California,1389,0,37,0,2.7%,3489,5,36.5110603,-117.410592,2021-03-25 19:40 EDT
Mono,California,1251,0,4,0,0.3%,41259,8,37.93749777,-118.8838882,2021-03-25 19:40 EDT
Del Norte,California,1113,0,5,0,0.4%,9,5,41.74317575,-123.89711070000001,2021-03-25 19:40 EDT
Plumas,California,672,0,6,0,0.9%,41509,0,40.00070236,-120.8334983,2021-03-25 19:40 EDT
Modoc,California,471,2,4,0,0.8%,41509,0,41.57651716400005,-120.73684738599995,2021-03-25 19:40 EDT
Mariposa,California,406,0,7,0,1.7%,4509,0,37.58147049,-119.90545139999999,2021-03-25 19:40 EDT
Trinity,California,385,0,5,0,1.3%,9,0,40.65065829,-123.11263500000001,2021-03-25 19:40 EDT
Sierra,California,104,0,0,0,0.0%,42009,0,39.58038432,-120.5160202,2021-03-25 19:40 EDT
Alpine,California,86,0,0,0,0.0%,0,0,38.59733305,-119.82042129999999,2021-03-25 19:40 EDT
Dallas,Texas,289198,0,3793,0,1.3%,3069,747,32.778220000000005,-96.79512,2021-03-25 19:40 EDT
Tarrant,Texas,249821,142,3240,9,1.3%,2219,577,32.8173,-97.07655,2021-03-25 19:40 EDT
