County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,734860,14900,9564,79,1.3%,21578,512,34.053490000000004,-118.24531999999999,2020-12-28 21:51 EDT
San Bernardino,California,184954,2633,1437,0,0.8%,161196,4643,34.10524,-117.29411999999999,2020-12-28 21:51 EDT
Riverside,California,174477,16367,1870,41,1.1%,110736,35934,33.98171,-117.37404,2020-12-28 21:51 EDT
Orange,California,149607,2144,1846,0,1.2%,82710,2095,33.78787,-117.85071,2020-12-28 21:51 EDT
San Diego,California,147530,4883,1404,2,1.0%,1138,0,32.71568,-117.16171000000001,2020-12-28 21:51 EDT
Kern,California,66526,1716,502,16,0.8%,20030,155,35.34281638,-118.7299395,2020-12-28 21:51 EDT
Santa Clara,California,66270,1296,652,0,1.0%,178,0,37.35579,-121.95508999999998,2020-12-28 21:51 EDT
Sacramento,California,63131,3361,827,18,1.3%,46256,3322,38.57944000000001,-121.49085,2020-12-28 21:51 EDT
Fresno,California,62251,0,646,0,1.0%,26742,0,36.74084000000001,-119.78551999999999,2020-12-28 21:51 EDT
Alameda,California,49796,1562,625,0,1.3%,0,0,37.76683,-122.2453,2020-12-28 21:51 EDT
San Joaquin,California,43930,2826,625,7,1.4%,36540,2129,37.93479557,-121.2713112,2020-12-28 21:51 EDT
Contra Costa,California,39029,471,323,2,0.8%,32494,339,37.91793732,-121.9259354,2020-12-28 21:51 EDT
Ventura,California,36579,3178,244,11,0.7%,33051,2952,34.28082,-119.29231999999999,2020-12-28 21:51 EDT
Stanislaus,California,33623,742,586,14,1.7%,28826,847,37.55932622,-120.9976619,2020-12-28 21:51 EDT
Tulare,California,32109,1687,386,13,1.2%,27034,2412,36.20649,-119.34305,2020-12-28 21:51 EDT
Monterey,California,25520,0,186,0,0.7%,12925,0,36.21714603,-121.2390196,2020-12-28 21:51 EDT
San Mateo,California,23681,1440,212,0,0.9%,0,0,37.54704,-122.31485,2020-12-28 21:51 EDT
San Francisco,California,22323,155,182,0,0.8%,520,0,37.777120000000004,-122.41963999999999,2020-12-28 21:51 EDT
Imperial,California,21887,646,406,0,1.9%,19670,705,32.84748,-115.56952,2020-12-28 21:51 EDT
Merced,California,18843,1058,248,16,1.3%,14862,1089,37.19187429,-120.717739,2020-12-28 21:51 EDT
Sonoma,California,18539,392,182,0,1.0%,10707,0,38.29188,-122.45728000000001,2020-12-28 21:51 EDT
Solano,California,18518,1188,95,0,0.5%,16166,604,38.27793363,-121.9272405,2020-12-28 21:51 EDT
Santa Barbara,California,16476,393,153,0,0.9%,15219,453,34.41938,-119.69905,2020-12-28 21:51 EDT
Kings,California,15767,219,110,0,0.7%,10020,215,36.07543071,-119.8153541,2020-12-28 21:51 EDT
Placer,California,13055,793,125,5,1.0%,9176,478,39.05913563,-120.75363279999999,2020-12-28 21:51 EDT
Madera,California,10015,710,116,0,1.2%,7071,711,36.96205,-120.06398999999999,2020-12-28 21:51 EDT
Marin,California,9616,111,138,2,1.4%,8615,133,38.07188727,-122.7195348,2020-12-28 21:51 EDT
San Luis Obispo,California,9539,68,70,3,0.7%,7380,317,35.28579000000001,-120.66275,2020-12-28 21:51 EDT
Santa Cruz,California,8202,850,83,7,1.0%,5818,502,36.97424,-122.03098,2020-12-28 21:51 EDT
Yolo,California,7810,206,109,0,1.4%,7028,150,38.73431,-121.81278999999999,2020-12-28 21:51 EDT
Shasta,California,7792,225,70,0,0.9%,6901,0,40.598279999999995,-122.49095,2020-12-28 21:51 EDT
Butte,California,7051,467,88,5,1.2%,6308,726,39.66709143,-121.60091100000001,2020-12-28 21:51 EDT
Sutter,California,6037,0,46,0,0.8%,5255,0,39.03467539,-121.69484569999999,2020-12-28 21:51 EDT
El Dorado,California,5509,414,18,5,0.3%,3716,350,38.68217,-120.84683000000001,2020-12-28 21:51 EDT
Napa,California,5487,396,26,0,0.5%,1890,0,38.50647693,-122.3306091,2020-12-28 21:51 EDT
Lassen,California,4180,0,8,0,0.2%,3234,0,40.68244754,-120.60036909999998,2020-12-28 21:51 EDT
Yuba,California,3628,0,17,0,0.5%,2984,0,39.26918299,-121.3512653,2020-12-28 21:51 EDT
San Benito,California,3394,29,26,0,0.8%,2819,131,36.50506,-121.08332,2020-12-28 21:51 EDT
Tehama,California,3017,0,34,0,1.1%,1869,0,40.12569694,-122.23391529999999,2020-12-28 21:51 EDT
Tuolumne,California,2827,123,21,0,0.7%,1665,61,38.02764367,-119.95465359999999,2020-12-28 21:51 EDT
Nevada,California,2519,104,49,5,1.9%,1908,56,39.2616,-121.0161,2020-12-28 21:51 EDT
Mendocino,California,2406,24,26,1,1.1%,2087,11,39.44024063,-123.3912784,2020-12-28 21:51 EDT
Amador,California,2386,105,23,0,1.0%,1710,42,38.44606535,-120.65175500000001,2020-12-28 21:51 EDT
Lake,California,1791,103,23,0,1.3%,1462,63,39.10265343,-122.75089740000001,2020-12-28 21:51 EDT
Humboldt,California,1647,63,20,2,1.2%,1134,78,40.69879803,-123.87371470000001,2020-12-28 21:51 EDT
Glenn,California,1336,0,14,0,1.0%,1188,0,39.59827984,-122.392389,2020-12-28 21:51 EDT
Colusa,California,1264,50,8,0,0.6%,541,0,39.17759768,-122.2371023,2020-12-28 21:51 EDT
Siskiyou,California,1111,35,9,1,0.8%,1041,41,41.59256366,-122.54077720000001,2020-12-28 21:51 EDT
Mono,California,891,34,4,0,0.4%,0,0,37.93749777,-118.8838882,2020-12-28 21:51 EDT
Calaveras,California,754,0,22,0,2.9%,604,0,38.20473567,-120.55406550000001,2020-12-28 21:51 EDT
Del Norte,California,695,0,2,0,0.3%,584,0,41.74317575,-123.89711070000001,2020-12-28 21:51 EDT
Inyo,California,575,0,20,0,3.5%,411,0,36.5110603,-117.410592,2020-12-28 21:51 EDT
Plumas,California,463,8,3,1,0.6%,416,18,40.00070236,-120.8334983,2020-12-28 21:51 EDT
Modoc,California,310,3,0,0,0.0%,219,0,41.57651716400005,-120.73684738599995,2020-12-28 21:51 EDT
Trinity,California,269,4,3,1,1.1%,257,13,40.65065829,-123.11263500000001,2020-12-28 21:51 EDT
Mariposa,California,223,4,4,0,1.8%,200,8,37.58147049,-119.90545139999999,2020-12-28 21:51 EDT
Alpine,California,65,1,0,0,0.0%,65,0,38.59733305,-119.82042129999999,2020-12-28 21:51 EDT
Sierra,California,38,4,0,0,0.0%,34,2,39.58038432,-120.5160202,2020-12-28 21:51 EDT
Dallas,Texas,188123,1243,1936,5,1.0%,82509,0,32.778220000000005,-96.79512,2020-12-28 21:51 EDT
Tarrant,Texas,144001,8208,1425,36,1.0%,50328,0,32.8173,-97.07655,2020-12-28 21:51 EDT
Harris--Non Houston,Texas,117287,873,1088,0,0.9%,98229,832,37.302192,-91.84458149999999,2020-12-28 21:51 EDT
Harris--Houston,Texas,116043,750,1544,1,1.3%,100618,16,29.66648008,-95.22438005,2020-12-28 21:51 EDT
Bexar,Texas,112273,43,1689,0,1.5%,47970,0,29.44892069,-98.52000770000001,2020-12-28 21:51 EDT
El Paso,Texas,97409,231,1616,5,1.7%,26890,0,31.759159999999998,-106.48749,2020-12-28 21:51 EDT
Hidalgo,Texas,50032,304,2181,5,4.4%,31000,0,26.39702985,-98.18094296,2020-12-28 21:51 EDT
Travis,Texas,48951,527,542,10,1.1%,30113,0,30.33462266,-97.78218981,2020-12-28 21:51 EDT
Collin,Texas,46018,418,351,0,0.8%,16618,0,33.1968,-96.80393000000001,2020-12-28 21:51 EDT
Lubbock,Texas,41205,171,538,7,1.3%,14322,0,33.61019304,-101.8204416,2020-12-28 21:51 EDT
Denton,Texas,37262,449,321,1,0.9%,13135,0,33.216590000000004,-97.13162,2020-12-28 21:51 EDT
Fort Bend,Texas,34493,508,378,1,1.1%,16392,0,29.52745252,-95.77065084,2020-12-28 21:51 EDT
Cameron,Texas,28875,0,1172,0,4.1%,22053,0,26.13597462,-97.52423968,2020-12-28 21:51 EDT
Nueces,Texas,28760,181,542,0,1.9%,24714,0,27.7262373,-97.61348194,2020-12-28 21:51 EDT
Webb,Texas,26143,268,496,5,1.9%,13786,0,27.7925,-99.4228,2020-12-28 21:51 EDT
Montgomery,Texas,24366,0,256,1,1.1%,8682,0,30.38862,-95.69633,2020-12-28 21:51 EDT
Williamson,Texas,21710,1086,202,1,0.9%,8993,0,30.64806761,-97.60077209,2020-12-28 21:51 EDT
Brazoria,Texas,20664,441,230,1,1.1%,11367,0,29.049709999999997,-95.56200000000001,2020-12-28 21:51 EDT
Galveston,Texas,20655,0,211,0,1.0%,11522,0,29.29532,-94.80790999999999,2020-12-28 21:51 EDT
McLennan,Texas,18350,541,273,10,1.5%,9101,0,31.55234029,-97.20180587,2020-12-28 21:51 EDT
Potter,Texas,14948,58,294,2,2.0%,5042,0,35.40127385,-101.8939736,2020-12-28 21:51 EDT
Brazos,Texas,13950,349,135,0,1.0%,6883,0,30.66048584,-96.30207301,2020-12-28 21:51 EDT
Randall,Texas,13589,82,179,4,1.3%,3204,0,34.96596461,-101.896888,2020-12-28 21:51 EDT
Jefferson,Texas,12984,0,213,0,1.6%,7307,0,29.88366401,-94.16922753,2020-12-28 21:51 EDT
Smith,Texas,12482,344,254,2,2.0%,3442,0,32.37505601,-95.26910259,2020-12-28 21:51 EDT
Bell,Texas,12317,515,161,1,1.3%,5600,0,31.03765881,-97.47807382,2020-12-28 21:51 EDT
Ellis,Texas,12230,0,159,0,1.3%,4149,0,32.34839289,-96.79460418,2020-12-28 21:51 EDT
Tom Green,Texas,12197,176,207,3,1.7%,11974,663,31.40442601,-100.4619795,2020-12-28 21:51 EDT
Ector,Texas,11541,78,218,0,1.9%,3406,0,31.86911555,-102.5428458,2020-12-28 21:51 EDT
Hays,Texas,11243,984,124,2,1.1%,5691,0,30.1227,-97.8722,2020-12-28 21:51 EDT
Midland,Texas,11195,0,184,0,1.6%,3914,0,31.86932499,-102.0314523,2020-12-28 21:51 EDT
Taylor,Texas,10923,232,194,11,1.8%,1510,0,32.30139883,-99.8899813,2020-12-28 21:51 EDT
Wichita,Texas,10292,440,197,2,1.9%,2219,0,33.98410156,-98.70169462,2020-12-28 21:51 EDT
Johnson,Texas,10208,0,149,0,1.5%,3443,0,32.37899029,-97.36641179,2020-12-28 21:51 EDT
Kaufman,Texas,8686,0,112,0,1.3%,3376,0,32.60298369,-96.28946607,2020-12-28 21:51 EDT
Parker,Texas,7898,0,89,0,1.1%,2255,0,32.77771907,-97.80511717,2020-12-28 21:51 EDT
Guadalupe,Texas,6791,0,102,0,1.5%,1822,0,29.58309666,-97.94865645,2020-12-28 21:51 EDT
Gregg,Texas,6728,180,155,1,2.3%,2097,0,32.48062462,-94.81699103,2020-12-28 21:51 EDT
Grayson,Texas,6311,0,155,0,2.5%,2247,0,33.61833228,-96.67387872,2020-12-28 21:51 EDT
Maverick,Texas,6041,0,189,0,3.1%,3649,0,28.74301122,-100.3142594,2020-12-28 21:51 EDT
Comal,Texas,6000,0,146,0,2.4%,1850,0,29.80818438,-98.2781952,2020-12-28 21:51 EDT
Starr,Texas,5920,0,199,0,3.4%,3291,0,26.56239356,-98.7374609,2020-12-28 21:51 EDT
Walker,Texas,5901,19,83,1,1.4%,3824,0,30.73898292,-95.57222968,2020-12-28 21:51 EDT
Rockwall,Texas,5777,0,49,0,0.8%,1766,0,32.89767022,-96.40784140000001,2020-12-28 21:51 EDT
Victoria,Texas,5631,0,117,0,2.1%,4090,0,28.79640375,-96.97175516,2020-12-28 21:51 EDT
Angelina,Texas,5186,0,136,0,2.6%,2112,0,31.25730151,-94.63261756,2020-12-28 21:51 EDT
Hale,Texas,4974,21,119,0,2.4%,2039,0,34.07052809,-101.8268085,2020-12-28 21:51 EDT
Orange,Texas,4968,0,70,0,1.4%,1706,0,30.128079800000002,-93.89665964,2020-12-28 21:51 EDT
Anderson,Texas,4270,0,61,0,1.4%,2830,0,31.81320101,-95.65250749,2020-12-28 21:51 EDT
Val Verde,Texas,4203,0,149,0,3.5%,2157,0,26.17619,-98.08112,2020-12-28 21:51 EDT
Liberty,Texas,4196,48,89,0,2.1%,2226,0,30.15168965,-94.81217381,2020-12-28 21:51 EDT
Wise,Texas,3940,0,71,1,1.8%,855,0,33.21586139,-97.65438192,2020-12-28 21:51 EDT
Howard,Texas,3879,14,61,0,1.6%,899,0,32.30610786,-101.4354618,2020-12-28 21:51 EDT
Bowie,Texas,3844,0,119,0,3.1%,1231,0,33.559,-97.8486,2020-12-28 21:51 EDT
Lamar,Texas,3752,71,91,1,2.4%,1472,0,33.66742106,-95.57087079,2020-12-28 21:51 EDT
Hood,Texas,3649,0,67,0,1.8%,1116,0,32.42998661,-97.83217761,2020-12-28 21:51 EDT
Navarro,Texas,3612,0,54,0,1.5%,902,0,32.0498125,-96.48283409,2020-12-28 21:51 EDT
Hunt,Texas,3588,0,78,0,2.2%,1696,0,33.13330985,-96.08803634,2020-12-28 21:51 EDT
