County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,756840,0,10068,0,1.3%,22765,0,34.053490000000004,-118.24531999999999,2020-12-31 21:10 EDT
San Bernardino,California,194377,1163,1445,3,0.7%,172685,2685,34.10524,-117.29411999999999,2020-12-31 21:10 EDT
Riverside,California,180537,0,1951,0,1.1%,114480,0,33.98171,-117.37404,2020-12-31 21:10 EDT
Orange,California,156573,0,1874,0,1.2%,86873,0,33.78787,-117.85071,2020-12-31 21:10 EDT
San Diego,California,152512,0,1472,0,1.0%,1138,0,32.71568,-117.16171000000001,2020-12-31 21:10 EDT
Kern,California,68969,653,512,2,0.7%,20457,90,35.34281638,-118.7299395,2020-12-31 21:10 EDT
Santa Clara,California,67423,0,673,0,1.0%,178,0,37.35579,-121.95508999999998,2020-12-31 21:10 EDT
Sacramento,California,65245,840,857,13,1.3%,49639,1061,38.57944000000001,-121.49085,2020-12-31 21:10 EDT
Fresno,California,65149,0,646,0,1.0%,26742,0,36.74084000000001,-119.78551999999999,2020-12-31 21:10 EDT
Alameda,California,50196,0,625,0,1.2%,0,0,37.76683,-122.2453,2020-12-31 21:10 EDT
San Joaquin,California,45583,923,651,23,1.4%,39254,1823,37.93479557,-121.2713112,2020-12-31 21:10 EDT
Contra Costa,California,40697,961,335,4,0.8%,34555,685,37.91793732,-121.9259354,2020-12-31 21:10 EDT
Ventura,California,37977,0,260,0,0.7%,33540,0,34.28082,-119.29231999999999,2020-12-31 21:10 EDT
Stanislaus,California,34141,0,608,0,1.8%,29911,0,37.55932622,-120.9976619,2020-12-31 21:10 EDT
Tulare,California,33443,318,406,7,1.2%,28417,682,36.20649,-119.34305,2020-12-31 21:10 EDT
Monterey,California,27859,570,193,3,0.7%,13113,178,36.21714603,-121.2390196,2020-12-31 21:10 EDT
San Mateo,California,24589,343,227,10,0.9%,0,0,37.54704,-122.31485,2020-12-31 21:10 EDT
San Francisco,California,23074,298,186,2,0.8%,520,0,37.777120000000004,-122.41963999999999,2020-12-31 21:10 EDT
Imperial,California,22219,91,420,6,1.9%,20167,167,32.84748,-115.56952,2020-12-31 21:10 EDT
Merced,California,19245,0,252,0,1.3%,15300,0,37.19187429,-120.717739,2020-12-31 21:10 EDT
Solano,California,19008,0,98,0,0.5%,16638,0,38.27793363,-121.9272405,2020-12-31 21:10 EDT
Sonoma,California,18992,120,190,6,1.0%,10707,0,38.29188,-122.45728000000001,2020-12-31 21:10 EDT
Santa Barbara,California,17008,0,157,0,0.9%,15682,0,34.41938,-119.69905,2020-12-31 21:10 EDT
Kings,California,15915,0,110,0,0.7%,10033,0,36.07543071,-119.8153541,2020-12-31 21:10 EDT
Placer,California,13550,0,125,0,0.9%,9736,0,39.05913563,-120.75363279999999,2020-12-31 21:10 EDT
Madera,California,10273,0,117,0,1.1%,7430,0,36.96205,-120.06398999999999,2020-12-31 21:10 EDT
San Luis Obispo,California,10178,0,82,0,0.8%,7837,0,35.28579000000001,-120.66275,2020-12-31 21:10 EDT
Marin,California,9728,0,139,0,1.4%,8817,1,38.07188727,-122.7195348,2020-12-31 21:10 EDT
Santa Cruz,California,8749,342,83,0,0.9%,6283,150,36.97424,-122.03098,2020-12-31 21:10 EDT
Yolo,California,8097,0,109,0,1.3%,7340,0,38.73431,-121.81278999999999,2020-12-31 21:10 EDT
Shasta,California,7918,0,73,0,0.9%,7428,0,40.598279999999995,-122.49095,2020-12-31 21:10 EDT
Butte,California,7269,0,96,0,1.3%,6461,0,39.66709143,-121.60091100000001,2020-12-31 21:10 EDT
Sutter,California,6411,0,50,0,0.8%,5879,0,39.03467539,-121.69484569999999,2020-12-31 21:10 EDT
Napa,California,5741,77,28,1,0.5%,1890,0,38.50647693,-122.3306091,2020-12-31 21:10 EDT
El Dorado,California,5649,0,22,0,0.4%,3994,0,38.68217,-120.84683000000001,2020-12-31 21:10 EDT
Lassen,California,4656,41,9,0,0.2%,3805,148,40.68244754,-120.60036909999998,2020-12-31 21:10 EDT
Yuba,California,3858,0,18,0,0.5%,3320,0,39.26918299,-121.3512653,2020-12-31 21:10 EDT
San Benito,California,3538,49,28,0,0.8%,3006,42,36.50506,-121.08332,2020-12-31 21:10 EDT
Tehama,California,3292,39,36,0,1.1%,1949,0,40.12569694,-122.23391529999999,2020-12-31 21:10 EDT
Tuolumne,California,2921,0,21,0,0.7%,1689,0,38.02764367,-119.95465359999999,2020-12-31 21:10 EDT
Nevada,California,2565,0,50,0,1.9%,1964,0,39.2616,-121.0161,2020-12-31 21:10 EDT
Amador,California,2508,39,24,0,1.0%,1942,100,38.44606535,-120.65175500000001,2020-12-31 21:10 EDT
Mendocino,California,2487,46,26,0,1.0%,2161,35,39.44024063,-123.3912784,2020-12-31 21:10 EDT
Lake,California,1846,27,24,1,1.3%,1592,24,39.10265343,-122.75089740000001,2020-12-31 21:10 EDT
Humboldt,California,1731,0,22,0,1.3%,1136,0,40.69879803,-123.87371470000001,2020-12-31 21:10 EDT
Glenn,California,1449,0,14,0,1.0%,1297,0,39.59827984,-122.392389,2020-12-31 21:10 EDT
Colusa,California,1351,0,8,0,0.6%,541,0,39.17759768,-122.2371023,2020-12-31 21:10 EDT
Siskiyou,California,1146,0,11,0,1.0%,1071,0,41.59256366,-122.54077720000001,2020-12-31 21:10 EDT
Mono,California,895,0,4,0,0.4%,0,0,37.93749777,-118.8838882,2020-12-31 21:10 EDT
Calaveras,California,853,0,22,0,2.6%,711,0,38.20473567,-120.55406550000001,2020-12-31 21:10 EDT
Del Norte,California,754,0,2,0,0.3%,605,0,41.74317575,-123.89711070000001,2020-12-31 21:10 EDT
Inyo,California,619,0,20,0,3.2%,488,0,36.5110603,-117.410592,2020-12-31 21:10 EDT
