County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
New York,New York,197413,759,20003,70,10.1%,0,0,40.71455,-74.00714,2020-05-17 22:20 EDT
Nassau,New York,39136,103,2044,10,5.2%,3346,0,40.74165225,-73.58899619,2020-05-17 22:20 EDT
Suffolk,New York,38117,175,1748,15,4.6%,4446,0,40.87732808,-72.85898036,2020-05-17 22:20 EDT
Westchester,New York,32224,127,1289,14,4.0%,9371,0,41.16319759,-73.7560629,2020-05-17 22:20 EDT
Rockland,New York,12758,70,602,0,4.7%,0,0,41.152374,-74.02401032,2020-05-17 22:20 EDT
Orange,New York,10039,0,408,0,4.1%,0,0,41.40206825,-74.30559567,2020-05-17 22:20 EDT
Erie,New York,4954,87,420,0,8.5%,479,0,42.76382119,-78.73224973,2020-05-17 22:20 EDT
Dutchess,New York,3543,16,120,0,3.4%,1363,0,41.76477515,-73.74281684,2020-05-17 22:20 EDT
Monroe,New York,2258,66,167,0,7.4%,1104,0,43.14604282,-77.69674911,2020-05-17 22:20 EDT
Albany,New York,1579,7,68,0,4.3%,957,0,42.65155,-73.75520999999998,2020-05-17 22:20 EDT
Ulster,New York,1563,0,64,0,4.1%,839,0,41.95986,-73.99033,2020-05-17 22:20 EDT
Onondaga,New York,1543,0,90,0,5.8%,796,0,43.00487,-76.1836,2020-05-17 22:20 EDT
Putnam,New York,1320,0,57,0,4.3%,0,0,41.42653455,-73.7494999,2020-05-17 22:20 EDT
Sullivan,New York,1231,14,25,0,2.0%,656,0,41.71631354,-74.76811083,2020-05-17 22:20 EDT
Niagara,New York,792,22,50,0,6.3%,447,0,43.19998147,-78.74522262,2020-05-17 22:20 EDT
Oneida,New York,760,9,31,0,4.1%,376,0,43.24306498,-75.42583597,2020-05-17 22:20 EDT
Schenectady,New York,620,7,28,0,4.5%,473,0,42.81238,-73.94122,2020-05-17 22:20 EDT
Rensselaer,New York,439,0,23,0,5.2%,256,0,42.71086263,-73.5097379,2020-05-17 22:20 EDT
Saratoga,New York,428,5,11,0,2.6%,121,0,43.06974,-73.63661,2020-05-17 22:20 EDT
Broome,New York,414,1,28,0,6.8%,290,0,42.16021802,-75.81964586,2020-05-17 22:20 EDT
Columbia,New York,340,0,26,0,7.6%,152,0,42.25001078,-73.63186134,2020-05-17 22:20 EDT
Madison,New York,278,0,8,0,2.9%,244,0,42.91290749,-75.66978904,2020-05-17 22:20 EDT
Steuben,New York,245,0,39,0,15.9%,104,0,42.26782685,-77.38382596,2020-05-17 22:20 EDT
Warren,New York,232,4,26,0,11.2%,0,0,43.5592099,-73.85881158,2020-05-17 22:20 EDT
Greene,New York,229,0,14,0,6.1%,138,0,42.27654571,-74.12261588,2020-05-17 22:20 EDT
Washington,New York,219,1,13,0,5.9%,120,0,43.31227113,-73.43096234,2020-05-17 22:20 EDT
St. Lawrence,New York,194,0,2,0,1.0%,0,0,44.17727,-76.16771999999997,2020-05-17 22:20 EDT
Genesee,New York,180,2,4,0,2.2%,99,0,43.00094016,-78.1936949,2020-05-17 22:20 EDT
Fulton,New York,171,23,14,0,8.2%,0,0,43.11240266,-74.43516277,2020-05-17 22:20 EDT
Orleans,New York,163,0,21,0,12.9%,49,0,43.252100586000005,-78.23124678499991,2020-05-17 22:20 EDT
Ontario,New York,146,7,9,0,6.2%,47,0,42.85288942,-77.29981098,2020-05-17 22:20 EDT
Chemung,New York,134,0,1,0,0.7%,10,0,42.1411881,-76.76001059999999,2020-05-17 22:20 EDT
Tompkins,New York,134,0,0,0,0.0%,114,0,42.44933495,-76.47064359,2020-05-17 22:20 EDT
Chenango,New York,117,2,0,0,0.0%,0,0,42.49349443,-75.61153709999998,2020-05-17 22:20 EDT
Tioga,New York,117,0,20,0,17.1%,43,0,42.06057,-76.34519,2020-05-17 22:20 EDT
Clinton,New York,112,0,4,0,3.6%,94,0,44.7904,-73.6006,2020-05-17 22:20 EDT
Livingston,New York,110,3,7,0,6.4%,71,0,42.72808354,-77.77543855,2020-05-17 22:20 EDT
