County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1237021,0,24191,0,2.0%,219,871,34.053490000000004,-118.24531999999999,2021-05-15 19:50 EDT
Riverside,California,299793,0,4594,0,1.5%,47469,54,33.98171,-117.37404,2021-05-15 19:50 EDT
San Bernardino,California,297165,262,4513,0,1.5%,919,78,34.10524,-117.29411999999999,2021-05-15 19:50 EDT
San Diego,California,278852,0,3732,0,1.3%,429,319,32.71568,-117.16171000000001,2021-05-15 19:50 EDT
Orange,California,254697,60,5030,2,2.0%,469,6,33.78787,-117.85071,2021-05-15 19:50 EDT
Santa Clara,California,119064,0,2096,0,1.8%,147,66,37.35579,-121.95508999999998,2021-05-15 19:50 EDT
Kern,California,109272,86,1376,2,1.3%,4859,18,35.34281638,-118.7299395,2021-05-15 19:50 EDT
Sacramento,California,104958,0,1691,0,1.6%,3579,82,38.57944000000001,-121.49085,2021-05-15 19:50 EDT
Fresno,California,101862,0,1688,0,1.7%,619,26,36.74084000000001,-119.78551999999999,2021-05-15 19:50 EDT
Alameda,California,88027,0,1667,0,1.9%,679,42,37.76683,-122.2453,2021-05-15 19:50 EDT
Ventura,California,81033,0,1016,0,1.3%,1519,91,34.28082,-119.29231999999999,2021-05-15 19:50 EDT
San Joaquin,California,73310,0,1394,0,1.9%,4339,1,37.93479557,-121.2713112,2021-05-15 19:50 EDT
Contra Costa,California,68942,71,793,0,1.2%,619,34,37.91793732,-121.9259354,2021-05-15 19:50 EDT
Stanislaus,California,55625,0,1061,0,1.9%,2849,40,37.55932622,-120.9976619,2021-05-15 19:50 EDT
Tulare,California,50001,0,840,0,1.7%,0,16,36.20649,-119.34305,2021-05-15 19:50 EDT
Monterey,California,43662,0,383,0,0.9%,929,9,36.21714603,-121.2390196,2021-05-15 19:50 EDT
San Mateo,California,41909,0,570,0,1.4%,409,62,37.54704,-122.31485,2021-05-15 19:50 EDT
Solano,California,39766,0,217,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-15 19:50 EDT
San Francisco,California,36482,68,540,0,1.5%,172,54,37.777120000000004,-122.41963999999999,2021-05-15 19:50 EDT
Santa Barbara,California,34365,0,450,0,1.3%,417,4,34.41938,-119.69905,2021-05-15 19:50 EDT
Merced,California,31919,0,461,0,1.4%,41819,76,37.19187429,-120.717739,2021-05-15 19:50 EDT
Sonoma,California,30053,0,314,0,1.0%,2339,2,38.29188,-122.45728000000001,2021-05-15 19:50 EDT
Imperial,California,27888,0,739,0,2.6%,1009,0,32.84748,-115.56952,2021-05-15 19:50 EDT
Kings,California,23013,5,246,0,1.1%,8669,5,36.07543071,-119.8153541,2021-05-15 19:50 EDT
Placer,California,22679,0,292,0,1.3%,6079,29,39.05913563,-120.75363279999999,2021-05-15 19:50 EDT
San Luis Obispo,California,21331,0,260,0,1.2%,4499,9,35.28579000000001,-120.66275,2021-05-15 19:50 EDT
Madera,California,16375,0,242,0,1.5%,1749,8,36.96205,-120.06398999999999,2021-05-15 19:50 EDT
