County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1247033,0,24428,0,2.0%,59,247,34.053490000000004,-118.24531999999999,2021-06-18 20:01 EDT
Riverside,California,301543,0,4625,0,1.5%,369,59,33.98171,-117.37404,2021-06-18 20:01 EDT
San Bernardino,California,299151,0,4615,0,1.5%,42629,8,34.10524,-117.29411999999999,2021-06-18 20:01 EDT
San Diego,California,281530,0,3770,0,1.3%,239,79,32.71568,-117.16171000000001,2021-06-18 20:01 EDT
Orange,California,255771,0,5102,0,2.0%,999,1,33.78787,-117.85071,2021-06-18 20:01 EDT
Santa Clara,California,119580,0,2187,0,1.8%,1719,89,37.35579,-121.95508999999998,2021-06-18 20:01 EDT
Kern,California,110710,0,1401,0,1.3%,4429,64,35.34281638,-118.7299395,2021-06-18 20:01 EDT
Sacramento,California,107560,0,1730,0,1.6%,819,43,38.57944000000001,-121.49085,2021-06-18 20:01 EDT
Fresno,California,102842,0,1795,0,1.7%,269,52,36.74084000000001,-119.78551999999999,2021-06-18 20:01 EDT
Alameda,California,89562,0,1693,0,1.9%,2289,58,37.76683,-122.2453,2021-06-18 20:01 EDT
Ventura,California,81609,0,1025,0,1.3%,4969,3,34.28082,-119.29231999999999,2021-06-18 20:01 EDT
San Joaquin,California,74629,0,1438,0,1.9%,389,79,37.93479557,-121.2713112,2021-06-18 20:01 EDT
Contra Costa,California,70478,0,808,0,1.1%,1789,10,37.91793732,-121.9259354,2021-06-18 20:01 EDT
Stanislaus,California,56701,0,1069,0,1.9%,41469,36,37.55932622,-120.9976619,2021-06-18 20:01 EDT
Tulare,California,50134,0,849,0,1.7%,0,0,36.20649,-119.34305,2021-06-18 20:01 EDT
Monterey,California,43831,0,421,0,1.0%,44339,3,36.21714603,-121.2390196,2021-06-18 20:01 EDT
San Mateo,California,42293,9,581,0,1.4%,4119,4,37.54704,-122.31485,2021-06-18 20:01 EDT
Solano,California,39766,0,244,0,0.6%,0,0,38.27793363,-121.9272405,2021-06-18 20:01 EDT
San Francisco,California,36899,7,551,1,1.5%,277,3,37.777120000000004,-122.41963999999999,2021-06-18 20:01 EDT
Santa Barbara,California,34593,0,455,0,1.3%,1829,6,34.41938,-119.69905,2021-06-18 20:01 EDT
Merced,California,32284,0,477,0,1.5%,3179,3,37.19187429,-120.717739,2021-06-18 20:01 EDT
Sonoma,California,30825,42,316,0,1.0%,4219,97,38.29188,-122.45728000000001,2021-06-18 20:01 EDT
Imperial,California,28295,0,741,0,2.6%,4829,4,32.84748,-115.56952,2021-06-18 20:01 EDT
