County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1204069,0,22041,0,1.8%,389,1115,34.053490000000004,-118.24531999999999,2021-03-09 12:01 EDT
Riverside,California,291040,0,3912,0,1.3%,3519,267,33.98171,-117.37404,2021-03-09 12:01 EDT
San Bernardino,California,288044,0,3176,0,1.1%,3189,289,34.10524,-117.29411999999999,2021-03-09 12:01 EDT
San Diego,California,263275,0,3390,0,1.3%,2639,650,32.71568,-117.16171000000001,2021-03-09 12:01 EDT
Orange,California,247914,0,4252,0,1.7%,2689,280,33.78787,-117.85071,2021-03-09 12:01 EDT
Santa Clara,California,111952,0,1827,0,1.6%,2969,197,37.35579,-121.95508999999998,2021-03-09 12:01 EDT
Kern,California,104307,0,942,0,0.9%,4379,85,35.34281638,-118.7299395,2021-03-09 12:01 EDT
Fresno,California,96549,0,1488,0,1.5%,147,1,36.74084000000001,-119.78551999999999,2021-03-09 12:01 EDT
Sacramento,California,94561,0,1521,0,1.6%,619,33,38.57944000000001,-121.49085,2021-03-09 12:01 EDT
Alameda,California,84155,0,1293,0,1.5%,5949,333,37.76683,-122.2453,2021-03-09 12:01 EDT
Ventura,California,78271,0,895,0,1.1%,5029,77,34.28082,-119.29231999999999,2021-03-09 12:01 EDT
San Joaquin,California,67395,111,1189,7,1.8%,4199,55,37.93479557,-121.2713112,2021-03-09 12:01 EDT
Contra Costa,California,63493,0,708,0,1.1%,2089,73,37.91793732,-121.9259354,2021-03-09 12:01 EDT
Stanislaus,California,51238,0,959,0,1.9%,839,59,37.55932622,-120.9976619,2021-03-09 12:01 EDT
Tulare,California,48319,0,773,0,1.6%,3229,6,36.20649,-119.34305,2021-03-09 12:01 EDT
Monterey,California,42404,0,331,0,0.8%,6219,43,36.21714603,-121.2390196,2021-03-09 12:01 EDT
Solano,California,39766,0,167,0,0.4%,0,0,38.27793363,-121.9272405,2021-03-09 12:01 EDT
San Mateo,California,39184,0,525,0,1.3%,2629,53,37.54704,-122.31485,2021-03-09 12:01 EDT
San Francisco,California,34359,0,436,0,1.3%,3689,89,37.777120000000004,-122.41963999999999,2021-03-09 12:01 EDT
Santa Barbara,California,32414,0,424,0,1.3%,3169,64,34.41938,-119.69905,2021-03-09 12:01 EDT
Merced,California,29557,0,415,0,1.4%,377,10,37.19187429,-120.717739,2021-03-09 12:01 EDT
Sonoma,California,28448,0,303,0,1.1%,1449,56,38.29188,-122.45728000000001,2021-03-09 12:01 EDT
