County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Dallas,Texas,99160,687,1293,13,1.3%,82509,0,32.778220000000005,-96.79512,2020-11-05 20:10 EDT
Harris--Houston,Texas,86071,260,1357,4,1.6%,62476,187,29.66648008,-95.22438005,2020-11-05 20:10 EDT
Harris--Non Houston,Texas,79181,547,936,4,1.2%,72598,260,37.302192,-91.8445815,2020-11-05 20:10 EDT
Bexar,Texas,66909,195,1424,2,2.1%,47970,0,29.44892069,-98.5200077,2020-11-05 20:10 EDT
Tarrant,Texas,63030,577,861,11,1.4%,50328,0,32.8173,-97.07655,2020-11-05 20:10 EDT
El Paso,Texas,58429,2074,676,7,1.2%,26890,0,31.75916,-106.48749,2020-11-05 20:10 EDT
Hidalgo,Texas,36277,130,1732,3,4.8%,31000,0,26.39702985,-98.18094296,2020-11-05 20:10 EDT
Travis,Texas,32605,154,452,1,1.4%,30113,0,30.33462266,-97.78218981,2020-11-05 20:10 EDT
Cameron,Texas,24478,55,987,3,4.0%,22053,0,26.13597462,-97.52423968,2020-11-05 20:10 EDT
Nueces,Texas,21583,73,451,1,2.1%,20611,24,27.7262373,-97.61348194,2020-11-05 20:10 EDT
Lubbock,Texas,21319,531,209,5,1.0%,14322,0,33.61019304,-101.8204416,2020-11-05 20:10 EDT
Collin,Texas,19480,291,196,3,1.0%,16618,0,33.1968,-96.80393,2020-11-05 20:10 EDT
Fort Bend,Texas,17862,55,313,1,1.8%,16392,0,29.52745252,-95.77065084,2020-11-05 20:10 EDT
Webb,Texas,15656,117,345,1,2.2%,13786,0,27.7925,-99.4228,2020-11-05 20:10 EDT
Denton,Texas,15415,143,179,1,1.2%,13135,0,33.216590000000004,-97.13162,2020-11-05 20:10 EDT
Montgomery,Texas,13572,38,184,1,1.4%,8682,0,30.38862,-95.69633,2020-11-05 20:10 EDT
Galveston,Texas,12910,53,169,0,1.3%,11522,0,29.29532,-94.80791,2020-11-05 20:10 EDT
Brazoria,Texas,12731,13,187,0,1.5%,11367,0,29.04971,-95.562,2020-11-05 20:10 EDT
McLennan,Texas,10674,146,147,0,1.4%,9101,0,31.55234029,-97.20180587,2020-11-05 20:10 EDT
Williamson,Texas,9755,47,159,2,1.6%,8993,0,30.64806761,-97.60077209,2020-11-05 20:10 EDT
Potter,Texas,9019,253,102,2,1.1%,5042,0,35.40127385,-101.8939736,2020-11-05 20:10 EDT
Jefferson,Texas,8659,111,158,1,1.8%,7307,0,29.88366401,-94.16922753,2020-11-05 20:10 EDT
Brazos,Texas,7912,56,78,0,1.0%,6883,0,30.66048584,-96.30207301,2020-11-05 20:10 EDT
Hays,Texas,6875,0,75,0,1.1%,5691,0,30.1227,-97.8722,2020-11-05 20:10 EDT
Bell,Texas,6770,64,103,1,1.5%,5600,0,31.03765881,-97.47807382,2020-11-05 20:10 EDT
Randall,Texas,6508,296,62,3,1.0%,3204,0,34.96596461,-101.896888,2020-11-05 20:10 EDT
Midland,Texas,5843,0,81,0,1.4%,3914,0,31.86932499,-102.0314523,2020-11-05 20:10 EDT
Tom Green,Texas,5386,108,93,1,1.7%,4666,0,31.40442601,-100.4619795,2020-11-05 20:10 EDT
Ellis,Texas,5190,44,85,1,1.6%,4149,0,32.34839289,-96.79460418,2020-11-05 20:10 EDT
Smith,Texas,4773,91,147,1,3.1%,3442,0,32.37505601,-95.26910259,2020-11-05 20:10 EDT
Wichita,Texas,4431,139,58,5,1.3%,2219,0,33.98410156,-98.70169462,2020-11-05 20:10 EDT
Maverick,Texas,4401,36,158,5,3.6%,3649,0,28.74301122,-100.3142594,2020-11-05 20:10 EDT
Victoria,Texas,4375,35,98,0,2.2%,4090,0,28.79640375,-96.97175516,2020-11-05 20:10 EDT
Ector,Texas,4250,37,101,2,2.4%,3406,0,31.86911555,-102.5428458,2020-11-05 20:10 EDT
Johnson,Texas,3972,46,69,1,1.7%,3443,0,32.37899029,-97.36641179,2020-11-05 20:10 EDT
Walker,Texas,3953,0,64,0,1.6%,3824,0,30.73898292,-95.57222968,2020-11-05 20:10 EDT
Guadalupe,Texas,3917,3,83,0,2.1%,1822,0,29.58309666,-97.94865645,2020-11-05 20:10 EDT
Kaufman,Texas,3726,27,62,1,1.7%,3376,0,32.60298369,-96.28946607,2020-11-05 20:10 EDT
Starr,Texas,3604,1,186,0,5.2%,3291,0,26.56239356,-98.7374609,2020-11-05 20:10 EDT
Anderson,Texas,3011,30,41,0,1.4%,2830,0,31.81320101,-95.65250749,2020-11-05 20:10 EDT
Grayson,Texas,2919,57,78,1,2.7%,2247,0,33.61833228,-96.67387872,2020-11-05 20:10 EDT
Comal,Texas,2912,6,106,0,3.6%,1850,0,29.80818438,-98.2781952,2020-11-05 20:10 EDT
Hale,Texas,2907,81,65,0,2.2%,2039,0,34.07052809,-101.8268085,2020-11-05 20:10 EDT
Val Verde,Texas,2720,19,129,0,4.7%,2157,0,26.17619,-98.08112,2020-11-05 20:10 EDT
Gregg,Texas,2656,40,88,0,3.3%,2097,0,32.48062462,-94.81699103,2020-11-05 20:10 EDT
Parker,Texas,2631,33,55,1,2.1%,2255,0,32.77771907,-97.80511717,2020-11-05 20:10 EDT
Taylor,Texas,2424,32,76,3,3.1%,1510,0,32.30139883,-99.8899813,2020-11-05 20:10 EDT
Angelina,Texas,2343,17,93,0,4.0%,2112,0,31.25730151,-94.63261756,2020-11-05 20:10 EDT
Liberty,Texas,2320,0,59,0,2.5%,2226,0,30.15168965,-94.81217381,2020-11-05 20:10 EDT
Orange,Texas,2296,29,47,0,2.0%,1706,0,30.1280798,-93.89665964,2020-11-05 20:10 EDT
Hunt,Texas,2155,30,48,0,2.2%,1696,0,33.13330985,-96.08803634,2020-11-05 20:10 EDT
