County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1134595,0,17555,0,1.5%,3029,6184,34.053490000000004,-118.24531999999999,2021-02-05 19:30 EDT
Riverside,California,279189,0,3309,0,1.2%,3659,84,33.98171,-117.37404,2021-02-05 19:30 EDT
San Bernardino,California,276606,646,2041,75,0.7%,6179,771,34.10524,-117.29411999999999,2021-02-05 19:30 EDT
San Diego,California,242616,1598,2738,55,1.1%,3929,48,32.71568,-117.16171000000001,2021-02-05 19:30 EDT
Orange,California,236338,1028,3279,30,1.4%,3299,13,33.78787,-117.85071,2021-02-05 19:30 EDT
Santa Clara,California,103748,0,1505,0,1.5%,2769,280,37.35579,-121.95508999999998,2021-02-05 19:30 EDT
Kern,California,96514,521,658,8,0.7%,2059,666,35.34281638,-118.7299395,2021-02-05 19:30 EDT
Fresno,California,89748,0,1224,0,1.4%,29,75,36.74084000000001,-119.78551999999999,2021-02-05 19:30 EDT
Sacramento,California,87704,334,1302,14,1.5%,2449,469,38.57944000000001,-121.49085,2021-02-05 19:30 EDT
Alameda,California,75367,192,1030,9,1.4%,2619,578,37.76683,-122.2453,2021-02-05 19:30 EDT
Ventura,California,71911,0,648,0,0.9%,2669,514,34.28082,-119.29231999999999,2021-02-05 19:30 EDT
San Joaquin,California,63619,361,893,15,1.4%,3039,710,37.93479557,-121.2713112,2021-02-05 19:30 EDT
Contra Costa,California,58462,214,552,10,0.9%,1719,996,37.91793732,-121.9259354,2021-02-05 19:30 EDT
Stanislaus,California,47176,200,857,4,1.8%,349,712,37.55932622,-120.9976619,2021-02-05 19:30 EDT
Tulare,California,45834,187,645,13,1.4%,199,390,36.20649,-119.34305,2021-02-05 19:30 EDT
Monterey,California,40463,226,288,2,0.7%,3679,384,36.21714603,-121.2390196,2021-02-05 19:30 EDT
San Mateo,California,36599,148,436,41,1.2%,147,493,37.54704,-122.31485,2021-02-05 19:30 EDT
San Francisco,California,31857,313,345,17,1.1%,3379,70,37.777120000000004,-122.41963999999999,2021-02-05 19:30 EDT
Santa Barbara,California,29431,0,330,0,1.1%,1639,677,34.41938,-119.69905,2021-02-05 19:30 EDT
Solano,California,28511,0,134,0,0.5%,2089,25,38.27793363,-121.9272405,2021-02-05 19:30 EDT
Merced,California,27018,0,359,0,1.3%,2169,80,37.19187429,-120.717739,2021-02-05 19:30 EDT
Sonoma,California,26430,124,270,3,1.0%,439,70,38.29188,-122.45728000000001,2021-02-05 19:30 EDT
Imperial,California,26372,41,551,0,2.1%,402,4,32.84748,-115.56952,2021-02-05 19:30 EDT
Kings,California,20981,0,189,0,0.9%,4179,89,36.07543071,-119.8153541,2021-02-05 19:30 EDT
Placer,California,18738,0,206,0,1.1%,319,71,39.05913563,-120.75363279999999,2021-02-05 19:30 EDT
San Luis Obispo,California,18467,114,194,2,1.1%,3449,47,35.28579000000001,-120.66275,2021-02-05 19:30 EDT
Madera,California,14587,0,184,0,1.3%,3679,27,36.96205,-120.06398999999999,2021-02-05 19:30 EDT
Santa Cruz,California,13790,0,155,0,1.1%,2099,55,36.97424,-122.03098,2021-02-05 19:30 EDT
Marin,California,12520,0,174,0,1.4%,1379,65,38.07188727,-122.7195348,2021-02-05 19:30 EDT
Yolo,California,11826,0,158,0,1.3%,849,4,38.73431,-121.81278999999999,2021-02-05 19:30 EDT
Shasta,California,10573,0,157,0,1.5%,347,972,40.598279999999995,-122.49095,2021-02-05 19:30 EDT
Butte,California,10205,0,145,0,1.4%,41169,85,39.66709143,-121.60091100000001,2021-02-05 19:30 EDT
El Dorado,California,8622,0,85,0,1.0%,2019,99,38.68217,-120.84683000000001,2021-02-05 19:30 EDT
Napa,California,8541,58,58,2,0.7%,2679,33,38.50647693,-122.3306091,2021-02-05 19:30 EDT
Sutter,California,8474,0,91,0,1.1%,2919,68,39.03467539,-121.69484569999999,2021-02-05 19:30 EDT
Lassen,California,5435,14,18,1,0.3%,159,2,40.68244754,-120.60036909999998,2021-02-05 19:30 EDT
Yuba,California,5424,0,32,0,0.6%,5149,40,39.26918299,-121.3512653,2021-02-05 19:30 EDT
San Benito,California,5405,0,55,0,1.0%,4689,26,36.50506,-121.08332,2021-02-05 19:30 EDT
Tehama,California,4831,50,47,0,1.0%,3369,76,40.12569694,-122.23391529999999,2021-02-05 19:30 EDT
Tuolumne,California,3649,0,51,0,1.4%,41289,23,38.02764367,-119.95465359999999,2021-02-05 19:30 EDT
Nevada,California,3598,0,74,0,2.1%,1269,59,39.2616,-121.0161,2021-02-05 19:30 EDT
Mendocino,California,3513,26,39,0,1.1%,42699,65,39.44024063,-123.3912784,2021-02-05 19:30 EDT
Amador,California,3239,0,34,0,1.0%,41969,34,38.44606535,-120.65175500000001,2021-02-05 19:30 EDT
Humboldt,California,2877,0,31,0,1.1%,4319,52,40.69879803,-123.87371470000001,2021-02-05 19:30 EDT
Lake,California,2870,23,34,1,1.2%,749,0,39.10265343,-122.75089740000001,2021-02-05 19:30 EDT
Glenn,California,2048,0,23,0,1.1%,409,4,39.59827984,-122.392389,2021-02-05 19:30 EDT
Colusa,California,2004,5,11,0,0.5%,1289,8,39.17759768,-122.2371023,2021-02-05 19:30 EDT
Calaveras,California,1770,0,23,0,1.3%,3929,44,38.20473567,-120.55406550000001,2021-02-05 19:30 EDT
Siskiyou,California,1593,0,13,0,0.8%,4319,6,41.59256366,-122.54077720000001,2021-02-05 19:30 EDT
Mono,California,1179,2,4,0,0.3%,6679,3,37.93749777,-118.8838882,2021-02-05 19:30 EDT
Inyo,California,1117,0,29,0,2.6%,929,9,36.5110603,-117.410592,2021-02-05 19:30 EDT
Del Norte,California,892,0,3,0,0.3%,3579,0,41.74317575,-123.89711070000001,2021-02-05 19:30 EDT
Plumas,California,631,0,6,0,1.0%,6879,0,40.00070236,-120.8334983,2021-02-05 19:30 EDT
Modoc,California,424,3,4,0,0.9%,45719,92,41.57651716400005,-120.73684738599995,2021-02-05 19:30 EDT
Mariposa,California,374,1,5,0,1.3%,4259,5,37.58147049,-119.90545139999999,2021-02-05 19:30 EDT
Trinity,California,308,0,5,0,1.6%,509,0,40.65065829,-123.11263500000001,2021-02-05 19:30 EDT
Sierra,California,95,0,0,0,0.0%,1009,0,39.58038432,-120.5160202,2021-02-05 19:30 EDT
Alpine,California,78,0,0,0,0.0%,43009,0,38.59733305,-119.82042129999999,2021-02-05 19:30 EDT
Dallas,Texas,263887,0,2931,0,1.1%,4149,1840,32.778220000000005,-96.79512,2021-02-05 19:30 EDT
Tarrant,Texas,225399,0,2306,0,1.0%,429,1788,32.8173,-97.07655,2021-02-05 19:30 EDT
Bexar,Texas,178674,860,2441,0,1.4%,45599,3532,29.44892069,-98.52000770000001,2021-02-05 19:30 EDT
Harris--Non Houston,Texas,164220,840,1230,2,0.7%,389,79,37.302192,-91.84458149999999,2021-02-05 19:30 EDT
Harris--Houston,Texas,162028,398,1814,8,1.1%,4919,29,29.66648008,-95.22438005,2021-02-05 19:30 EDT
El Paso,Texas,115843,543,2152,0,1.9%,1789,41,31.759159999999998,-106.48749,2021-02-05 19:30 EDT
Collin,Texas,75476,0,608,0,0.8%,1649,297,33.1968,-96.80393000000001,2021-02-05 19:30 EDT
Travis,Texas,71164,0,757,0,1.1%,579,598,30.33462266,-97.78218981,2021-02-05 19:30 EDT
Hidalgo,Texas,66851,0,2478,0,3.7%,4207,18,26.39702985,-98.18094296,2021-02-05 19:30 EDT
Denton,Texas,55820,0,539,0,1.0%,1169,226,33.216590000000004,-97.13162,2021-02-05 19:30 EDT
Fort Bend,Texas,52498,0,498,0,0.9%,427,969,29.52745252,-95.77065084,2021-02-05 19:30 EDT
Lubbock,Texas,47288,0,708,0,1.5%,189,83,33.61019304,-101.8204416,2021-02-05 19:30 EDT
Montgomery,Texas,40954,0,398,0,1.0%,4519,50,30.38862,-95.69633,2021-02-05 19:30 EDT
Webb,Texas,40818,0,657,0,1.6%,1889,895,27.7925,-99.4228,2021-02-05 19:30 EDT
Williamson,Texas,37674,226,340,0,0.9%,129,283,30.64806761,-97.60077209,2021-02-05 19:30 EDT
Nueces,Texas,35936,0,663,0,1.8%,4442,358,27.7262373,-97.61348194,2021-02-05 19:30 EDT
Cameron,Texas,35625,89,1357,6,3.8%,2649,46,26.13597462,-97.52423968,2021-02-05 19:30 EDT
Galveston,Texas,31468,0,296,0,0.9%,669,755,29.29532,-94.80790999999999,2021-02-05 19:30 EDT
