County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,853440,0,11349,0,1.3%,25684,0,34.053490000000004,-118.24531999999999,2021-01-07 19:59 EDT
San Bernardino,California,216394,1581,1454,0,0.7%,192760,2105,34.10524,-117.29411999999999,2021-01-07 19:59 EDT
Riverside,California,203957,0,2151,0,1.1%,132570,0,33.98171,-117.37404,2021-01-07 19:59 EDT
San Diego,California,176662,0,1691,0,1.0%,1138,0,32.71568,-117.16171000000001,2021-01-07 19:59 EDT
Orange,California,175032,0,1943,0,1.1%,103960,0,33.78787,-117.85071,2021-01-07 19:59 EDT
Santa Clara,California,77366,0,799,0,1.0%,178,0,37.35579,-121.95508999999998,2021-01-07 19:59 EDT
Kern,California,74732,840,523,2,0.7%,21195,128,35.34281638,-118.7299395,2021-01-07 19:59 EDT
Fresno,California,70971,0,711,0,1.0%,26742,0,36.74084000000001,-119.78551999999999,2021-01-07 19:59 EDT
Sacramento,California,70386,0,941,0,1.3%,55094,0,38.57944000000001,-121.49085,2021-01-07 19:59 EDT
Alameda,California,56197,0,697,0,1.2%,0,0,37.76683,-122.2453,2021-01-07 19:59 EDT
San Joaquin,California,49682,0,683,0,1.4%,43323,0,37.93479557,-121.2713112,2021-01-07 19:59 EDT
Ventura,California,45959,0,305,0,0.7%,38700,0,34.28082,-119.29231999999999,2021-01-07 19:59 EDT
Contra Costa,California,44274,613,355,0,0.8%,37443,4,37.91793732,-121.9259354,2021-01-07 19:59 EDT
Stanislaus,California,36833,0,649,0,1.8%,32615,0,37.55932622,-120.9976619,2021-01-07 19:59 EDT
Tulare,California,36214,324,442,9,1.2%,31063,237,36.20649,-119.34305,2021-01-07 19:59 EDT
Monterey,California,30706,185,229,9,0.7%,13430,108,36.21714603,-121.2390196,2021-01-07 19:59 EDT
San Mateo,California,27017,520,234,0,0.9%,0,0,37.54704,-122.31485,2021-01-07 19:59 EDT
San Francisco,California,25135,361,205,2,0.8%,520,0,37.777120000000004,-122.41963999999999,2021-01-07 19:59 EDT
Imperial,California,23319,313,444,7,1.9%,21097,86,32.84748,-115.56952,2021-01-07 19:59 EDT
Solano,California,21520,0,102,0,0.5%,19050,0,38.27793363,-121.9272405,2021-01-07 19:59 EDT
Merced,California,20915,0,269,0,1.3%,17463,0,37.19187429,-120.717739,2021-01-07 19:59 EDT
Sonoma,California,20501,354,213,9,1.0%,10707,0,38.29188,-122.45728000000001,2021-01-07 19:59 EDT
Santa Barbara,California,19448,0,181,0,0.9%,17260,0,34.41938,-119.69905,2021-01-07 19:59 EDT
Kings,California,17086,197,110,0,0.6%,10244,0,36.07543071,-119.8153541,2021-01-07 19:59 EDT
Placer,California,15015,0,132,0,0.9%,11390,0,39.05913563,-120.75363279999999,2021-01-07 19:59 EDT
San Luis Obispo,California,12597,412,95,0,0.8%,9432,203,35.28579000000001,-120.66275,2021-01-07 19:59 EDT
Madera,California,11334,0,126,0,1.1%,8389,0,36.96205,-120.06398999999999,2021-01-07 19:59 EDT
Marin,California,10347,0,143,0,1.4%,9334,0,38.07188727,-122.7195348,2021-01-07 19:59 EDT
Santa Cruz,California,9891,0,97,0,1.0%,7283,0,36.97424,-122.03098,2021-01-07 19:59 EDT
Yolo,California,8835,0,125,0,1.4%,8129,0,38.73431,-121.81278999999999,2021-01-07 19:59 EDT
Shasta,California,8574,0,89,0,1.0%,7888,0,40.598279999999995,-122.49095,2021-01-07 19:59 EDT
Butte,California,8096,0,102,0,1.3%,7122,0,39.66709143,-121.60091100000001,2021-01-07 19:59 EDT
Sutter,California,6858,61,66,4,1.0%,6323,58,39.03467539,-121.69484569999999,2021-01-07 19:59 EDT
El Dorado,California,6392,0,31,0,0.5%,4684,0,38.68217,-120.84683000000001,2021-01-07 19:59 EDT
Napa,California,6337,55,32,0,0.5%,2230,0,38.50647693,-122.3306091,2021-01-07 19:59 EDT
Lassen,California,4912,38,11,0,0.2%,4367,230,40.68244754,-120.60036909999998,2021-01-07 19:59 EDT
Yuba,California,4294,73,24,1,0.6%,3669,25,39.26918299,-121.3512653,2021-01-07 19:59 EDT
San Benito,California,4035,0,34,0,0.8%,3408,0,36.50506,-121.08332,2021-01-07 19:59 EDT
Tehama,California,3639,53,40,1,1.1%,2198,0,40.12569694,-122.23391529999999,2021-01-07 19:59 EDT
Tuolumne,California,3122,0,22,0,0.7%,1806,0,38.02764367,-119.95465359999999,2021-01-07 19:59 EDT
Nevada,California,2808,0,50,0,1.8%,2138,0,39.2616,-121.0161,2021-01-07 19:59 EDT
Mendocino,California,2751,37,31,0,1.1%,2383,41,39.44024063,-123.3912784,2021-01-07 19:59 EDT
Amador,California,2743,26,26,0,0.9%,2278,37,38.44606535,-120.65175500000001,2021-01-07 19:59 EDT
Lake,California,2055,26,25,0,1.2%,1823,44,39.10265343,-122.75089740000001,2021-01-07 19:59 EDT
Humboldt,California,1957,0,23,0,1.2%,1312,0,40.69879803,-123.87371470000001,2021-01-07 19:59 EDT
Glenn,California,1566,0,16,0,1.0%,1329,0,39.59827984,-122.392389,2021-01-07 19:59 EDT
Colusa,California,1529,61,9,0,0.6%,541,0,39.17759768,-122.2371023,2021-01-07 19:59 EDT
Siskiyou,California,1259,0,11,0,0.9%,1145,0,41.59256366,-122.54077720000001,2021-01-07 19:59 EDT
Mono,California,940,3,4,0,0.4%,0,0,37.93749777,-118.8838882,2021-01-07 19:59 EDT
Calaveras,California,898,0,22,0,2.4%,748,0,38.20473567,-120.55406550000001,2021-01-07 19:59 EDT
Del Norte,California,791,0,2,0,0.3%,706,0,41.74317575,-123.89711070000001,2021-01-07 19:59 EDT
Inyo,California,721,12,27,2,3.7%,518,0,36.5110603,-117.410592,2021-01-07 19:59 EDT
Plumas,California,522,0,5,0,1.0%,463,0,40.00070236,-120.8334983,2021-01-07 19:59 EDT
Modoc,California,353,2,1,0,0.3%,304,0,41.57651716400005,-120.73684738599995,2021-01-07 19:59 EDT
Mariposa,California,286,0,4,0,1.4%,230,0,37.58147049,-119.90545139999999,2021-01-07 19:59 EDT
Trinity,California,283,0,4,0,1.4%,266,0,40.65065829,-123.11263500000001,2021-01-07 19:59 EDT
Alpine,California,71,0,0,0,0.0%,66,0,38.59733305,-119.82042129999999,2021-01-07 19:59 EDT
Sierra,California,63,1,0,0,0.0%,48,0,39.58038432,-120.5160202,2021-01-07 19:59 EDT
Dallas,Texas,206802,0,2117,0,1.0%,82509,0,32.778220000000005,-96.79512,2021-01-07 19:59 EDT
Tarrant,Texas,165288,0,1561,0,0.9%,50328,0,32.8173,-97.07655,2021-01-07 19:59 EDT
Harris--Non Houston,Texas,128900,1291,1117,9,0.9%,106424,972,37.302192,-91.84458149999999,2021-01-07 19:59 EDT
Bexar,Texas,126909,2097,1778,0,1.4%,47970,0,29.44892069,-98.52000770000001,2021-01-07 19:59 EDT
Harris--Houston,Texas,124712,1467,1580,4,1.3%,108841,441,29.66648008,-95.22438005,2021-01-07 19:59 EDT
El Paso,Texas,101451,507,1731,0,1.7%,26890,0,31.759159999999998,-106.48749,2021-01-07 19:59 EDT
Travis,Texas,53935,0,564,0,1.0%,30113,0,30.33462266,-97.78218981,2021-01-07 19:59 EDT
Hidalgo,Texas,53842,645,2237,8,4.2%,31000,0,26.39702985,-98.18094296,2021-01-07 19:59 EDT
Collin,Texas,53731,0,388,0,0.7%,16618,0,33.1968,-96.80393000000001,2021-01-07 19:59 EDT
Lubbock,Texas,43553,0,592,0,1.4%,14322,0,33.61019304,-101.8204416,2021-01-07 19:59 EDT
Denton,Texas,41409,0,366,0,0.9%,13135,0,33.216590000000004,-97.13162,2021-01-07 19:59 EDT
Fort Bend,Texas,38930,0,400,0,1.0%,16392,0,29.52745252,-95.77065084,2021-01-07 19:59 EDT
Cameron,Texas,30768,303,1198,5,3.9%,22053,0,26.13597462,-97.52423968,2021-01-07 19:59 EDT
Nueces,Texas,30654,0,564,0,1.8%,24714,0,27.7262373,-97.61348194,2021-01-07 19:59 EDT
Montgomery,Texas,29296,0,273,0,0.9%,8682,0,30.38862,-95.69633,2021-01-07 19:59 EDT
Webb,Texas,27686,0,523,0,1.9%,13786,0,27.7925,-99.4228,2021-01-07 19:59 EDT
Williamson,Texas,25762,0,222,0,0.9%,8993,0,30.64806761,-97.60077209,2021-01-07 19:59 EDT
Galveston,Texas,22980,0,225,0,1.0%,11522,0,29.29532,-94.80790999999999,2021-01-07 19:59 EDT
Brazoria,Texas,22651,0,246,0,1.1%,11367,0,29.049709999999997,-95.56200000000001,2021-01-07 19:59 EDT
McLennan,Texas,20006,0,295,0,1.5%,9101,0,31.55234029,-97.20180587,2021-01-07 19:59 EDT
Potter,Texas,15490,0,312,0,2.0%,5042,0,35.40127385,-101.8939736,2021-01-07 19:59 EDT
Brazos,Texas,15301,231,141,0,0.9%,6883,0,30.66048584,-96.30207301,2021-01-07 19:59 EDT
Bell,Texas,14455,0,177,0,1.2%,5600,0,31.03765881,-97.47807382,2021-01-07 19:59 EDT
Randall,Texas,14436,0,204,0,1.4%,3204,0,34.96596461,-101.896888,2021-01-07 19:59 EDT
