County_Name,State_Name,Confirmed,New,Death,New_Death,Fatality_Rate,Recovered,New_Recovered,Latitude,Longitude,Last_Update
Los Angeles,California,1014753,0,13848,0,1.4%,28996,0,34.053490000000004,-118.24531999999999,2021-01-18 21:20 EDT
San Bernardino,California,251213,0,1560,0,0.6%,231173,0,34.10524,-117.29411999999999,2021-01-18 21:20 EDT
Riverside,California,233899,0,2517,0,1.1%,151506,0,33.98171,-117.37404,2021-01-18 21:20 EDT
San Diego,California,211787,1890,2103,38,1.0%,1138,0,32.71568,-117.16171000000001,2021-01-18 21:20 EDT
Orange,California,210813,0,2367,0,1.1%,136506,0,33.78787,-117.85071,2021-01-18 21:20 EDT
Santa Clara,California,92625,0,1065,0,1.1%,178,0,37.35579,-121.95508999999998,2021-01-18 21:20 EDT
Kern,California,86188,826,565,0,0.7%,25565,21,35.34281638,-118.7299395,2021-01-18 21:20 EDT
Fresno,California,79950,0,932,0,1.2%,26742,0,36.74084000000001,-119.78551999999999,2021-01-18 21:20 EDT
Sacramento,California,77940,0,1080,0,1.4%,62471,0,38.57944000000001,-121.49085,2021-01-18 21:20 EDT
Alameda,California,68016,2380,778,2,1.1%,0,0,37.76683,-122.2453,2021-01-18 21:20 EDT
Ventura,California,57611,0,412,0,0.7%,50154,0,34.28082,-119.29231999999999,2021-01-18 21:20 EDT
San Joaquin,California,56484,0,748,0,1.3%,48355,0,37.93479557,-121.2713112,2021-01-18 21:20 EDT
Contra Costa,California,52146,0,449,0,0.9%,43450,0,37.91793732,-121.9259354,2021-01-18 21:20 EDT
Stanislaus,California,42337,0,739,0,1.7%,36399,0,37.55932622,-120.9976619,2021-01-18 21:20 EDT
Tulare,California,40176,0,501,0,1.2%,34254,0,36.20649,-119.34305,2021-01-18 21:20 EDT
Monterey,California,35418,0,250,0,0.7%,14413,0,36.21714603,-121.2390196,2021-01-18 21:20 EDT
San Mateo,California,31204,0,294,0,0.9%,0,0,37.54704,-122.31485,2021-01-18 21:20 EDT
