County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1243882,170,24339,1,2.0%,42279,931,34.053490000000004,-118.24532,2021-05-31 19:42 EDT
Riverside,California,300701,0,4608,0,1.5%,5669,75,33.98171,-117.37404,2021-05-31 19:42 EDT
San Bernardino,California,298289,0,4555,0,1.5%,48039,23,34.10524,-117.29412,2021-05-31 19:42 EDT
San Diego,California,280208,58,3756,0,1.3%,1389,37,32.71568,-117.16171,2021-05-31 19:42 EDT
Orange,California,255241,0,5065,0,2.0%,2129,19,33.78787,-117.85071,2021-05-31 19:42 EDT
Santa Clara,California,119064,0,2142,0,1.8%,0,0,37.35579,-121.95508999999998,2021-05-31 19:42 EDT
Kern,California,110111,0,1389,0,1.3%,42849,57,35.34281638,-118.7299395,2021-05-31 19:42 EDT
Sacramento,California,106265,0,1707,0,1.6%,4239,61,38.57944000000001,-121.49085,2021-05-31 19:42 EDT
Fresno,California,102437,0,1795,0,1.8%,389,99,36.74084000000001,-119.78552,2021-05-31 19:42 EDT
Alameda,California,88922,0,1693,0,1.9%,2729,77,37.76683,-122.2453,2021-05-31 19:42 EDT
Ventura,California,81344,0,1018,0,1.3%,1819,40,34.28082,-119.29232,2021-05-31 19:42 EDT
San Joaquin,California,73794,0,1419,0,1.9%,4689,50,37.93479557,-121.2713112,2021-05-31 19:42 EDT
Contra Costa,California,69663,0,799,0,1.1%,1979,06,37.91793732,-121.9259354,2021-05-31 19:42 EDT
Stanislaus,California,56179,0,1066,0,1.9%,1489,31,37.55932622,-120.9976619,2021-05-31 19:42 EDT
Tulare,California,50134,0,846,0,1.7%,977,0,36.20649,-119.34305,2021-05-31 19:42 EDT
Monterey,California,43739,0,385,0,0.9%,428139,1,36.21714603,-121.2390196,2021-05-31 19:42 EDT
San Mateo,California,42069,0,576,0,1.4%,2229,0,37.54704,-122.31485,2021-05-31 19:42 EDT
Solano,California,39766,0,238,0,0.6%,0,0,38.27793363,-121.9272405,2021-05-31 19:42 EDT
San Francisco,California,36670,4,545,0,1.5%,47469,03,37.77712,-122.41964,2021-05-31 19:42 EDT
Santa Barbara,California,34488,0,450,0,1.3%,1979,9,34.41938,-119.69905,2021-05-31 19:42 EDT
Merced,California,32142,0,469,0,1.5%,4469,14,37.19187429,-120.717739,2021-05-31 19:42 EDT
Sonoma,California,30336,3,315,0,1.0%,4486,65,38.29188,-122.45728,2021-05-31 19:42 EDT
Imperial,California,28131,0,739,0,2.6%,7079,5,32.84748,-115.56952,2021-05-31 19:42 EDT
Kings,California,23072,5,247,0,1.1%,43819,9,36.07543071,-119.8153541,2021-05-31 19:42 EDT
Placer,California,23004,0,297,0,1.3%,3079,33,39.05913563,-120.7536328,2021-05-31 19:42 EDT
San Luis Obispo,California,21331,0,261,0,1.2%,0,0,35.28579000000001,-120.66275,2021-05-31 19:42 EDT
Madera,California,16430,0,244,0,1.5%,4209,0,36.96205,-120.06399,2021-05-31 19:42 EDT
Santa Cruz,California,16275,0,206,0,1.3%,1009,0,36.97424,-122.03098,2021-05-31 19:42 EDT
Marin,California,14143,6,237,0,1.7%,889,1,38.07188727,-122.7195348,2021-05-31 19:42 EDT
Yolo,California,13982,0,208,0,1.5%,41369,7,38.73431,-121.81279,2021-05-31 19:42 EDT
Shasta,California,12413,0,230,0,1.9%,347,4,40.59828,-122.49095,2021-05-31 19:42 EDT
Butte,California,12017,0,189,0,1.6%,41399,2,39.66709143,-121.600911,2021-05-31 19:42 EDT
El Dorado,California,10296,0,113,0,1.1%,939,9,38.68217,-120.84683,2021-05-31 19:42 EDT
Napa,California,9929,0,81,0,0.8%,4339,7,38.50647693,-122.3306091,2021-05-31 19:42 EDT
Sutter,California,9527,0,106,0,1.1%,42059,7,39.03467539,-121.6948457,2021-05-31 19:42 EDT
Yuba,California,6371,0,41,0,0.6%,42639,8,39.26918299,-121.3512653,2021-05-31 19:42 EDT
San Benito,California,6088,0,63,0,1.0%,8249,0,36.50506,-121.08332,2021-05-31 19:42 EDT
Lassen,California,5736,0,24,0,0.4%,09,5,40.68244754,-120.60036909999998,2021-05-31 19:42 EDT
Tehama,California,5678,0,59,0,1.0%,0,8,40.12569694,-122.2339153,2021-05-31 19:42 EDT
Nevada,California,4812,0,75,0,1.6%,949,9,39.2616,-121.0161,2021-05-31 19:42 EDT
Humboldt,California,4285,0,43,0,1.0%,319,7,40.69879803,-123.8737147,2021-05-31 19:42 EDT
Mendocino,California,4197,0,49,0,1.2%,229,4,39.44024063,-123.3912784,2021-05-31 19:42 EDT
Tuolumne,California,4168,0,67,0,1.6%,679,4,38.02764367,-119.9546536,2021-05-31 19:42 EDT
Amador,California,3650,0,51,0,1.4%,0,0,38.44606535,-120.651755,2021-05-31 19:42 EDT
Lake,California,3492,0,43,0,1.2%,6119,0,39.10265343,-122.7508974,2021-05-31 19:42 EDT
Glenn,California,2715,0,26,0,1.0%,0,0,39.59827984,-122.392389,2021-05-31 19:42 EDT
Siskiyou,California,2352,0,33,0,1.4%,41099,1,41.59256366,-122.5407772,2021-05-31 19:42 EDT
Colusa,California,2265,0,18,0,0.8%,1879,3,39.17759768,-122.2371023,2021-05-31 19:42 EDT
Calaveras,California,2174,0,56,0,2.6%,45339,3,38.20473567,-120.5540655,2021-05-31 19:42 EDT
Del Norte,California,1431,0,7,0,0.5%,4299,2,41.74317575,-123.8971107,2021-05-31 19:42 EDT
Inyo,California,1431,0,38,0,2.7%,41009,0,36.5110603,-117.410592,2021-05-31 19:42 EDT
Mono,California,1294,0,4,0,0.3%,4509,0,37.93749777,-118.8838882,2021-05-31 19:42 EDT
Plumas,California,724,0,6,0,0.8%,41009,0,40.00070236,-120.8334983,2021-05-31 19:42 EDT
Modoc,California,514,0,4,0,0.8%,4609,0,41.57651716400005,-120.73684738599995,2021-05-31 19:42 EDT
Mariposa,California,454,0,7,0,1.5%,09,0,37.58147049,-119.9054514,2021-05-31 19:42 EDT
Trinity,California,413,0,5,0,1.2%,4209,0,40.65065829,-123.112635,2021-05-31 19:42 EDT
Sierra,California,113,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-05-31 19:42 EDT
Alpine,California,89,0,0,0,0.0%,0,0,38.59733305,-119.8204213,2021-05-31 19:42 EDT
Dallas,Texas,303210,0,4078,0,1.3%,2569,60,32.778220000000005,-96.79512,2021-05-31 19:42 EDT
Tarrant,Texas,260643,0,3505,0,1.3%,3699,53,32.8173,-97.07655,2021-05-31 19:42 EDT
Bexar,Texas,222910,0,3571,0,1.6%,41799,234,29.44892069,-98.5200077,2021-05-31 19:42 EDT
Harris--Non Houston,Texas,204254,0,1694,0,0.8%,0,0,37.302192,-91.8445815,2021-05-31 19:42 EDT
Harris--Houston,Texas,191721,0,2691,0,1.4%,0,0,29.66648008,-95.22438005,2021-05-31 19:42 EDT
El Paso,Texas,136086,0,2716,0,2.0%,589,06,31.75916,-106.48749,2021-05-31 19:42 EDT
Collin,Texas,91521,0,834,0,0.9%,4799,84,33.1968,-96.80393,2021-05-31 19:42 EDT
Hidalgo,Texas,91136,0,2878,0,3.2%,3329,98,26.39702985,-98.18094296,2021-05-31 19:42 EDT
Travis,Texas,83722,0,1023,0,1.2%,247,98,30.33462266,-97.78218981,2021-05-31 19:42 EDT
Denton,Texas,76046,0,765,0,1.0%,4739,53,33.216590000000004,-97.13162,2021-05-31 19:42 EDT
Fort Bend,Texas,68725,0,681,0,1.0%,969,31,29.52745252,-95.77065084,2021-05-31 19:42 EDT
Montgomery,Texas,54376,0,589,0,1.1%,1739,63,30.38862,-95.69633,2021-05-31 19:42 EDT
Lubbock,Texas,49319,0,791,0,1.6%,3839,6,33.61019304,-101.8204416,2021-05-31 19:42 EDT
Williamson,Texas,46690,0,476,0,1.0%,3849,62,30.64806761,-97.60077209,2021-05-31 19:42 EDT
Webb,Texas,44179,0,841,0,1.9%,4659,6,27.7925,-99.4228,2021-05-31 19:42 EDT
Nueces,Texas,43071,0,825,0,1.9%,2029,61,27.7262373,-97.61348194,2021-05-31 19:42 EDT
Cameron,Texas,41221,0,1658,0,4.0%,41129,08,26.13597462,-97.52423968,2021-05-31 19:42 EDT
Galveston,Texas,40354,0,424,0,1.1%,3899,98,29.29532,-94.80791,2021-05-31 19:42 EDT
Brazoria,Texas,38070,0,518,0,1.4%,3249,8,29.04971,-95.562,2021-05-31 19:42 EDT
Brazos,Texas,27567,0,252,0,0.9%,46465,39,30.66048584,-96.30207301,2021-05-31 19:42 EDT
McLennan,Texas,27496,0,475,0,1.7%,4409,40,31.55234029,-97.20180587,2021-05-31 19:42 EDT
Ellis,Texas,23031,0,316,0,1.4%,3469,8,32.34839289,-96.79460418,2021-05-31 19:42 EDT
Bell,Texas,22634,0,434,0,1.9%,0,2,31.03765881,-97.47807382,2021-05-31 19:42 EDT
Hays,Texas,20921,0,247,0,1.2%,5789,7,30.1227,-97.8722,2021-05-31 19:42 EDT
Smith,Texas,20452,0,482,0,2.4%,41459,3,32.37505601,-95.26910259,2021-05-31 19:42 EDT
Johnson,Texas,19951,0,370,0,1.9%,3759,0,32.37899029,-97.36641179,2021-05-31 19:42 EDT
Jefferson,Texas,19777,0,434,0,2.2%,919,0,29.88366401,-94.16922753,2021-05-31 19:42 EDT
Midland,Texas,17665,0,272,0,1.5%,3019,1,31.86932499,-102.0314523,2021-05-31 19:42 EDT
Potter,Texas,17543,0,456,0,2.6%,4049,4,35.40127385,-101.8939736,2021-05-31 19:42 EDT
Ector,Texas,17414,0,377,0,2.2%,3149,5,31.86911555,-102.5428458,2021-05-31 19:42 EDT
Randall,Texas,16913,0,304,0,1.8%,4569,7,34.96596461,-101.896888,2021-05-31 19:42 EDT
Tom Green,Texas,16890,0,301,0,1.8%,5389,8,31.40442601,-100.4619795,2021-05-31 19:42 EDT
Kaufman,Texas,16250,0,260,0,1.6%,2649,3,32.60298369,-96.28946607,2021-05-31 19:42 EDT
Parker,Texas,15942,0,184,0,1.2%,177,5,32.77771907,-97.80511717,2021-05-31 19:42 EDT
Taylor,Texas,15903,0,411,0,2.6%,4729,9,32.30139883,-99.8899813,2021-05-31 19:42 EDT
Wichita,Texas,15138,0,377,0,2.5%,429,3,33.98410156,-98.70169462,2021-05-31 19:42 EDT
Guadalupe,Texas,15114,0,216,0,1.4%,3119,3,29.58309666,-97.94865645,2021-05-31 19:42 EDT
Rockwall,Texas,11665,0,157,0,1.3%,2459,7,32.89767022,-96.4078414,2021-05-31 19:42 EDT
Grayson,Texas,11348,0,342,0,3.0%,4629,4,33.61833228,-96.67387872,2021-05-31 19:42 EDT
Gregg,Texas,11321,0,356,0,3.1%,1699,9,32.48062462,-94.81699103,2021-05-31 19:42 EDT
Comal,Texas,10822,0,322,0,3.0%,3799,2,29.80818438,-98.2781952,2021-05-31 19:42 EDT
Maverick,Texas,10451,0,356,0,3.4%,1009,0,28.74301122,-100.3142594,2021-05-31 19:42 EDT
Bastrop,Texas,9609,0,96,0,1.0%,1599,3,30.10364375,-97.31201151,2021-05-31 19:42 EDT
Starr,Texas,9558,0,298,0,3.1%,1009,0,26.56239356,-98.7374609,2021-05-31 19:42 EDT
Victoria,Texas,9094,0,216,0,2.4%,227,2,28.79640375,-96.97175516,2021-05-31 19:42 EDT
Walker,Texas,8844,0,131,0,1.5%,0,0,30.73898292,-95.57222968,2021-05-31 19:42 EDT
Orange,Texas,8710,0,149,0,1.7%,47079,0,30.1280798,-93.89665964,2021-05-31 19:42 EDT
Angelina,Texas,8613,0,283,0,3.3%,1009,0,31.25730151,-94.63261756,2021-05-31 19:42 EDT
Liberty,Texas,8038,0,187,0,2.3%,46259,5,30.15168965,-94.81217381,2021-05-31 19:42 EDT
Val Verde,Texas,7921,0,233,0,2.9%,0,1,26.17619,-98.08112,2021-05-31 19:42 EDT
Wise,Texas,7406,0,121,0,1.6%,41259,6,33.21586139,-97.65438192,2021-05-31 19:42 EDT
Coryell,Texas,7310,0,86,0,1.2%,6869,1,31.39084072,-97.79914193,2021-05-31 19:42 EDT
Bowie,Texas,7076,0,220,0,3.1%,3129,92,33.559,-97.8486,2021-05-31 19:42 EDT
Hood,Texas,6591,0,130,0,2.0%,2679,1,32.42998661,-97.83217761,2021-05-31 19:42 EDT
Anderson,Texas,6220,0,127,0,2.0%,259,0,31.81320101,-95.65250749,2021-05-31 19:42 EDT
Hale,Texas,6148,0,156,0,2.5%,4299,0,34.07052809,-101.8268085,2021-05-31 19:42 EDT
Hunt,Texas,6095,0,173,0,2.8%,5839,5,33.13330985,-96.08803634,2021-05-31 19:42 EDT
Henderson,Texas,5974,0,191,0,3.2%,2229,1,32.20986317,-95.84344062,2021-05-31 19:42 EDT
Hardin,Texas,5907,0,113,0,1.9%,6679,8,30.33236369,-94.39028561,2021-05-31 19:42 EDT
Lamar,Texas,5881,0,156,0,2.7%,421829,5,33.66742106,-95.57087079,2021-05-31 19:42 EDT
Navarro,Texas,5870,0,154,0,2.6%,4509,7,32.0498125,-96.48283409,2021-05-31 19:42 EDT
Atascosa,Texas,5831,0,150,0,2.6%,609,6,28.89353491,-98.52710951,2021-05-31 19:42 EDT
Caldwell,Texas,5716,0,98,0,1.7%,1439,0,29.83712413,-97.61996606,2021-05-31 19:42 EDT
Chambers,Texas,5100,0,49,0,1.0%,41089,1,29.73914352,-94.60816907,2021-05-31 19:42 EDT
Medina,Texas,5086,0,105,0,2.1%,8579,0,29.35563822,-99.11002449,2021-05-31 19:42 EDT
Harrison,Texas,4921,0,109,0,2.2%,4409,1,32.54669101,-94.37419702,2021-05-31 19:42 EDT
Burnet,Texas,4798,0,65,0,1.4%,3649,4,30.78851107,-98.18240019,2021-05-31 19:42 EDT
Howard,Texas,4675,0,101,0,2.2%,41609,3,32.30610786,-101.4354618,2021-05-31 19:42 EDT
Wilson,Texas,4595,0,69,0,1.5%,1359,2,29.17400077,-98.08650902,2021-05-31 19:42 EDT
Nacogdoches,Texas,4589,0,171,0,3.7%,509,4,31.62343014,-94.62108091,2021-05-31 19:42 EDT
Kerr,Texas,4561,0,88,0,1.9%,4569,9,30.06149667,-99.35021453,2021-05-31 19:42 EDT
Hill,Texas,4529,0,109,0,2.4%,46259,3,31.99068984,-97.13244714,2021-05-31 19:42 EDT
San Patricio,Texas,4416,0,151,0,3.4%,1009,0,27.95808,-97.77217,2021-05-31 19:42 EDT
Van Zandt,Texas,4385,0,120,0,2.7%,42949,92,32.56229951,-95.83587208,2021-05-31 19:42 EDT
Jim Wells,Texas,4320,0,105,0,2.4%,7279,0,27.73131457,-98.08982112,2021-05-31 19:42 EDT
Brown,Texas,4283,0,138,0,3.2%,41759,1,31.77427489,-98.99985028,2021-05-31 19:42 EDT
Cherokee,Texas,4259,0,142,0,3.3%,2769,1,31.83697709,-95.16516716,2021-05-31 19:42 EDT
Waller,Texas,4222,0,49,0,1.2%,5889,4,30.0107507,-95.98760507,2021-05-31 19:42 EDT
Matagorda,Texas,4218,0,114,0,2.7%,399,5,28.69123,-95.96755,2021-05-31 19:42 EDT
Erath,Texas,4216,0,69,0,1.6%,8679,0,32.23626376,-98.21778772,2021-05-31 19:42 EDT
Wharton,Texas,4202,0,116,0,2.8%,919,0,29.27780211,-96.22208396,2021-05-31 19:42 EDT
Washington,Texas,4141,0,94,0,2.3%,437,8,37.65871,-85.13231999999998,2021-05-31 19:42 EDT
Rusk,Texas,4117,0,108,0,2.6%,1009,0,31.796,-95.1502,2021-05-31 19:42 EDT
Cooke,Texas,3785,0,72,0,1.9%,609,0,33.64127265,-97.21703483,2021-05-31 19:42 EDT
Grimes,Texas,3757,0,71,0,1.9%,629,5,30.54365581,-95.98530182,2021-05-31 19:42 EDT
