County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,439933,9109,7886,43,1.8%,15217,190,34.053490000000004,-118.24532,2020-12-05 19:34 EDT
San Bernardino,California,103911,3178,1175,0,1.1%,92177,1957,34.10524,-117.29412,2020-12-05 19:34 EDT
San Diego,California,88181,0,1047,0,1.2%,1138,0,32.71568,-117.16171,2020-12-05 19:34 EDT
Riverside,California,87945,0,1472,0,1.7%,68236,0,33.98171,-117.37404,2020-12-05 19:34 EDT
Orange,California,82887,0,1603,0,1.9%,61500,0,33.78787,-117.85071,2020-12-05 19:34 EDT
Kern,California,44327,467,456,1,1.0%,18723,94,35.34281638,-118.7299395,2020-12-05 19:34 EDT
Sacramento,California,41096,0,614,0,1.5%,30999,0,38.57944000000001,-121.49085,2020-12-05 19:34 EDT
Fresno,California,39680,0,506,0,1.3%,24716,0,36.74084000000001,-119.78552,2020-12-05 19:34 EDT
Santa Clara,California,38388,871,503,0,1.3%,178,0,37.35579,-121.95508999999998,2020-12-05 19:34 EDT
Alameda,California,31204,0,522,0,1.7%,0,0,37.76683,-122.2453,2020-12-05 19:34 EDT
San Joaquin,California,27469,0,522,0,1.9%,24946,0,37.93479557,-121.2713112,2020-12-05 19:34 EDT
Contra Costa,California,26355,587,267,5,1.0%,23016,275,37.91793732,-121.9259354,2020-12-05 19:34 EDT
Stanislaus,California,23274,0,436,0,1.9%,20662,0,37.55932622,-120.9976619,2020-12-05 19:34 EDT
Tulare,California,22386,0,317,0,1.4%,19988,0,36.20649,-119.34305,2020-12-05 19:34 EDT
Ventura,California,21876,0,188,0,0.9%,17243,0,34.28082,-119.29232,2020-12-05 19:34 EDT
Imperial,California,16555,0,360,0,2.2%,15208,0,32.84748,-115.56952,2020-12-05 19:34 EDT
San Francisco,California,16479,271,164,2,1.0%,520,0,37.77712,-122.41964,2020-12-05 19:34 EDT
Monterey,California,16190,199,130,0,0.8%,11471,128,36.21714603,-121.2390196,2020-12-05 19:34 EDT
San Mateo,California,15468,251,176,0,1.1%,0,0,37.54704,-122.31485,2020-12-05 19:34 EDT
Sonoma,California,13098,175,160,0,1.2%,10010,0,38.29188,-122.45728,2020-12-05 19:34 EDT
Merced,California,12891,0,191,0,1.5%,10731,0,37.19187429,-120.717739,2020-12-05 19:34 EDT
Santa Barbara,California,11917,0,138,0,1.2%,11366,0,34.41938,-119.69905,2020-12-05 19:34 EDT
Kings,California,11911,160,93,2,0.8%,9022,34,36.07543071,-119.8153541,2020-12-05 19:34 EDT
Solano,California,11413,0,85,0,0.7%,10132,0,38.27793363,-121.9272405,2020-12-05 19:34 EDT
Marin,California,7962,0,131,0,1.6%,7414,0,38.07188727,-122.7195348,2020-12-05 19:34 EDT
Placer,California,6910,0,74,0,1.1%,5942,0,39.05913563,-120.7536328,2020-12-05 19:34 EDT
San Luis Obispo,California,6540,0,42,0,0.6%,5700,0,35.28579000000001,-120.66275,2020-12-05 19:34 EDT
Madera,California,6537,0,90,0,1.4%,5362,0,36.96205,-120.06399,2020-12-05 19:34 EDT
Shasta,California,5490,0,53,0,1.0%,5384,0,40.59828,-122.49095,2020-12-05 19:34 EDT
Yolo,California,5167,0,81,0,1.6%,42,0,38.73431,-121.81279,2020-12-05 19:34 EDT
Santa Cruz,California,4797,0,40,0,0.8%,3657,0,36.97424,-122.03098,2020-12-05 19:34 EDT
Butte,California,4417,0,60,0,1.4%,3916,0,39.66709143,-121.600911,2020-12-05 19:34 EDT
Sutter,California,3915,0,20,0,0.5%,3104,0,39.03467539,-121.6948457,2020-12-05 19:34 EDT
Napa,California,3388,0,18,0,0.5%,1890,0,38.50647693,-122.3306091,2020-12-05 19:34 EDT
El Dorado,California,2822,87,8,3,0.3%,1827,43,38.68217,-120.84683,2020-12-05 19:34 EDT
Lassen,California,2422,70,3,0,0.1%,1611,137,40.68244754,-120.60036909999998,2020-12-05 19:34 EDT
Yuba,California,2403,0,11,0,0.5%,1876,0,39.26918299,-121.3512653,2020-12-05 19:34 EDT
San Benito,California,2051,0,18,0,0.9%,1812,0,36.50506,-121.08332,2020-12-05 19:34 EDT
Tehama,California,1945,59,28,2,1.4%,1449,2,40.12569694,-122.2339153,2020-12-05 19:34 EDT
Mendocino,California,1697,26,23,0,1.4%,1471,44,39.44024063,-123.3912784,2020-12-05 19:34 EDT
Nevada,California,1569,0,16,0,1.0%,1103,0,39.2616,-121.0161,2020-12-05 19:34 EDT
Tuolumne,California,1190,0,12,0,1.0%,921,0,38.02764367,-119.9546536,2020-12-05 19:34 EDT
Lake,California,1022,0,21,0,2.1%,911,0,39.10265343,-122.7508974,2020-12-05 19:34 EDT
Glenn,California,1018,0,11,0,1.1%,877,0,39.59827984,-122.392389,2020-12-05 19:34 EDT
Humboldt,California,1014,0,10,0,1.0%,828,0,40.69879803,-123.8737147,2020-12-05 19:34 EDT
Amador,California,957,64,17,1,1.8%,475,2,38.44606535,-120.651755,2020-12-05 19:34 EDT
Colusa,California,789,0,6,0,0.8%,541,0,39.17759768,-122.2371023,2020-12-05 19:34 EDT
Siskiyou,California,786,21,5,1,0.6%,667,17,41.59256366,-122.5407772,2020-12-05 19:34 EDT
Mono,California,594,14,3,0,0.5%,0,0,37.93749777,-118.8838882,2020-12-05 19:34 EDT
