County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1209849,0,22449,0,1.9%,454,721,34.053490000000004,-118.24532,2021-03-14 10:31 EDT
Riverside,California,291866,0,3971,0,1.4%,3389,62,33.98171,-117.37404,2021-03-14 10:31 EDT
San Bernardino,California,288599,0,3359,0,1.2%,2449,086,34.10524,-117.29412,2021-03-14 10:31 EDT
San Diego,California,265273,0,3444,0,1.3%,4739,913,32.71568,-117.16171,2021-03-14 10:31 EDT
Orange,California,248561,0,4434,0,1.8%,3329,20,33.78787,-117.85071,2021-03-14 10:31 EDT
Santa Clara,California,112602,0,1858,0,1.7%,669,142,37.35579,-121.95508999999998,2021-03-14 10:31 EDT
Kern,California,104814,0,987,0,0.9%,399,33,35.34281638,-118.7299395,2021-03-14 10:31 EDT
Fresno,California,97185,159,1534,7,1.6%,059,003,36.74084000000001,-119.78552,2021-03-14 10:31 EDT
Sacramento,California,95088,0,1541,0,1.6%,19,59,38.57944000000001,-121.49085,2021-03-14 10:31 EDT
Alameda,California,84155,0,1327,0,1.6%,1009,0,37.76683,-122.2453,2021-03-14 10:31 EDT
Ventura,California,78713,0,925,0,1.2%,1659,63,34.28082,-119.29232,2021-03-14 10:31 EDT
San Joaquin,California,67817,0,1210,0,1.8%,739,33,37.93479557,-121.2713112,2021-03-14 10:31 EDT
Contra Costa,California,63830,0,716,0,1.1%,3259,33,37.91793732,-121.9259354,2021-03-14 10:31 EDT
Stanislaus,California,51663,0,969,0,1.9%,41839,37,37.55932622,-120.9976619,2021-03-14 10:31 EDT
Tulare,California,48550,0,784,0,1.6%,4399,47,36.20649,-119.34305,2021-03-14 10:31 EDT
Monterey,California,42575,0,336,0,0.8%,1669,71,36.21714603,-121.2390196,2021-03-14 10:31 EDT
Solano,California,39766,0,177,0,0.4%,0,0,38.27793363,-121.9272405,2021-03-14 10:31 EDT
San Mateo,California,39393,0,534,0,1.4%,482,45,37.54704,-122.31485,2021-03-14 10:31 EDT
San Francisco,California,34527,0,445,0,1.3%,2379,41,37.77712,-122.41964,2021-03-14 10:31 EDT
Santa Barbara,California,32595,0,428,0,1.3%,189,28,34.41938,-119.69905,2021-03-14 10:31 EDT
Merced,California,29796,0,421,0,1.4%,437,20,37.19187429,-120.717739,2021-03-14 10:31 EDT
Sonoma,California,28666,0,306,0,1.1%,4319,85,38.29188,-122.45728,2021-03-14 10:31 EDT
Imperial,California,26840,0,681,0,2.5%,0,0,32.84748,-115.56952,2021-03-14 10:31 EDT
Kings,California,22353,0,235,0,1.1%,43819,03,36.07543071,-119.8153541,2021-03-14 10:31 EDT
Placer,California,20273,0,232,0,1.1%,1259,38,39.05913563,-120.7536328,2021-03-14 10:31 EDT
San Luis Obispo,California,20041,0,251,0,1.3%,4739,06,35.28579000000001,-120.66275,2021-03-14 10:31 EDT
Madera,California,15667,0,222,0,1.4%,319,27,36.96205,-120.06399,2021-03-14 10:31 EDT
Santa Cruz,California,15023,0,193,0,1.3%,44389,33,36.97424,-122.03098,2021-03-14 10:31 EDT
Marin,California,13445,0,200,0,1.5%,3219,08,38.07188727,-122.7195348,2021-03-14 10:31 EDT
Yolo,California,12919,0,190,0,1.5%,42059,41,38.73431,-121.81279,2021-03-14 10:31 EDT
Shasta,California,11171,0,190,0,1.7%,3499,9,40.59828,-122.49095,2021-03-14 10:31 EDT
