County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,475778,8589,8077,71,1.7%,15951,252,34.053490000000004,-118.24532,2020-12-09 20:28 EDT
San Bernardino,California,108946,0,1207,0,1.1%,96799,0,34.10524,-117.29412,2020-12-09 20:28 EDT
Riverside,California,103221,0,1513,0,1.5%,69334,0,33.98171,-117.37404,2020-12-09 20:28 EDT
San Diego,California,95445,1276,1088,26,1.1%,1138,0,32.71568,-117.16171,2020-12-09 20:28 EDT
Orange,California,93126,2613,1633,0,1.8%,63402,447,33.78787,-117.85071,2020-12-09 20:28 EDT
Kern,California,47411,1014,463,6,1.0%,18958,133,35.34281638,-118.7299395,2020-12-09 20:28 EDT
Sacramento,California,45336,648,646,11,1.4%,33382,1253,38.57944000000001,-121.49085,2020-12-09 20:28 EDT
Fresno,California,41460,0,514,0,1.2%,25439,0,36.74084000000001,-119.78552,2020-12-09 20:28 EDT
Santa Clara,California,41316,0,512,0,1.2%,178,0,37.35579,-121.95508999999998,2020-12-09 20:28 EDT
Alameda,California,35095,1359,534,9,1.5%,0,0,37.76683,-122.2453,2020-12-09 20:28 EDT
San Joaquin,California,30579,2047,532,2,1.7%,26106,376,37.93479557,-121.2713112,2020-12-09 20:28 EDT
Contra Costa,California,28391,303,270,3,1.0%,23947,254,37.91793732,-121.9259354,2020-12-09 20:28 EDT
Stanislaus,California,24807,0,450,0,1.8%,21545,0,37.55932622,-120.9976619,2020-12-09 20:28 EDT
Tulare,California,24239,577,323,4,1.3%,20187,29,36.20649,-119.34305,2020-12-09 20:28 EDT
Ventura,California,23473,0,195,0,0.8%,18227,0,34.28082,-119.29232,2020-12-09 20:28 EDT
Imperial,California,17733,333,367,7,2.1%,15707,70,32.84748,-115.56952,2020-12-09 20:28 EDT
San Francisco,California,17384,187,164,0,0.9%,520,0,37.77712,-122.41964,2020-12-09 20:28 EDT
Monterey,California,16840,0,136,0,0.8%,11648,0,36.21714603,-121.2390196,2020-12-09 20:28 EDT
San Mateo,California,16666,295,177,0,1.1%,0,0,37.54704,-122.31485,2020-12-09 20:28 EDT
Merced,California,13851,0,198,0,1.4%,11189,0,37.19187429,-120.717739,2020-12-09 20:28 EDT
Sonoma,California,13719,280,160,0,1.2%,10707,0,38.29188,-122.45728,2020-12-09 20:28 EDT
Kings,California,12624,0,95,0,0.8%,9076,0,36.07543071,-119.8153541,2020-12-09 20:28 EDT
Santa Barbara,California,12502,0,139,0,1.1%,11663,0,34.41938,-119.69905,2020-12-09 20:28 EDT
Solano,California,11950,203,90,5,0.8%,10623,109,38.27793363,-121.9272405,2020-12-09 20:28 EDT
Marin,California,8192,0,132,0,1.6%,7521,0,38.07188727,-122.7195348,2020-12-09 20:28 EDT
Placer,California,8173,0,81,0,1.0%,6399,0,39.05913563,-120.7536328,2020-12-09 20:28 EDT
Madera,California,7115,0,107,0,1.5%,5494,0,36.96205,-120.06399,2020-12-09 20:28 EDT
San Luis Obispo,California,6965,0,42,0,0.6%,6004,0,35.28579000000001,-120.66275,2020-12-09 20:28 EDT
Shasta,California,6055,0,54,0,0.9%,5384,0,40.59828,-122.49095,2020-12-09 20:28 EDT
Yolo,California,5549,0,84,0,1.5%,42,0,38.73431,-121.81279,2020-12-09 20:28 EDT
Santa Cruz,California,5388,212,47,0,0.9%,4048,73,36.97424,-122.03098,2020-12-09 20:28 EDT
Butte,California,4706,0,62,0,1.3%,4100,0,39.66709143,-121.600911,2020-12-09 20:28 EDT
Sutter,California,4435,201,26,1,0.6%,3503,112,39.03467539,-121.6948457,2020-12-09 20:28 EDT
Napa,California,3733,0,20,0,0.5%,1890,0,38.50647693,-122.3306091,2020-12-09 20:28 EDT
El Dorado,California,3356,0,8,0,0.2%,2026,0,38.68217,-120.84683,2020-12-09 20:28 EDT
Lassen,California,2856,0,5,0,0.2%,1809,0,40.68244754,-120.60036909999998,2020-12-09 20:28 EDT
Yuba,California,2650,78,10,0,0.4%,2075,53,39.26918299,-121.3512653,2020-12-09 20:28 EDT
San Benito,California,2214,0,19,0,0.9%,1877,0,36.50506,-121.08332,2020-12-09 20:28 EDT
Tehama,California,2112,0,29,0,1.4%,1508,0,40.12569694,-122.2339153,2020-12-09 20:28 EDT
Mendocino,California,1816,37,24,0,1.3%,1522,8,39.44024063,-123.3912784,2020-12-09 20:28 EDT
Nevada,California,1811,0,19,0,1.0%,1251,0,39.2616,-121.0161,2020-12-09 20:28 EDT
Tuolumne,California,1321,0,14,0,1.1%,1025,0,38.02764367,-119.9546536,2020-12-09 20:28 EDT
Amador,California,1162,22,18,1,1.5%,529,14,38.44606535,-120.651755,2020-12-09 20:28 EDT
Humboldt,California,1137,0,10,0,0.9%,874,0,40.69879803,-123.8737147,2020-12-09 20:28 EDT
Lake,California,1131,0,21,0,1.9%,952,0,39.10265343,-122.7508974,2020-12-09 20:28 EDT
Glenn,California,1101,0,11,0,1.0%,947,0,39.59827984,-122.392389,2020-12-09 20:28 EDT
Colusa,California,885,0,7,0,0.8%,541,0,39.17759768,-122.2371023,2020-12-09 20:28 EDT
Siskiyou,California,851,0,7,0,0.8%,764,0,41.59256366,-122.5407772,2020-12-09 20:28 EDT
Mono,California,627,0,3,0,0.5%,0,0,37.93749777,-118.8838882,2020-12-09 20:28 EDT
Calaveras,California,588,0,22,0,3.7%,455,0,38.20473567,-120.5540655,2020-12-09 20:28 EDT
Del Norte,California,489,0,1,0,0.2%,371,0,41.74317575,-123.8971107,2020-12-09 20:28 EDT
Inyo,California,353,0,16,0,4.5%,268,0,36.5110603,-117.410592,2020-12-09 20:28 EDT
Plumas,California,301,7,0,0,0.0%,221,0,40.00070236,-120.8334983,2020-12-09 20:28 EDT
Trinity,California,217,0,1,0,0.5%,170,0,40.65065829,-123.112635,2020-12-09 20:28 EDT
Modoc,California,200,1,0,0,0.0%,144,0,41.57651716400005,-120.73684738599995,2020-12-09 20:28 EDT
Mariposa,California,165,0,4,0,2.4%,138,0,37.58147049,-119.9054514,2020-12-09 20:28 EDT
Alpine,California,57,0,0,0,0.0%,51,0,38.59733305,-119.8204213,2020-12-09 20:28 EDT
Sierra,California,25,0,0,0,0.0%,24,0,39.58038432,-120.5160202,2020-12-09 20:28 EDT
Dallas,Texas,137143,860,1671,21,1.2%,82509,0,32.778220000000005,-96.79512,2020-12-09 20:28 EDT
Harris--Houston,Texas,101604,244,1472,4,1.4%,91027,271,29.66648008,-95.22438005,2020-12-09 20:28 EDT
Harris--Non Houston,Texas,99892,855,1044,5,1.0%,86304,625,37.302192,-91.8445815,2020-12-09 20:28 EDT
Tarrant,Texas,99647,712,1118,11,1.1%,50328,0,32.8173,-97.07655,2020-12-09 20:28 EDT
El Paso,Texas,91150,402,1282,33,1.4%,26890,0,31.75916,-106.48749,2020-12-09 20:28 EDT
Bexar,Texas,89490,0,1552,8,1.7%,47970,0,29.44892069,-98.5200077,2020-12-09 20:28 EDT
Hidalgo,Texas,45773,386,1858,7,4.1%,31000,0,26.39702985,-98.18094296,2020-12-09 20:28 EDT
Travis,Texas,40836,355,484,7,1.2%,30113,0,30.33462266,-97.78218981,2020-12-09 20:28 EDT
Lubbock,Texas,35078,192,427,17,1.2%,14322,0,33.61019304,-101.8204416,2020-12-09 20:28 EDT
Collin,Texas,30232,435,288,4,1.0%,16618,0,33.1968,-96.80393,2020-12-09 20:28 EDT
Cameron,Texas,26937,101,1036,2,3.8%,22053,0,26.13597462,-97.52423968,2020-12-09 20:28 EDT
Nueces,Texas,25742,130,504,1,2.0%,23148,164,27.7262373,-97.61348194,2020-12-09 20:28 EDT
Fort Bend,Texas,25156,473,348,2,1.4%,16392,0,29.52745252,-95.77065084,2020-12-09 20:28 EDT
Denton,Texas,22856,458,248,3,1.1%,13135,0,33.216590000000004,-97.13162,2020-12-09 20:28 EDT
Webb,Texas,21587,0,393,2,1.8%,13786,0,27.7925,-99.4228,2020-12-09 20:28 EDT
Montgomery,Texas,17816,140,221,4,1.2%,8682,0,30.38862,-95.69633,2020-12-09 20:28 EDT
Galveston,Texas,15857,81,191,2,1.2%,11522,0,29.29532,-94.80791,2020-12-09 20:28 EDT
Brazoria,Texas,15586,73,209,1,1.3%,11367,0,29.04971,-95.562,2020-12-09 20:28 EDT
McLennan,Texas,15440,109,217,5,1.4%,9101,0,31.55234029,-97.20180587,2020-12-09 20:28 EDT
Williamson,Texas,14827,294,181,6,1.2%,8993,0,30.64806761,-97.60077209,2020-12-09 20:28 EDT
Potter,Texas,13878,222,194,6,1.4%,5042,0,35.40127385,-101.8939736,2020-12-09 20:28 EDT
Randall,Texas,12329,269,133,4,1.1%,3204,0,34.96596461,-101.896888,2020-12-09 20:28 EDT
Jefferson,Texas,11315,144,189,1,1.7%,7307,0,29.88366401,-94.16922753,2020-12-09 20:28 EDT
Tom Green,Texas,10268,136,178,4,1.7%,9259,0,31.40442601,-100.4619795,2020-12-09 20:28 EDT
Brazos,Texas,10085,185,121,2,1.2%,6883,0,30.66048584,-96.30207301,2020-12-09 20:28 EDT
Bell,Texas,9780,155,131,2,1.3%,5600,0,31.03765881,-97.47807382,2020-12-09 20:28 EDT
Midland,Texas,8564,0,121,1,1.4%,3914,0,31.86932499,-102.0314523,2020-12-09 20:28 EDT
Ellis,Texas,8349,79,128,1,1.5%,4149,0,32.34839289,-96.79460418,2020-12-09 20:28 EDT
Wichita,Texas,8143,136,155,3,1.9%,2219,0,33.98410156,-98.70169462,2020-12-09 20:28 EDT
Hays,Texas,7855,43,88,1,1.1%,5691,0,30.1227,-97.8722,2020-12-09 20:28 EDT
Johnson,Texas,6875,146,122,2,1.8%,3443,0,32.37899029,-97.36641179,2020-12-09 20:28 EDT
Smith,Texas,6430,73,213,1,3.3%,3442,0,32.37505601,-95.26910259,2020-12-09 20:28 EDT
Kaufman,Texas,5931,55,92,5,1.6%,3376,0,32.60298369,-96.28946607,2020-12-09 20:28 EDT
Ector,Texas,5772,0,152,4,2.6%,3406,0,31.86911555,-102.5428458,2020-12-09 20:28 EDT
Maverick,Texas,5261,41,178,0,3.4%,3649,0,28.74301122,-100.3142594,2020-12-09 20:28 EDT
Victoria,Texas,5247,30,107,1,2.0%,4090,0,28.79640375,-96.97175516,2020-12-09 20:28 EDT
Grayson,Texas,5031,215,127,4,2.5%,2247,0,33.61833228,-96.67387872,2020-12-09 20:28 EDT
Parker,Texas,4875,50,74,1,1.5%,2255,0,32.77771907,-97.80511717,2020-12-09 20:28 EDT
Guadalupe,Texas,4835,170,88,0,1.8%,1822,0,29.58309666,-97.94865645,2020-12-09 20:28 EDT
Hale,Texas,4597,181,105,0,2.3%,2039,0,34.07052809,-101.8268085,2020-12-09 20:28 EDT
Walker,Texas,4589,11,73,1,1.6%,3824,0,30.73898292,-95.57222968,2020-12-09 20:28 EDT
Starr,Texas,4257,14,192,1,4.5%,3291,0,26.56239356,-98.7374609,2020-12-09 20:28 EDT
Taylor,Texas,3934,44,140,4,3.6%,1510,0,32.30139883,-99.8899813,2020-12-09 20:28 EDT
Rockwall,Texas,3732,41,41,1,1.1%,1766,0,32.89767022,-96.4078414,2020-12-09 20:28 EDT
Val Verde,Texas,3568,139,143,0,4.0%,2157,0,26.17619,-98.08112,2020-12-09 20:28 EDT
Gregg,Texas,3520,1,120,1,3.4%,2097,0,32.48062462,-94.81699103,2020-12-09 20:28 EDT
Comal,Texas,3514,0,118,0,3.4%,1850,0,29.80818438,-98.2781952,2020-12-09 20:28 EDT
Anderson,Texas,3250,2,51,0,1.6%,2830,0,31.81320101,-95.65250749,2020-12-09 20:28 EDT
Lamar,Texas,2999,0,75,0,2.5%,1472,0,33.66742106,-95.57087079,2020-12-09 20:28 EDT
Hunt,Texas,2961,0,65,0,2.2%,1696,0,33.13330985,-96.08803634,2020-12-09 20:28 EDT
Orange,Texas,2835,31,55,0,1.9%,1706,0,30.1280798,-93.89665964,2020-12-09 20:28 EDT
Angelina,Texas,2808,0,107,0,3.8%,2112,0,31.25730151,-94.63261756,2020-12-09 20:28 EDT
Coryell,Texas,2699,32,19,1,0.7%,1858,0,31.39084072,-97.79914193,2020-12-09 20:28 EDT
Liberty,Texas,2690,12,72,2,2.7%,2226,0,30.15168965,-94.81217381,2020-12-09 20:28 EDT
Bowie,Texas,2620,9,108,0,4.1%,1231,0,33.559,-97.8486,2020-12-09 20:28 EDT
Bastrop,Texas,2563,26,39,0,1.5%,1854,0,30.10364375,-97.31201151,2020-12-09 20:28 EDT
