County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Dallas,Texas,101282,654,1319,1,1.3%,82509,0,32.778220000000005,-96.79512,2020-11-08 22:10 EDT
Harris--Houston,Texas,87217,298,1373,5,1.6%,63055,165,29.66648008,-95.22438005,2020-11-08 22:10 EDT
Harris--Non Houston,Texas,80114,488,943,0,1.2%,73260,170,37.302192,-91.84458149999999,2020-11-08 22:10 EDT
Bexar,Texas,67365,456,1429,2,2.1%,47970,0,29.44892069,-98.52000770000001,2020-11-08 22:10 EDT
Tarrant,Texas,65426,782,878,2,1.3%,50328,0,32.8173,-97.07655,2020-11-08 22:10 EDT
El Paso,Texas,63161,2057,697,6,1.1%,26890,0,31.759159999999998,-106.48749,2020-11-08 22:10 EDT
Hidalgo,Texas,36686,0,1741,1,4.7%,31000,0,26.39702985,-98.18094296,2020-11-08 22:10 EDT
Travis,Texas,33016,88,455,1,1.4%,30113,0,30.33462266,-97.78218981,2020-11-08 22:10 EDT
Cameron,Texas,24598,0,992,1,4.0%,22053,0,26.13597462,-97.52423968,2020-11-08 22:10 EDT
Lubbock,Texas,22323,139,233,2,1.0%,14322,0,33.61019304,-101.8204416,2020-11-08 22:10 EDT
Nueces,Texas,21671,33,452,0,2.1%,20683,37,27.7262373,-97.61348194,2020-11-08 22:10 EDT
Collin,Texas,20165,355,200,1,1.0%,16618,0,33.1968,-96.80393000000001,2020-11-08 22:10 EDT
Fort Bend,Texas,18135,45,317,0,1.7%,16392,0,29.52745252,-95.77065084,2020-11-08 22:10 EDT
Webb,Texas,15809,0,348,0,2.2%,13786,0,27.7925,-99.4228,2020-11-08 22:10 EDT
Denton,Texas,15777,40,184,2,1.2%,13135,0,33.216590000000004,-97.13162,2020-11-08 22:10 EDT
Montgomery,Texas,13602,0,185,0,1.4%,8682,0,30.38862,-95.69633,2020-11-08 22:10 EDT
Galveston,Texas,13078,55,171,1,1.3%,11522,0,29.29532,-94.80790999999999,2020-11-08 22:10 EDT
Brazoria,Texas,12904,54,188,0,1.5%,11367,0,29.049709999999997,-95.56200000000001,2020-11-08 22:10 EDT
McLennan,Texas,11093,176,153,1,1.4%,9101,0,31.55234029,-97.20180587,2020-11-08 22:10 EDT
Williamson,Texas,9848,0,159,0,1.6%,8993,0,30.64806761,-97.60077209,2020-11-08 22:10 EDT
Potter,Texas,9445,0,108,1,1.1%,5042,0,35.40127385,-101.8939736,2020-11-08 22:10 EDT
Jefferson,Texas,8786,0,160,0,1.8%,7307,0,29.88366401,-94.16922753,2020-11-08 22:10 EDT
Brazos,Texas,7974,0,80,0,1.0%,6883,0,30.66048584,-96.30207301,2020-11-08 22:10 EDT
Randall,Texas,6950,0,63,0,0.9%,3204,0,34.96596461,-101.896888,2020-11-08 22:10 EDT
Hays,Texas,6875,0,76,0,1.1%,5691,0,30.1227,-97.8722,2020-11-08 22:10 EDT
Bell,Texas,6860,0,104,0,1.5%,5600,0,31.03765881,-97.47807382,2020-11-08 22:10 EDT
Tom Green,Texas,5871,112,95,1,1.6%,4666,0,31.40442601,-100.4619795,2020-11-08 22:10 EDT
Midland,Texas,5843,0,83,0,1.4%,3914,0,31.86932499,-102.0314523,2020-11-08 22:10 EDT
Ellis,Texas,5229,0,91,3,1.7%,4149,0,32.34839289,-96.79460418,2020-11-08 22:10 EDT
Smith,Texas,4867,79,156,0,3.2%,3442,0,32.37505601,-95.26910259,2020-11-08 22:10 EDT
Wichita,Texas,4644,0,62,1,1.3%,2219,0,33.98410156,-98.70169462,2020-11-08 22:10 EDT
Maverick,Texas,4447,0,160,0,3.6%,3649,0,28.74301122,-100.3142594,2020-11-08 22:10 EDT
Victoria,Texas,4422,0,98,0,2.2%,4090,0,28.79640375,-96.97175516,2020-11-08 22:10 EDT
Ector,Texas,4360,0,102,0,2.3%,3406,0,31.86911555,-102.5428458,2020-11-08 22:10 EDT
Johnson,Texas,4007,0,71,0,1.8%,3443,0,32.37899029,-97.36641179,2020-11-08 22:10 EDT
Walker,Texas,3951,9,65,0,1.6%,3824,0,30.73898292,-95.57222968,2020-11-08 22:10 EDT
Guadalupe,Texas,3919,0,83,0,2.1%,1822,0,29.58309666,-97.94865645,2020-11-08 22:10 EDT
Kaufman,Texas,3760,0,67,1,1.8%,3376,0,32.60298369,-96.28946607,2020-11-08 22:10 EDT
Starr,Texas,3626,6,187,0,5.2%,3291,0,26.56239356,-98.7374609,2020-11-08 22:10 EDT
Anderson,Texas,3021,3,41,0,1.4%,2830,0,31.81320101,-95.65250749,2020-11-08 22:10 EDT
Grayson,Texas,3002,0,81,1,2.7%,2247,0,33.61833228,-96.67387872,2020-11-08 22:10 EDT
Hale,Texas,2967,0,68,0,2.3%,2039,0,34.07052809,-101.8268085,2020-11-08 22:10 EDT
Comal,Texas,2928,0,107,0,3.7%,1850,0,29.80818438,-98.2781952,2020-11-08 22:10 EDT
Val Verde,Texas,2741,0,129,0,4.7%,2157,0,26.17619,-98.08112,2020-11-08 22:10 EDT
Gregg,Texas,2704,33,91,0,3.4%,2097,0,32.48062462,-94.81699103,2020-11-08 22:10 EDT
Parker,Texas,2658,0,55,0,2.1%,2255,0,32.77771907,-97.80511717,2020-11-08 22:10 EDT
Taylor,Texas,2589,24,80,0,3.1%,1510,0,32.30139883,-99.8899813,2020-11-08 22:10 EDT
Liberty,Texas,2347,25,59,0,2.5%,2226,0,30.15168965,-94.81217381,2020-11-08 22:10 EDT
Angelina,Texas,2343,0,93,0,4.0%,2112,0,31.25730151,-94.63261756,2020-11-08 22:10 EDT
Orange,Texas,2325,0,47,0,2.0%,1706,0,30.128079800000002,-93.89665964,2020-11-08 22:10 EDT
Bowie,Texas,2217,34,85,0,3.8%,1231,0,33.559,-97.8486,2020-11-08 22:10 EDT
Hunt,Texas,2216,0,48,0,2.2%,1696,0,33.13330985,-96.08803634,2020-11-08 22:10 EDT
Rockwall,Texas,2106,0,34,0,1.6%,1766,0,32.89767022,-96.40784140000001,2020-11-08 22:10 EDT
Bastrop,Texas,2077,10,33,0,1.6%,1854,0,30.10364375,-97.31201151,2020-11-08 22:10 EDT
Coryell,Texas,2067,5,14,0,0.7%,1858,0,31.39084072,-97.79914193,2020-11-08 22:10 EDT
Lamar,Texas,2065,16,51,0,2.5%,1472,0,33.66742106,-95.57087079,2020-11-08 22:10 EDT
Bee,Texas,1892,8,39,0,2.1%,1800,0,28.41736435,-97.74112569,2020-11-08 22:10 EDT
Nacogdoches,Texas,1853,4,74,0,4.0%,1615,0,31.62343014,-94.62108091,2020-11-08 22:10 EDT
