County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1235680,258,24191,0,2.0%,2639,650,34.053490000000004,-118.24532,2021-05-10 19:51 EDT
Riverside,California,299173,109,4588,1,1.5%,4799,14,33.98171,-117.37404,2021-05-10 19:51 EDT
San Bernardino,California,296655,59,4494,1,1.5%,1249,07,34.10524,-117.29412,2021-05-10 19:51 EDT
San Diego,California,277949,190,3725,0,1.3%,42096,393,32.71568,-117.16171,2021-05-10 19:51 EDT
Orange,California,254357,46,5008,0,2.0%,3499,22,33.78787,-117.85071,2021-05-10 19:51 EDT
Santa Clara,California,118901,50,2085,0,1.8%,3629,27,37.35579,-121.95508999999998,2021-05-10 19:51 EDT
Kern,California,109052,21,1373,0,1.3%,41589,03,35.34281638,-118.7299395,2021-05-10 19:51 EDT
Sacramento,California,104491,315,1676,4,1.6%,4379,217,38.57944000000001,-121.49085,2021-05-10 19:51 EDT
Fresno,California,101729,104,1684,0,1.7%,1079,99,36.74084000000001,-119.78552,2021-05-10 19:51 EDT
Alameda,California,87637,4,1546,1,1.8%,467539,698,37.76683,-122.2453,2021-05-10 19:51 EDT
Ventura,California,80842,0,1011,0,1.3%,42039,25,34.28082,-119.29232,2021-05-10 19:51 EDT
San Joaquin,California,73174,165,1391,0,1.9%,4499,31,37.93479557,-121.2713112,2021-05-10 19:51 EDT
Contra Costa,California,68582,0,792,0,1.2%,1169,67,37.91793732,-121.9259354,2021-05-10 19:51 EDT
Stanislaus,California,55427,89,1056,1,1.9%,2719,60,37.55932622,-120.9976619,2021-05-10 19:51 EDT
Tulare,California,49585,0,839,0,1.7%,1009,0,36.20649,-119.34305,2021-05-10 19:51 EDT
Monterey,California,43595,32,382,0,0.9%,4172,02,36.21714603,-121.2390196,2021-05-10 19:51 EDT
San Mateo,California,41747,0,568,0,1.4%,44599,70,37.54704,-122.31485,2021-05-10 19:51 EDT
Solano,California,39766,0,216,0,0.5%,0,0,38.27793363,-121.9272405,2021-05-10 19:51 EDT
San Francisco,California,36320,11,538,0,1.5%,4159,84,37.77712,-122.41964,2021-05-10 19:51 EDT
Santa Barbara,California,34317,11,450,0,1.3%,4069,01,34.41938,-119.69905,2021-05-10 19:51 EDT
Merced,California,31743,0,458,0,1.4%,2329,49,37.19187429,-120.717739,2021-05-10 19:51 EDT
Sonoma,California,29984,9,312,0,1.0%,1329,9,38.29188,-122.45728,2021-05-10 19:51 EDT
Imperial,California,27888,0,739,0,2.6%,4489,8,32.84748,-115.56952,2021-05-10 19:51 EDT
Kings,California,22993,0,246,0,1.1%,43759,8,36.07543071,-119.8153541,2021-05-10 19:51 EDT
Placer,California,22550,0,290,0,1.3%,46919,28,39.05913563,-120.7536328,2021-05-10 19:51 EDT
San Luis Obispo,California,21293,11,260,0,1.2%,420699,9,35.28579000000001,-120.66275,2021-05-10 19:51 EDT
Madera,California,16337,0,242,0,1.5%,279,6,36.96205,-120.06399,2021-05-10 19:51 EDT
Santa Cruz,California,16238,50,205,0,1.3%,41259,89,36.97424,-122.03098,2021-05-10 19:51 EDT
Marin,California,14037,3,237,0,1.7%,1929,9,38.07188727,-122.7195348,2021-05-10 19:51 EDT
Yolo,California,13793,0,207,0,1.5%,4959,15,38.73431,-121.81279,2021-05-10 19:51 EDT
Shasta,California,12071,0,226,0,1.9%,4709,70,40.59828,-122.49095,2021-05-10 19:51 EDT
Butte,California,11735,0,182,0,1.6%,969,22,39.66709143,-121.600911,2021-05-10 19:51 EDT
El Dorado,California,10111,0,112,0,1.1%,42359,47,38.68217,-120.84683,2021-05-10 19:51 EDT
Napa,California,9857,11,80,2,0.8%,4475,9,38.50647693,-122.3306091,2021-05-10 19:51 EDT
Sutter,California,9411,0,105,0,1.1%,41259,5,39.03467539,-121.6948457,2021-05-10 19:51 EDT
Yuba,California,6221,0,41,0,0.7%,1639,6,39.26918299,-121.3512653,2021-05-10 19:51 EDT
San Benito,California,6045,0,63,0,1.0%,167,0,36.50506,-121.08332,2021-05-10 19:51 EDT
Lassen,California,5698,0,24,0,0.4%,1439,0,40.68244754,-120.60036909999998,2021-05-10 19:51 EDT
Tehama,California,5563,0,58,0,1.0%,41009,6,40.12569694,-122.2339153,2021-05-10 19:51 EDT
Nevada,California,4707,0,75,0,1.6%,4167,05,39.2616,-121.0161,2021-05-10 19:51 EDT
Tuolumne,California,4123,0,65,0,1.6%,4509,8,38.02764367,-119.9546536,2021-05-10 19:51 EDT
Mendocino,California,4061,0,49,0,1.2%,41439,2,39.44024063,-123.3912784,2021-05-10 19:51 EDT
Humboldt,California,3985,0,39,0,1.0%,1009,0,40.69879803,-123.8737147,2021-05-10 19:51 EDT
Amador,California,3617,0,51,0,1.4%,8339,0,38.44606535,-120.651755,2021-05-10 19:51 EDT
Lake,California,3447,0,43,0,1.2%,45639,5,39.10265343,-122.7508974,2021-05-10 19:51 EDT
Glenn,California,2715,0,25,0,0.9%,0,0,39.59827984,-122.392389,2021-05-10 19:51 EDT
Colusa,California,2232,2,16,0,0.7%,1829,0,39.17759768,-122.2371023,2021-05-10 19:51 EDT
Siskiyou,California,2181,0,23,0,1.1%,4319,10,41.59256366,-122.5407772,2021-05-10 19:51 EDT
Calaveras,California,2121,0,53,0,2.5%,449,6,38.20473567,-120.5540655,2021-05-10 19:51 EDT
Inyo,California,1426,0,38,0,2.7%,41009,0,36.5110603,-117.410592,2021-05-10 19:51 EDT
Del Norte,California,1367,0,7,0,0.5%,4569,8,41.74317575,-123.8971107,2021-05-10 19:51 EDT
Mono,California,1280,0,4,0,0.3%,42009,0,37.93749777,-118.8838882,2021-05-10 19:51 EDT
Plumas,California,706,0,6,0,0.8%,509,0,40.00070236,-120.8334983,2021-05-10 19:51 EDT
Modoc,California,495,0,4,0,0.8%,41009,0,41.57651716400005,-120.73684738599995,2021-05-10 19:51 EDT
Mariposa,California,446,1,7,0,1.6%,209,0,37.58147049,-119.9054514,2021-05-10 19:51 EDT
Trinity,California,399,0,5,0,1.3%,0,0,40.65065829,-123.112635,2021-05-10 19:51 EDT
Sierra,California,112,0,0,0,0.0%,0,0,39.58038432,-120.5160202,2021-05-10 19:51 EDT
Alpine,California,88,0,0,0,0.0%,0,0,38.59733305,-119.8204213,2021-05-10 19:51 EDT
Dallas,Texas,300439,0,4006,0,1.3%,109,480,32.778220000000005,-96.79512,2021-05-10 19:51 EDT
Tarrant,Texas,258115,0,3438,0,1.3%,109,153,32.8173,-97.07655,2021-05-10 19:51 EDT
Bexar,Texas,219133,0,3508,0,1.6%,4139,635,29.44892069,-98.5200077,2021-05-10 19:51 EDT
Harris--Non Houston,Texas,203909,111,1687,5,0.8%,2729,454,37.302192,-91.8445815,2021-05-10 19:51 EDT
Harris--Houston,Texas,191613,107,2682,7,1.4%,487,74,29.66648008,-95.22438005,2021-05-10 19:51 EDT
El Paso,Texas,134825,0,2676,0,2.0%,4829,98,31.75916,-106.48749,2021-05-10 19:51 EDT
Collin,Texas,90548,0,829,0,0.9%,3759,84,33.1968,-96.80393,2021-05-10 19:51 EDT
Hidalgo,Texas,89426,0,2837,0,3.2%,2519,92,26.39702985,-98.18094296,2021-05-10 19:51 EDT
Travis,Texas,82882,0,1006,0,1.2%,2769,80,30.33462266,-97.78218981,2021-05-10 19:51 EDT
Denton,Texas,74882,0,753,0,1.0%,099,42,33.216590000000004,-97.13162,2021-05-10 19:51 EDT
Fort Bend,Texas,67507,0,668,0,1.0%,42259,24,29.52745252,-95.77065084,2021-05-10 19:51 EDT
Montgomery,Texas,53059,0,568,0,1.1%,3949,19,30.38862,-95.69633,2021-05-10 19:51 EDT
Lubbock,Texas,49031,0,786,0,1.6%,489,21,33.61019304,-101.8204416,2021-05-10 19:51 EDT
Williamson,Texas,45857,0,467,0,1.0%,1459,49,30.64806761,-97.60077209,2021-05-10 19:51 EDT
Webb,Texas,43962,0,835,0,1.9%,2949,20,27.7925,-99.4228,2021-05-10 19:51 EDT
Nueces,Texas,42216,0,807,0,1.9%,442,19,27.7262373,-97.61348194,2021-05-10 19:51 EDT
Cameron,Texas,40630,0,1643,0,4.0%,3059,69,26.13597462,-97.52423968,2021-05-10 19:51 EDT
Galveston,Texas,39469,0,415,0,1.1%,1699,73,29.29532,-94.80791,2021-05-10 19:51 EDT
Brazoria,Texas,37612,0,497,0,1.3%,41239,46,29.04971,-95.562,2021-05-10 19:51 EDT
McLennan,Texas,27138,0,471,0,1.7%,3099,54,31.55234029,-97.20180587,2021-05-10 19:51 EDT
Brazos,Texas,26575,0,249,0,0.9%,1749,00,30.66048584,-96.30207301,2021-05-10 19:51 EDT
Ellis,Texas,22765,0,311,0,1.4%,5799,8,32.34839289,-96.79460418,2021-05-10 19:51 EDT
Bell,Texas,22462,0,432,0,1.9%,4639,51,31.03765881,-97.47807382,2021-05-10 19:51 EDT
Hays,Texas,20600,0,241,0,1.2%,2819,40,30.1227,-97.8722,2021-05-10 19:51 EDT
Smith,Texas,20253,0,469,0,2.3%,1689,04,32.37505601,-95.26910259,2021-05-10 19:51 EDT
Johnson,Texas,19779,0,367,0,1.9%,5399,5,32.37899029,-97.36641179,2021-05-10 19:51 EDT
Jefferson,Texas,19662,0,425,0,2.2%,3269,9,29.88366401,-94.16922753,2021-05-10 19:51 EDT
Midland,Texas,17433,0,268,0,1.5%,4672,02,31.86932499,-102.0314523,2021-05-10 19:51 EDT
Potter,Texas,17398,0,449,0,2.6%,420509,6,35.40127385,-101.8939736,2021-05-10 19:51 EDT
Ector,Texas,17236,0,370,0,2.1%,4039,9,31.86911555,-102.5428458,2021-05-10 19:51 EDT
Tom Green,Texas,16809,0,301,0,1.8%,489,0,31.40442601,-100.4619795,2021-05-10 19:51 EDT
Randall,Texas,16752,0,298,0,1.8%,42339,4,34.96596461,-101.896888,2021-05-10 19:51 EDT
Kaufman,Texas,16042,0,256,0,1.6%,2969,12,32.60298369,-96.28946607,2021-05-10 19:51 EDT
Taylor,Texas,15798,0,408,0,2.6%,5489,7,32.30139883,-99.8899813,2021-05-10 19:51 EDT
Parker,Texas,15713,0,181,0,1.2%,309,8,32.77771907,-97.80511717,2021-05-10 19:51 EDT
Wichita,Texas,15019,0,376,0,2.5%,41719,8,33.98410156,-98.70169462,2021-05-10 19:51 EDT
Guadalupe,Texas,14696,0,211,0,1.4%,3859,9,29.58309666,-97.94865645,2021-05-10 19:51 EDT
Rockwall,Texas,11513,0,156,0,1.4%,359,7,32.89767022,-96.4078414,2021-05-10 19:51 EDT
Grayson,Texas,11294,0,340,0,3.0%,1189,0,33.61833228,-96.67387872,2021-05-10 19:51 EDT
Gregg,Texas,11157,0,353,0,3.2%,17,9,32.48062462,-94.81699103,2021-05-10 19:51 EDT
Comal,Texas,10470,0,317,0,3.0%,2319,66,29.80818438,-98.2781952,2021-05-10 19:51 EDT
Maverick,Texas,10438,0,356,0,3.4%,4209,2,28.74301122,-100.3142594,2021-05-10 19:51 EDT
Starr,Texas,9514,0,297,0,3.1%,169,1,26.56239356,-98.7374609,2021-05-10 19:51 EDT
Bastrop,Texas,9432,0,92,0,1.0%,4459,6,30.10364375,-97.31201151,2021-05-10 19:51 EDT
Walker,Texas,8844,0,126,0,1.4%,41039,2,30.73898292,-95.57222968,2021-05-10 19:51 EDT
Victoria,Texas,8760,0,209,0,2.4%,41489,47,28.79640375,-96.97175516,2021-05-10 19:51 EDT
Angelina,Texas,8545,0,279,0,3.3%,1009,0,31.25730151,-94.63261756,2021-05-10 19:51 EDT
Orange,Texas,8501,0,147,0,1.7%,45189,5,30.1280798,-93.89665964,2021-05-10 19:51 EDT
Liberty,Texas,7865,0,183,0,2.3%,439,03,30.15168965,-94.81217381,2021-05-10 19:51 EDT
Val Verde,Texas,7860,0,221,0,2.8%,7379,0,26.17619,-98.08112,2021-05-10 19:51 EDT
Wise,Texas,7322,0,121,0,1.7%,569,92,33.21586139,-97.65438192,2021-05-10 19:51 EDT
Coryell,Texas,7262,0,86,0,1.2%,3579,6,31.39084072,-97.79914193,2021-05-10 19:51 EDT
Bowie,Texas,6983,0,214,0,3.1%,41509,5,33.559,-97.8486,2021-05-10 19:51 EDT
Hood,Texas,6544,0,129,0,2.0%,409,7,32.42998661,-97.83217761,2021-05-10 19:51 EDT
Anderson,Texas,6170,0,121,0,2.0%,0,1,31.81320101,-95.65250749,2021-05-10 19:51 EDT
Hale,Texas,6116,0,155,0,2.5%,509,0,34.07052809,-101.8268085,2021-05-10 19:51 EDT
Hunt,Texas,5996,0,168,0,2.8%,8459,7,33.13330985,-96.08803634,2021-05-10 19:51 EDT
Henderson,Texas,5894,0,186,0,3.2%,49649,5,32.20986317,-95.84344062,2021-05-10 19:51 EDT
Lamar,Texas,5823,0,155,0,2.7%,2319,0,33.66742106,-95.57087079,2021-05-10 19:51 EDT
Navarro,Texas,5793,0,154,0,2.7%,6369,2,32.0498125,-96.48283409,2021-05-10 19:51 EDT
Atascosa,Texas,5762,0,150,0,2.6%,509,5,28.89353491,-98.52710951,2021-05-10 19:51 EDT
Hardin,Texas,5741,0,111,0,1.9%,45119,1,30.33236369,-94.39028561,2021-05-10 19:51 EDT
Caldwell,Texas,5617,0,97,0,1.7%,1859,4,29.83712413,-97.61996606,2021-05-10 19:51 EDT
Medina,Texas,4998,0,103,0,2.1%,2789,6,29.35563822,-99.11002449,2021-05-10 19:51 EDT
Chambers,Texas,4976,0,49,0,1.0%,41949,3,29.73914352,-94.60816907,2021-05-10 19:51 EDT
Harrison,Texas,4856,0,109,0,2.2%,4367,1,32.54669101,-94.37419702,2021-05-10 19:51 EDT
Burnet,Texas,4748,0,64,0,1.3%,609,0,30.78851107,-98.18240019,2021-05-10 19:51 EDT
Howard,Texas,4641,0,101,0,2.2%,6119,0,32.30610786,-101.4354618,2021-05-10 19:51 EDT
Nacogdoches,Texas,4531,0,169,0,3.7%,5719,8,31.62343014,-94.62108091,2021-05-10 19:51 EDT
Hill,Texas,4498,0,108,0,2.4%,2869,5,31.99068984,-97.13244714,2021-05-10 19:51 EDT
Kerr,Texas,4492,0,88,0,2.0%,149,7,30.06149667,-99.35021453,2021-05-10 19:51 EDT
Wilson,Texas,4488,0,68,0,1.5%,959,9,29.17400077,-98.08650902,2021-05-10 19:51 EDT
San Patricio,Texas,4360,0,150,0,3.4%,5489,4,27.95808,-97.77217,2021-05-10 19:51 EDT
Van Zandt,Texas,4314,0,117,0,2.7%,4459,6,32.56229951,-95.83587208,2021-05-10 19:51 EDT
Jim Wells,Texas,4281,0,101,0,2.4%,5319,3,27.73131457,-98.08982112,2021-05-10 19:51 EDT
Brown,Texas,4255,0,137,0,3.2%,4667,0,31.77427489,-98.99985028,2021-05-10 19:51 EDT
Erath,Texas,4187,0,69,0,1.6%,6879,0,32.23626376,-98.21778772,2021-05-10 19:51 EDT
Cherokee,Texas,4186,0,140,0,3.3%,42309,3,31.83697709,-95.16516716,2021-05-10 19:51 EDT
Waller,Texas,4135,0,46,0,1.1%,6789,9,30.0107507,-95.98760507,2021-05-10 19:51 EDT
Wharton,Texas,4109,0,115,0,2.8%,3719,92,29.27780211,-96.22208396,2021-05-10 19:51 EDT
Matagorda,Texas,4074,0,109,0,2.7%,41199,13,28.69123,-95.96755,2021-05-10 19:51 EDT
Washington,Texas,4059,0,93,0,2.3%,3419,9,37.65871,-85.13231999999998,2021-05-10 19:51 EDT
Rusk,Texas,3957,0,107,0,2.7%,6219,1,31.796,-95.1502,2021-05-10 19:51 EDT
Cooke,Texas,3723,0,72,0,1.9%,5589,9,33.64127265,-97.21703483,2021-05-10 19:51 EDT
Titus,Texas,3716,0,84,0,2.3%,44299,0,33.21641768,-94.96537845,2021-05-10 19:51 EDT
Grimes,Texas,3708,0,70,0,1.9%,5159,2,30.54365581,-95.98530182,2021-05-10 19:51 EDT
Uvalde,Texas,3574,0,72,0,2.0%,3339,0,29.35736353,-99.76218986,2021-05-10 19:51 EDT
Bee,Texas,3494,0,72,0,2.1%,0,0,28.41736435,-97.74112569,2021-05-10 19:51 EDT
Fannin,Texas,3488,0,108,0,3.1%,7789,0,33.59309617,-96.10695931,2021-05-10 19:51 EDT
Wood,Texas,3433,0,128,0,3.7%,5199,3,32.78211328,-95.37213602,2021-05-10 19:51 EDT
Kendall,Texas,3299,0,72,0,2.2%,209,2,29.94467657,-98.71160748,2021-05-10 19:51 EDT
Polk,Texas,3282,0,114,0,3.5%,1009,0,30.79487495,-94.81733825,2021-05-10 19:51 EDT
Upshur,Texas,3271,0,75,0,2.3%,41667,4,32.7363127,-94.94142272,2021-05-10 19:51 EDT
Hopkins,Texas,3104,0,109,0,3.5%,439,92,33.14926045,-95.5636767,2021-05-10 19:51 EDT
Willacy,Texas,2986,0,88,0,2.9%,929,8,26.47115592,-97.64817396,2021-05-10 19:51 EDT
Palo Pinto,Texas,2894,0,75,0,2.6%,759,0,32.76798,-98.29969,2021-05-10 19:51 EDT
Frio,Texas,2828,0,51,0,1.8%,509,0,28.86770959,-99.10822665,2021-05-10 19:51 EDT
Hockley,Texas,2825,0,103,0,3.6%,309,0,33.60748276,-102.3430332,2021-05-10 19:51 EDT
Deaf Smith,Texas,2814,0,66,0,2.3%,09,0,34.96599069,-102.6047754,2021-05-10 19:51 EDT
Limestone,Texas,2782,0,77,0,2.8%,4629,4,31.54539187,-96.58049287,2021-05-10 19:51 EDT
Jones,Texas,2755,0,55,0,2.0%,0,0,32.73977974,-99.8785734,2021-05-10 19:51 EDT
Gonzales,Texas,2739,0,57,0,2.1%,3579,0,29.45673157,-97.49257797,2021-05-10 19:51 EDT
Moore,Texas,2725,0,72,0,2.6%,4883339,68,35.83767359,-101.8928797,2021-05-10 19:51 EDT
Fayette,Texas,2714,0,62,0,2.3%,4199,8,29.87685606,-96.91966842,2021-05-10 19:51 EDT
Kleberg,Texas,2645,0,93,0,3.5%,689,0,27.43353551,-97.73255395,2021-05-10 19:51 EDT
Gillespie,Texas,2553,0,50,0,2.0%,4299,0,30.31802585,-98.94627637,2021-05-10 19:51 EDT
Milam,Texas,2531,0,48,0,1.9%,6549,0,30.7863001,-96.97674797,2021-05-10 19:51 EDT
Lavaca,Texas,2479,0,76,0,3.1%,209,0,29.38432888,-96.93010975,2021-05-10 19:51 EDT
Jasper,Texas,2474,0,90,0,3.6%,509,0,30.73721008,-94.02387685,2021-05-10 19:51 EDT
Scurry,Texas,2427,0,62,0,2.6%,1009,0,32.74630052,-100.9164051,2021-05-10 19:51 EDT
Burleson,Texas,2408,0,46,0,1.9%,3339,4,30.49243598,-96.62127937,2021-05-10 19:51 EDT
Gray,Texas,2322,0,56,0,2.4%,4509,2,35.40129425,-100.8124244,2021-05-10 19:51 EDT
Calhoun,Texas,2300,0,23,0,1.0%,569,7,28.48708494,-96.64640773,2021-05-10 19:51 EDT
Lamb,Texas,2297,0,82,0,3.6%,4509,5,34.0685977,-102.3516334,2021-05-10 19:51 EDT
Dimmit,Texas,2249,0,33,0,1.5%,1089,3,28.42249934,-99.75685975,2021-05-10 19:51 EDT
Lee,Texas,2193,0,39,0,1.8%,43339,6,30.31066462,-96.96567821,2021-05-10 19:51 EDT
Lampasas,Texas,2181,0,33,0,1.5%,5299,0,31.1962409,-98.24140876,2021-05-10 19:51 EDT
