County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update
Lackawanna,Pennsylvania,1,0,0,0%,41.43685632800003,-75.60917996399995,2020-03-19 10:44 EDT
Berks,Pennsylvania,1,0,0,0%,40.41633728800008,-75.92604541999998,2020-03-19 10:44 EDT
Erie,Pennsylvania,1,0,0,0%,41.99166483000005,-80.03220618199998,2020-03-19 10:44 EDT
Oakland,Michigan,77,18,1,1.3%,42.74214,-83.16174000000002,2020-03-19 10:44 EDT
Wayne,Michigan,23,0,2,8.7%,42.28515,-83.3836,2020-03-19 10:44 EDT
Macomb,Michigan,20,10,0,0%,42.69565,-82.92171,2020-03-19 10:44 EDT
Washtenaw,Michigan,7,0,0,0%,42.25322942,-83.83877634,2020-03-19 10:44 EDT
Ingham,Michigan,5,0,0,0%,42.59709245,-84.37353421,2020-03-19 10:44 EDT
Kent,Michigan,5,0,0,0%,43.03216204,-85.54929822,2020-03-19 10:44 EDT
St. Clair,Michigan,2,0,0,0%,42.83189,-82.50220999999998,2020-03-19 10:44 EDT
Montcalm,Michigan,1,0,0,0%,43.31095473,-85.1525018,2020-03-19 10:44 EDT
Bay,Michigan,1,0,0,0%,43.70732889,-83.99203709,2020-03-19 10:44 EDT
Charlevoix,Michigan,1,0,0,0%,45.31653,-85.26071999999998,2020-03-19 10:44 EDT
Monroe,Michigan,1,0,0,0%,41.91606,-83.3979,2020-03-19 10:44 EDT
Ottawa,Michigan,1,0,0,0%,42.96071229,-85.99516567,2020-03-19 10:44 EDT
Leelanau,Michigan,1,0,0,0%,44.938490727000044,-85.81182340899994,2020-03-19 10:44 EDT
Otsego,Michigan,1,0,0,0%,42.46051000000005,-85.69684999999998,2020-03-19 10:44 EDT
Jackson,Michigan,1,0,0,0%,42.24848234700005,-84.42344982899994,2020-03-19 10:44 EDT
Milwaukee,Wisconsin,47,0,0,0%,43.042,-87.90687,2020-03-19 10:44 EDT
Dane,Wisconsin,23,0,0,0%,43.2509,-89.51829000000002,2020-03-19 10:44 EDT
Fond du Lac,Wisconsin,13,0,0,0%,43.77302,-88.44709,2020-03-19 10:44 EDT
Waukesha,Wisconsin,5,0,0,0%,43.01458,-88.23548000000002,2020-03-19 10:44 EDT
Winnebago,Wisconsin,5,0,0,0%,44.07516,-88.52521999999998,2020-03-19 10:44 EDT
Sheboygan,Wisconsin,4,0,0,0%,43.74978,-87.71343,2020-03-19 10:44 EDT
Kenosha,Wisconsin,4,0,0,0%,42.58808,-87.82326,2020-03-19 10:44 EDT
La Crosse,Wisconsin,3,1,0,0%,43.81267000000002,-91.25205999999996,2020-03-19 10:44 EDT
Washington,Wisconsin,2,0,0,0%,43.36846263000007,-88.23074626999994,2020-03-19 10:44 EDT
Brown,Wisconsin,2,0,0,0%,44.45262729300004,-88.00370915299999,2020-03-19 10:44 EDT
Pierce,Wisconsin,1,0,0,0%,44.72273325,-92.42192317,2020-03-19 10:44 EDT
Racine,Wisconsin,1,0,0,0%,42.72564000000001,-87.78955,2020-03-19 10:44 EDT
Wood,Wisconsin,1,0,0,0%,44.47523,-90.16062,2020-03-19 10:44 EDT
Outagamie,Wisconsin,1,0,0,0%,44.41615179,-88.46497822,2020-03-19 10:44 EDT
Walworth,Wisconsin,1,0,0,0%,42.66860084900003,-88.54195407999998,2020-03-19 10:44 EDT
Ozaukee,Wisconsin,1,0,0,0%,43.38406044600004,-87.95080924399997,2020-03-19 10:44 EDT
Durham,North Carolina,32,5,0,0%,35.99542,-78.89644,2020-03-19 10:44 EDT
Wake,North Carolina,22,0,0,0%,35.79010846,-78.65039764,2020-03-19 10:44 EDT
Mecklenburg,North Carolina,13,0,0,0%,35.24147789,-80.83080552,2020-03-19 10:44 EDT
Harnett,North Carolina,4,0,0,0%,35.34117,-78.78837,2020-03-19 10:44 EDT
Chatham,North Carolina,3,0,0,0%,35.70262985,-79.25541576,2020-03-19 10:44 EDT
Forsyth,North Carolina,2,0,0,0%,36.13053703,-80.25630221,2020-03-19 10:44 EDT
Johnston,North Carolina,2,0,0,0%,35.51765595,-78.36573857,2020-03-19 10:44 EDT
Watauga,North Carolina,2,0,0,0%,36.23101355,-81.69645582,2020-03-19 10:44 EDT
Iredell,North Carolina,2,0,0,0%,33.93323000000004,-78.59111999999998,2020-03-19 10:44 EDT
Cabarrus,North Carolina,1,0,0,0%,35.2372,-80.5423,2020-03-19 10:44 EDT
Onslow,North Carolina,1,0,0,0%,34.73346891,-77.42966411,2020-03-19 10:44 EDT
Wayne,North Carolina,1,0,0,0%,35.36376229,-78.0041603,2020-03-19 10:44 EDT
Brunswick,North Carolina,1,0,0,0%,34.07059384,-78.23749682,2020-03-19 10:44 EDT
Craven,North Carolina,1,0,0,0%,35.11728658,-77.08247035,2020-03-19 10:44 EDT
Wilson,North Carolina,1,0,0,0%,35.72196,-77.91637,2020-03-19 10:44 EDT
Sampson,North Carolina,1,0,0,0%,34.991607240000064,-78.37157695699995,2020-03-19 10:44 EDT
Guilford,North Carolina,1,0,0,0%,36.079468175000045,-79.78897008099996,2020-03-19 10:44 EDT
Lincoln,North Carolina,1,0,0,0%,35.48576875500004,-81.23065124699997,2020-03-19 10:44 EDT
Gaston,North Carolina,1,0,0,0%,35.29417635500005,-81.18015483699999,2020-03-19 10:44 EDT
New Hanover,North Carolina,1,0,0,0%,34.23292157400005,-77.88477523699999,2020-03-19 10:44 EDT
Union,North Carolina,1,0,0,0%,34.98832564700007,-80.53074452699997,2020-03-19 10:44 EDT
Moore,North Carolina,1,0,0,0%,35.31068250000004,-79.48131025199996,2020-03-19 10:44 EDT
Buncombe,North Carolina,1,0,0,0%,35.61113255900005,-82.53009393599996,2020-03-19 10:44 EDT
Hoke,North Carolina,1,0,0,0%,35.01729401600005,-79.23716267199995,2020-03-19 10:44 EDT
Davidson,Tennessee,58,0,0,0%,36.16956079999999,-86.78475676,2020-03-19 10:44 EDT
Williamson,Tennessee,24,0,0,0%,35.89382673,-86.89863959,2020-03-19 10:44 EDT
Shelby,Tennessee,4,0,0,0%,31.95656,-94.31826,2020-03-19 10:44 EDT
Hamilton,Tennessee,3,0,0,0%,35.17932044,-85.16684143,2020-03-19 10:44 EDT
Knox,Tennessee,2,0,0,0%,35.9956069,-83.93465204,2020-03-19 10:44 EDT
Sumner,Tennessee,2,0,0,0%,36.46946207900004,-86.46033196699995,2020-03-19 10:44 EDT
Sullivan,Tennessee,1,0,0,0%,36.51280182,-82.30449503,2020-03-19 10:44 EDT
Jefferson,Tennessee,1,0,0,0%,36.05717538,-83.45179448,2020-03-19 10:44 EDT
Rutherford,Tennessee,1,0,0,0%,35.84274327,-86.41675248,2020-03-19 10:44 EDT
Campbell,Tennessee,1,0,0,0%,36.40345626,-84.14936087,2020-03-19 10:44 EDT
Sevier,Tennessee,1,0,0,0%,35.78406841,-83.52422241,2020-03-19 10:44 EDT
Cheatham,Tennessee,1,0,0,0%,36.26137095300004,-87.08723567399994,2020-03-19 10:44 EDT
Robertson,Tennessee,1,0,0,0%,36.52542952500005,-86.87055295499994,2020-03-19 10:44 EDT
Fairfield,Connecticut,69,0,2,2.9%,41.16633,-73.22876,2020-03-19 10:44 EDT
Hartford,Connecticut,11,0,0,0%,41.76375,-72.67394,2020-03-19 10:44 EDT
New Haven,Connecticut,10,0,0,0%,41.30801,-72.92432,2020-03-19 10:44 EDT
Litchfield,Connecticut,5,0,0,0%,41.74626,-73.18895,2020-03-19 10:44 EDT
Middlesex,Connecticut,1,0,0,0%,41.46306660200002,-72.53470404699993,2020-03-19 10:44 EDT
Tolland,Connecticut,1,0,0,0%,41.85504482500005,-72.33656748899995,2020-03-19 10:44 EDT
Cuyahoga,Ohio,38,0,0,0%,41.42441485,-81.65858169,2020-03-19 10:44 EDT
Butler,Ohio,8,0,0,0%,39.43863845,-84.57616769,2020-03-19 10:44 EDT
Franklin,Ohio,7,0,0,0%,39.96947128,-83.00933072,2020-03-19 10:44 EDT
Lorain,Ohio,6,0,0,0%,41.4682,-82.17815,2020-03-19 10:44 EDT
Summit,Ohio,4,0,0,0%,41.12591572,-81.53218826,2020-03-19 10:44 EDT
Medina,Ohio,4,0,0,0%,41.14042,-81.86402,2020-03-19 10:44 EDT
Stark,Ohio,3,0,0,0%,40.81390964,-81.3656565,2020-03-19 10:44 EDT
Mahoning,Ohio,3,0,0,0%,41.01464430900006,-80.77623825399995,2020-03-19 10:44 EDT
Trumbull,Ohio,2,0,0,0%,41.31706712,-80.7611827,2020-03-19 10:44 EDT
Belmont,Ohio,2,0,0,0%,40.02955,-81.03891,2020-03-19 10:44 EDT
Lake,Ohio,2,0,0,0%,41.69640841900008,-81.23731888799995,2020-03-19 10:44 EDT
Coshocton,Ohio,2,0,0,0%,40.301617798000045,-81.92001376599995,2020-03-19 10:44 EDT
Lucas,Ohio,1,0,0,0%,41.61985841,-83.65977665,2020-03-19 10:44 EDT
Tuscarawas,Ohio,1,0,0,0%,40.39758,-81.40727,2020-03-19 10:44 EDT
Geauga,Ohio,1,0,0,0%,41.49954507,-81.17858376,2020-03-19 10:44 EDT
Darke,Ohio,1,0,0,0%,40.13323814900008,-84.61936158899994,2020-03-19 10:44 EDT
Huron,Ohio,1,0,0,0%,41.14620645600007,-82.59834972199997,2020-03-19 10:44 EDT
Ashland,Ohio,1,0,0,0%,40.84598539300004,-82.27068220299998,2020-03-19 10:44 EDT
Delaware,Ohio,1,0,0,0%,40.278420380000064,-83.00497693199999,2020-03-19 10:44 EDT
Montgomery,Ohio,1,0,0,0%,39.754687760000024,-84.29097550699998,2020-03-19 10:44 EDT
Montgomery,Maryland,31,0,0,0%,39.13636819,-77.20403165,2020-03-19 10:44 EDT
Prince George's,Maryland,20,0,1,5%,38.82838616,-76.84587073,2020-03-19 10:44 EDT
Baltimore,Maryland,10,0,0,0%,39.29058,-76.60925999999998,2020-03-19 10:44 EDT
Howard,Maryland,8,0,0,0%,39.25112784,-76.9312584,2020-03-19 10:44 EDT
Anne Arundel,Maryland,4,0,0,0%,39.00889701,-76.60328627,2020-03-19 10:44 EDT
Baltimore City,Maryland,4,0,0,0%,39.30194126,-76.61111168,2020-03-19 10:44 EDT
Harford,Maryland,3,0,0,0%,39.55444035,-76.31583955,2020-03-19 10:44 EDT
Charles,Maryland,2,0,0,0%,38.47410423,-77.01286707,2020-03-19 10:44 EDT
Carroll,Maryland,1,0,0,0%,39.5629588,-77.02246566,2020-03-19 10:44 EDT
Talbot,Maryland,1,0,0,0%,38.75926446,-76.11366953,2020-03-19 10:44 EDT
Frederick,Maryland,1,0,0,0%,39.41574,-77.41203,2020-03-19 10:44 EDT
Clark,Nevada,69,0,1,1.4%,36.21709974,-115.0246913,2020-03-19 10:44 EDT
Washoe,Nevada,14,0,0,0%,40.68696023,-119.665991,2020-03-19 10:44 EDT
Carson City,Nevada,1,0,0,0%,39.16506000000004,-119.76696999999996,2020-03-19 10:44 EDT
Fairfax,Virginia,14,0,0,0%,38.84179,-77.30887,2020-03-19 10:44 EDT
Arlington,Virginia,14,0,0,0%,38.8905,-77.08629,2020-03-19 10:44 EDT
James City,Virginia,13,0,1,7.7%,37.31327387,-76.77335259,2020-03-19 10:44 EDT
Loudoun,Virginia,5,0,0,0%,39.09069908,-77.63564793,2020-03-19 10:44 EDT
Chesterfield,Virginia,5,0,0,0%,37.37756,-77.50816999999998,2020-03-19 10:44 EDT
Virginia Beach City,Virginia,4,0,0,0%,36.74817867,-76.0574891,2020-03-19 10:44 EDT
Prince William,Virginia,4,0,0,0%,38.7024474,-77.4800235,2020-03-19 10:44 EDT
Richmond City,Virginia,3,0,0,0%,37.52950870500007,-77.47573291099997,2020-03-19 10:44 EDT
Alexandria City,Virginia,2,0,0,0%,38.81838615,-77.08622964,2020-03-19 10:44 EDT
Stafford,Virginia,2,0,0,0%,38.423460000000034,-77.40815999999995,2020-03-19 10:44 EDT
Henrico,Virginia,2,0,0,0%,37.55,-77.4,2020-03-19 10:44 EDT
Spotsylvania,Virginia,1,0,0,0%,38.20174,-77.58855,2020-03-19 10:44 EDT
Hanover,Virginia,1,0,0,0%,37.76881,-77.37109,2020-03-19 10:44 EDT
Prince Edward,Virginia,1,0,0,0%,37.22429738,-78.44105653,2020-03-19 10:44 EDT
Harrisonburg,Virginia,1,0,0,0%,38.45163,-78.8697,2020-03-19 10:44 EDT
Charlottesville City,Virginia,1,0,0,0%,38.03731327,-78.48702109,2020-03-19 10:44 EDT
York,Virginia,1,0,1,100%,37.24188617,-76.55913612,2020-03-19 10:44 EDT
Williamsburg,Virginia,1,0,0,0%,37.26927,-76.70756,2020-03-19 10:44 EDT
Goochland,Virginia,1,0,0,0%,37.722018873000025,-77.91622239099996,2020-03-19 10:44 EDT
Charles City,Virginia,1,0,0,0%,37.34197000000006,-77.07249999999993,2020-03-19 10:44 EDT
Lynchburg,Virginia,1,0,0,0%,37.40040903000005,-79.19097922399999,2020-03-19 10:44 EDT
Norfolk,Virginia,1,0,0,0%,36.89279963100006,-76.26098428899995,2020-03-19 10:44 EDT
Hennepin,Minnesota,28,0,0,0%,45.00575776,-93.4749321,2020-03-19 10:44 EDT
Ramsey,Minnesota,12,0,0,0%,45.01812241,-93.09961678,2020-03-19 10:44 EDT
Dakota,Minnesota,8,0,0,0%,44.67098069,-93.06667775,2020-03-19 10:44 EDT
Olmsted,Minnesota,6,0,0,0%,44.00379942,-92.40181819,2020-03-19 10:44 EDT
Anoka,Minnesota,3,0,0,0%,45.19833,-93.38997,2020-03-19 10:44 EDT
Stearns,Minnesota,3,0,0,0%,45.55209682,-94.61375674,2020-03-19 10:44 EDT
Washington,Minnesota,3,0,0,0%,45.04110113,-92.88337857,2020-03-19 10:44 EDT
Carver,Minnesota,2,0,0,0%,44.76325,-93.62524,2020-03-19 10:44 EDT
Wright,Minnesota,2,0,0,0%,45.17344199,-93.9635579,2020-03-19 10:44 EDT
Blue earth,Minnesota,2,0,0,0%,43.64155,-94.09094,2020-03-19 10:44 EDT
Martin,Minnesota,2,0,0,0%,43.67434913900007,-94.55104941699993,2020-03-19 10:44 EDT
Nicollet,Minnesota,2,0,0,0%,44.34967974900008,-94.24686404799995,2020-03-19 10:44 EDT
Renville,Minnesota,1,0,0,0%,44.78921,-95.21243,2020-03-19 10:44 EDT
Waseca,Minnesota,1,0,0,0%,44.07804,-93.50742,2020-03-19 10:44 EDT
Benton,Minnesota,1,0,0,0%,44.77609,-93.78113,2020-03-19 10:44 EDT
Washington,Oregon,23,0,1,4.3%,45.56005965,-123.098408,2020-03-19 10:44 EDT
Linn,Oregon,15,0,0,0%,44.4887414,-122.5343983,2020-03-19 10:44 EDT
Marion,Oregon,8,0,0,0%,44.75045,-122.94052,2020-03-19 10:44 EDT
Deschutes,Oregon,6,0,0,0%,44.15924,-121.25967,2020-03-19 10:44 EDT
Clackamas,Oregon,6,0,0,0%,45.41211,-122.56909,2020-03-19 10:44 EDT
Multnomah,Oregon,3,0,1,33.3%,45.46975,-122.70562,2020-03-19 10:44 EDT
​Benton,Oregon,3,0,0,0%,44.491835896000055,-123.42929181899996,2020-03-19 10:44 EDT
Jackson,Oregon,2,0,0,0%,42.4321189,-122.7284862,2020-03-19 10:44 EDT
Umatilla,Oregon,2,0,0,0%,45.91768,-119.34203,2020-03-19 10:44 EDT
Yamhill,Oregon,2,0,0,0%,45.34037,-123.18787,2020-03-19 10:44 EDT
Lane,Oregon,2,0,1,50%,43.938734975000045,-122.847927288,2020-03-19 10:44 EDT
Klamath,Oregon,1,0,0,0%,42.69219137,-121.6433518,2020-03-19 10:44 EDT
Douglas,Oregon,1,0,0,0%,43.27977096,-123.1664872,2020-03-19 10:44 EDT
Polk,Oregon,1,0,0,0%,44.90373452,-123.4127777,2020-03-19 10:44 EDT
Salt Lake,Utah,23,0,0,0%,40.76031,-111.88822,2020-03-19 10:44 EDT
Summit,Utah,15,0,0,0%,40.86809857,-110.9558464,2020-03-19 10:44 EDT
Non-Utah resident,Utah,10,0,0,0%,39.32372519,-111.67824840000002,2020-03-19 10:44 EDT
Davis,Utah,6,0,0,0%,40.99973617,-111.9800051,2020-03-19 10:44 EDT
Weber-Morgan,Utah,4,0,0,0%,41.2245943,-111.9703114,2020-03-19 10:44 EDT
Wasatch,Utah,2,0,0,0%,40.3304771,-111.1683986,2020-03-19 10:44 EDT
Cache,Utah,2,0,0,0%,41.72244398600003,-111.74354770899998,2020-03-19 10:44 EDT
Southwest Utah,Utah,1,0,0,0%,37.00357734,-112.9680908,2020-03-19 10:44 EDT
Tooele,Utah,1,0,0,0%,40.53408,-112.29849,2020-03-19 10:44 EDT
Bear River,Utah,1,0,0,0%,40.867222,-110.83583300000001,2020-03-19 10:44 EDT
Utah,Utah,1,0,0,0%,40.11356385400006,-111.65945341999998,2020-03-19 10:44 EDT
Kershaw,South Carolina,25,0,0,0%,34.33892207,-80.59029602,2020-03-19 10:44 EDT
Beaufort,South Carolina,6,0,0,0%,32.43119,-80.66993000000002,2020-03-19 10:44 EDT
Horry,South Carolina,5,0,0,0%,33.93188,-79.1347,2020-03-19 10:44 EDT
Charleston,South Carolina,4,0,0,0%,32.78115,-79.9316,2020-03-19 10:44 EDT
Lexington,South Carolina,4,0,1,25%,33.98105,-81.23595,2020-03-19 10:44 EDT
Richland,South Carolina,4,0,0,0%,34.021452864000025,-80.90134504399998,2020-03-19 10:44 EDT
Greenville,South Carolina,3,0,0,0%,34.84827,-82.40011,2020-03-19 10:44 EDT
Lancaster,South Carolina,2,0,0,0%,34.72096,-80.77112,2020-03-19 10:44 EDT
Anderson,South Carolina,2,0,0,0%,34.500609999999995,-82.64962,2020-03-19 10:44 EDT
Spartanburg,South Carolina,1,0,0,0%,34.94838,-81.93494,2020-03-19 10:44 EDT
Fairfield,South Carolina,1,0,0,0%,34.39518618500006,-81.12116933899995,2020-03-19 10:44 EDT
Calhoun,South Carolina,1,0,0,0%,33.67595940800004,-80.78363901499995,2020-03-19 10:44 EDT
York,South Carolina,1,0,0,0%,34.974750382000025,-81.18448768799998,2020-03-19 10:44 EDT
Lee,South Carolina,1,0,0,0%,34.16328963400008,-80.25444247399997,2020-03-19 10:44 EDT
Marion,Indiana,19,8,1,5.3%,39.78174364,-86.13841490000001,2020-03-19 10:44 EDT
Howard,Indiana,5,3,0,0%,40.48359609,-86.11686027,2020-03-19 10:44 EDT
Hendricks,Indiana,4,0,0,0%,39.483833,-86.068651,2020-03-19 10:44 EDT
Lake,Indiana,4,1,0,0%,41.41660630000007,-87.38217401499998,2020-03-19 10:44 EDT
Johnson,Indiana,3,0,1,33.3%,39.48998224,-86.10160833,2020-03-19 10:44 EDT
St. Joseph,Indiana,3,2,0,0%,41.61672009,-86.28991117,2020-03-19 10:44 EDT
Hamilton,Indiana,2,0,0,0%,40.07251369,-86.05201795,2020-03-19 10:44 EDT
Franklin,Indiana,2,0,0,0%,39.41487151200005,-85.06025193299996,2020-03-19 10:44 EDT
Noble,Indiana,1,0,0,0%,41.39858246,-85.41743879,2020-03-19 10:44 EDT
Adams,Indiana,1,0,0,0%,40.74565068,-84.93663421,2020-03-19 10:44 EDT
Boone,Indiana,1,0,0,0%,40.05074486,-86.46869878,2020-03-19 10:44 EDT
Wells,Indiana,1,0,0,0%,40.72919489,-85.22121595,2020-03-19 10:44 EDT
LaPorte,Indiana,1,0,0,0%,41.6106,-86.72251999999996,2020-03-19 10:44 EDT
Floyd,Indiana,1,0,0,0%,38.3189831,-85.90692978,2020-03-19 10:44 EDT
Bartholomew,Indiana,1,0,0,0%,39.20594992,-85.8975923,2020-03-19 10:44 EDT
Clark,Indiana,1,0,0,0%,38.47741674600008,-85.70747393299996,2020-03-19 10:44 EDT
Fayette,Indiana,1,0,0,0%,39.64006517700005,-85.17871478699999,2020-03-19 10:44 EDT
Jennings,Indiana,1,0,0,0%,38.99694081900003,-85.62804372299995,2020-03-19 10:44 EDT
Jefferson,Alabama,25,0,0,0%,33.55427371,-86.89648912,2020-03-19 10:44 EDT
Lee,Alabama,8,0,0,0%,32.60103513,-85.35548613,2020-03-19 10:44 EDT
Elmore,Alabama,4,0,0,0%,32.54165,-86.31093,2020-03-19 10:44 EDT
Shelby,Alabama,4,0,0,0%,33.113,-86.58361,2020-03-19 10:44 EDT
Tuscaloosa,Alabama,3,0,0,0%,33.21042,-87.56625,2020-03-19 10:44 EDT
Montgomery,Alabama,2,0,0,0%,32.38015,-86.30008000000002,2020-03-19 10:44 EDT
Limestone,Alabama,1,0,0,0%,34.81489201,-86.97728456,2020-03-19 10:44 EDT
Baldwin,Alabama,1,0,0,0%,30.73589116,-87.72352514,2020-03-19 10:44 EDT
St. Clair,Alabama,1,0,0,0%,32.323470000000036,-86.61663999999996,2020-03-19 10:44 EDT
Madison,Alabama,1,0,0,0%,34.76311800900004,-86.55018950599998,2020-03-19 10:44 EDT
Calhoun,Alabama,1,0,0,0%,33.77138006200005,-85.82610844099996,2020-03-19 10:44 EDT
Dothan,Alabama,1,0,0,0%,31.222890016734446,-85.41730998095791,2020-03-19 10:44 EDT
Cumberland,Maine,24,0,0,0%,43.79028,-70.24611999999999,2020-03-19 10:44 EDT
Androscoggin,Maine,3,0,0,0%,44.16587609,-70.20645861,2020-03-19 10:44 EDT
Lincoln,Maine,3,0,0,0%,44.07018534,-69.54387103,2020-03-19 10:44 EDT
York,Maine,2,0,0,0%,43.47852982800004,-70.71542947299997,2020-03-19 10:44 EDT
Oxford,Maine,1,0,0,0%,44.50009572000005,-70.75666911999997,2020-03-19 10:44 EDT
Kennebec,Maine,1,0,0,0%,44.409148050000056,-69.76727561699994,2020-03-19 10:44 EDT
Penobscot,Maine,1,0,0,0%,45.40051206900007,-68.64945726199994,2020-03-19 10:44 EDT
Washington,District of Columbia,40,0,0,0%,38.89037,-77.03196,2020-03-19 10:44 EDT
Rockingham,New Hampshire,17,0,0,0%,43.04954,-70.93216,2020-03-19 10:44 EDT
Hillsborough,New Hampshire,8,0,0,0%,43.1443,-71.93271999999997,2020-03-19 10:44 EDT
Grafton,New Hampshire,7,0,0,0%,43.56212,-71.95114000000002,2020-03-19 10:44 EDT
Carroll,New Hampshire,4,0,0,0%,44.29787,-71.54184000000002,2020-03-19 10:44 EDT
Berknap,New Hampshire,2,0,0,0%,43.50919599400003,-71.430724437,2020-03-19 10:44 EDT
Merrimack,New Hampshire,1,0,0,0%,43.29765353200003,-71.68018100099994,2020-03-19 10:44 EDT
Johnson,Iowa,21,0,0,0%,41.67149574,-91.58805417,2020-03-19 10:44 EDT
Dallas,Iowa,5,0,0,0%,41.68481683,-94.03976204,2020-03-19 10:44 EDT
Polk,Iowa,3,0,0,0%,41.68541161,-93.57344237,2020-03-19 10:44 EDT
Allamakee,Iowa,2,0,0,0%,43.28531816,-91.3847131,2020-03-19 10:44 EDT
Pottawattamie,Iowa,1,0,0,0%,41.33665838,-95.54141965,2020-03-19 10:44 EDT
Carroll,Iowa,1,0,0,0%,42.06585,-94.86793,2020-03-19 10:44 EDT
Harrison,Iowa,1,0,0,0%,41.683014,-95.81552401,2020-03-19 10:44 EDT
Adair,Iowa,1,0,0,0%,41.33074347900003,-94.470946439,2020-03-19 10:44 EDT
Black Hawk,Iowa,1,0,0,0%,42.49406,-92.344716,2020-03-19 10:44 EDT
Scott,Iowa,1,0,0,0%,41.63840205400004,-90.626368326,2020-03-19 10:44 EDT
Washington,Iowa,1,0,0,0%,41.335581306000044,-91.71785751299996,2020-03-19 10:44 EDT
Winneshiek,Iowa,1,0,0,0%,43.29067088100004,-91.84366779099994,2020-03-19 10:44 EDT
Jefferson,Arkansas,3,0,0,0%,34.37911,-92.16608,2020-03-19 10:44 EDT
Washington,Arkansas,1,0,0,0%,35.97848657100008,-94.21608057999998,2020-03-19 10:44 EDT
Fayette,Kentucky,8,0,0,0%,38.04227216,-84.45868673,2020-03-19 10:44 EDT
Jefferson,Kentucky,8,0,0,0%,38.18589024,-85.65499484,2020-03-19 10:44 EDT
Harrison,Kentucky,6,0,0,0%,38.44174035,-84.33140447,2020-03-19 10:44 EDT
Montgomery,Kentucky,2,0,0,0%,38.03347158,-83.91302990000001,2020-03-19 10:44 EDT
Nelson,Kentucky,1,0,0,0%,37.80507638,-85.46597155,2020-03-19 10:44 EDT
Clark,Kentucky,1,0,0,0%,37.97082287,-84.14733588,2020-03-19 10:44 EDT
Bourbon,Kentucky,1,0,1,100%,38.20667946,-84.21713594,2020-03-19 10:44 EDT
Lyon,Kentucky,1,0,0,0%,37.026166895000074,-88.07899508799993,2020-03-19 10:44 EDT
Kenton,Kentucky,1,0,0,0%,38.93194372300008,-84.53299766799995,2020-03-19 10:44 EDT
Hinds,Mississippi,6,0,0,0%,32.26676751,-90.4426253,2020-03-19 10:44 EDT
Leflore,Mississippi,4,0,0,0%,33.55052797,-90.30106536,2020-03-19 10:44 EDT
Pearl River,Mississippi,4,0,0,0%,30.7685434,-89.58975736,2020-03-19 10:44 EDT
Harrison,Mississippi,4,0,0,0%,30.51215634500005,-89.116684353,2020-03-19 10:44 EDT
Forrest,Mississippi,3,0,0,0%,31.18883949,-89.25783485,2020-03-19 10:44 EDT
Copiah,Mississippi,2,0,0,0%,31.8693204,-90.44885969,2020-03-19 10:44 EDT
Hancock,Mississippi,2,0,0,0%,30.416343800000003,-89.48879815,2020-03-19 10:44 EDT
Bolivar,Mississippi,2,0,0,0%,33.795767365000074,-90.87602886199993,2020-03-19 10:44 EDT
Coahoma,Mississippi,2,0,0,0%,34.22735359100005,-90.59769074299999,2020-03-19 10:44 EDT
Monroe,Mississippi,1,0,0,0%,33.89226612,-88.48051389,2020-03-19 10:44 EDT
Jackson,Mississippi,1,0,0,0%,30.54327789000007,-88.63595780199995,2020-03-19 10:44 EDT
Desoto,Mississippi,1,0,0,0%,34.87494025800004,-89.98882208999999,2020-03-19 10:44 EDT
Perry,Mississippi,1,0,0,0%,31.17193305800004,-88.99230845599999,2020-03-19 10:44 EDT
Providence,Rhode Island,33,0,0,0%,41.82387,-71.41199,2020-03-19 10:44 EDT
Maricopa,Arizona,13,2,0,0%,33.348824699999994,-112.4912788,2020-03-19 10:44 EDT
Pinal,Arizona,8,0,0,0%,32.90431973,-111.3447647,2020-03-19 10:44 EDT
Pima,Arizona,5,0,0,0%,32.09727123,-111.7897671,2020-03-19 10:44 EDT
Navajo,Arizona,3,0,0,0%,35.39955057100008,-110.32138780999998,2020-03-19 10:44 EDT
Graham,Arizona,1,0,0,0%,32.87449,-109.74198,2020-03-19 10:44 EDT
Coconino,Arizona,1,0,0,0%,35.83777098300004,-111.77082621899996,2020-03-19 10:44 EDT
Oklahoma,Oklahoma,14,0,0,0%,35.58268395,-97.50859936,2020-03-19 10:44 EDT
Tulsa,Oklahoma,4,0,1,25%,36.15011,-95.99352,2020-03-19 10:44 EDT
Cleveland,Oklahoma,4,0,0,0%,35.20309375,-97.32639069,2020-03-19 10:44 EDT
Kay,Oklahoma,2,0,0,0%,36.81800612,-97.14387074,2020-03-19 10:44 EDT
Canadian,Oklahoma,2,0,0,0%,35.54258124,-97.98256476,2020-03-19 10:44 EDT
Out-of-State,Oklahoma,2,0,0,0%,35.56726284652173,-97.28636389185058,2020-03-19 10:44 EDT
Jackson,Oklahoma,1,0,0,0%,34.5866254,-99.41604727,2020-03-19 10:44 EDT
Payne,Oklahoma,1,0,0,0%,36.07732714,-96.9757817,2020-03-19 10:44 EDT
Pawnee,Oklahoma,1,0,0,0%,36.31690779100006,-96.69931207399998,2020-03-19 10:44 EDT
Douglas,Nebraska,23,0,0,0%,41.29535164,-96.1553341,2020-03-19 10:44 EDT
Knox,Nebraska,2,0,0,0%,42.63165456,-97.89463638,2020-03-19 10:44 EDT
Cass,Nebraska,1,0,0,0%,40.90975787,-96.14136094,2020-03-19 10:44 EDT
