County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,414549,0,7743,0,1.9%,14683,0,34.053490000000004,-118.24532,2020-12-03 19:40 EDT
San Bernardino,California,96657,0,1136,0,1.2%,88085,0,34.10524,-117.29412,2020-12-03 19:40 EDT
Riverside,California,85896,0,1444,0,1.7%,67734,0,33.98171,-117.37404,2020-12-03 19:40 EDT
San Diego,California,84638,0,1035,0,1.2%,1138,0,32.71568,-117.16171,2020-12-03 19:40 EDT
Orange,California,80551,0,1578,0,2.0%,60614,0,33.78787,-117.85071,2020-12-03 19:40 EDT
Kern,California,42937,0,451,0,1.1%,18521,0,35.34281638,-118.7299395,2020-12-03 19:40 EDT
Sacramento,California,39367,0,591,0,1.5%,30132,0,38.57944000000001,-121.49085,2020-12-03 19:40 EDT
Fresno,California,39004,0,488,0,1.3%,23920,0,36.74084000000001,-119.78552,2020-12-03 19:40 EDT
Santa Clara,California,35945,0,486,0,1.4%,178,0,37.35579,-121.95508999999998,2020-12-03 19:40 EDT
Alameda,California,30330,0,520,0,1.7%,0,0,37.76683,-122.2453,2020-12-03 19:40 EDT
San Joaquin,California,26784,0,519,0,1.9%,24381,0,37.93479557,-121.2713112,2020-12-03 19:40 EDT
Contra Costa,California,25264,0,261,0,1.0%,22211,0,37.91793732,-121.9259354,2020-12-03 19:40 EDT
Stanislaus,California,22624,225,430,2,1.9%,20234,219,37.55932622,-120.9976619,2020-12-03 19:40 EDT
Tulare,California,21778,0,314,0,1.4%,19549,0,36.20649,-119.34305,2020-12-03 19:40 EDT
Ventura,California,20987,0,185,0,0.9%,16883,0,34.28082,-119.29232,2020-12-03 19:40 EDT
Imperial,California,16429,0,356,0,2.2%,15027,0,32.84748,-115.56952,2020-12-03 19:40 EDT
San Francisco,California,16001,209,161,1,1.0%,520,0,37.77712,-122.41964,2020-12-03 19:40 EDT
Monterey,California,15571,0,124,0,0.8%,11007,0,36.21714603,-121.2390196,2020-12-03 19:40 EDT
San Mateo,California,14812,0,170,0,1.1%,0,0,37.54704,-122.31485,2020-12-03 19:40 EDT
Sonoma,California,12795,133,160,0,1.3%,10010,0,38.29188,-122.45728,2020-12-03 19:40 EDT
Merced,California,12427,0,185,0,1.5%,10500,0,37.19187429,-120.717739,2020-12-03 19:40 EDT
Santa Barbara,California,11720,0,138,0,1.2%,11166,0,34.41938,-119.69905,2020-12-03 19:40 EDT
Kings,California,11555,0,89,0,0.8%,8814,0,36.07543071,-119.8153541,2020-12-03 19:40 EDT
Solano,California,10957,0,81,0,0.7%,9855,0,38.27793363,-121.9272405,2020-12-03 19:40 EDT
Marin,California,7873,0,129,0,1.6%,7361,0,38.07188727,-122.7195348,2020-12-03 19:40 EDT
Placer,California,6664,0,71,0,1.1%,5613,0,39.05913563,-120.7536328,2020-12-03 19:40 EDT
Madera,California,6427,0,86,0,1.3%,5309,0,36.96205,-120.06399,2020-12-03 19:40 EDT
San Luis Obispo,California,6378,0,38,0,0.6%,5527,0,35.28579000000001,-120.66275,2020-12-03 19:40 EDT
Shasta,California,5187,0,50,0,1.0%,4648,0,40.59828,-122.49095,2020-12-03 19:40 EDT
Yolo,California,5020,0,81,0,1.6%,42,0,38.73431,-121.81279,2020-12-03 19:40 EDT
Santa Cruz,California,4750,54,37,5,0.8%,3582,53,36.97424,-122.03098,2020-12-03 19:40 EDT
Butte,California,4244,0,60,0,1.4%,3774,0,39.66709143,-121.600911,2020-12-03 19:40 EDT
Sutter,California,3733,96,19,0,0.5%,2991,101,39.03467539,-121.6948457,2020-12-03 19:40 EDT
Napa,California,3226,0,18,0,0.6%,1890,0,38.50647693,-122.3306091,2020-12-03 19:40 EDT
El Dorado,California,2637,0,4,0,0.2%,1731,0,38.68217,-120.84683,2020-12-03 19:40 EDT
Yuba,California,2310,89,11,1,0.5%,1808,28,39.26918299,-121.3512653,2020-12-03 19:40 EDT
Lassen,California,2220,38,3,0,0.1%,1445,229,40.68244754,-120.60036909999998,2020-12-03 19:40 EDT
San Benito,California,1968,0,17,0,0.9%,1777,0,36.50506,-121.08332,2020-12-03 19:40 EDT
Tehama,California,1799,0,26,0,1.4%,1387,0,40.12569694,-122.2339153,2020-12-03 19:40 EDT
Mendocino,California,1657,25,23,0,1.4%,1389,14,39.44024063,-123.3912784,2020-12-03 19:40 EDT
Nevada,California,1455,0,10,0,0.7%,1074,0,39.2616,-121.0161,2020-12-03 19:40 EDT
Tuolumne,California,1128,0,11,0,1.0%,843,0,38.02764367,-119.9546536,2020-12-03 19:40 EDT
Glenn,California,996,0,11,0,1.1%,859,0,39.59827984,-122.392389,2020-12-03 19:40 EDT
Lake,California,972,0,21,0,2.2%,862,0,39.10265343,-122.7508974,2020-12-03 19:40 EDT
Humboldt,California,949,0,10,0,1.1%,795,0,40.69879803,-123.8737147,2020-12-03 19:40 EDT
Colusa,California,767,13,6,0,0.8%,541,0,39.17759768,-122.2371023,2020-12-03 19:40 EDT
Siskiyou,California,752,0,4,0,0.5%,612,0,41.59256366,-122.5407772,2020-12-03 19:40 EDT
Amador,California,740,35,16,0,2.2%,468,10,38.44606535,-120.651755,2020-12-03 19:40 EDT
Mono,California,577,3,3,0,0.5%,0,0,37.93749777,-118.8838882,2020-12-03 19:40 EDT
Calaveras,California,498,0,22,0,4.4%,401,0,38.20473567,-120.5540655,2020-12-03 19:40 EDT
Del Norte,California,313,0,1,0,0.3%,219,0,41.74317575,-123.8971107,2020-12-03 19:40 EDT
Inyo,California,311,0,16,0,5.1%,250,0,36.5110603,-117.410592,2020-12-03 19:40 EDT
Plumas,California,239,9,0,0,0.0%,193,3,40.00070236,-120.8334983,2020-12-03 19:40 EDT
Trinity,California,170,0,0,0,0.0%,140,0,40.65065829,-123.112635,2020-12-03 19:40 EDT
Modoc,California,162,6,0,0,0.0%,112,10,41.57651716400005,-120.73684738599995,2020-12-03 19:40 EDT
Mariposa,California,144,0,3,0,2.1%,121,0,37.58147049,-119.9054514,2020-12-03 19:40 EDT
Alpine,California,51,0,0,0,0.0%,47,0,38.59733305,-119.8204213,2020-12-03 19:40 EDT
Sierra,California,23,0,0,0,0.0%,22,0,39.58038432,-120.5160202,2020-12-03 19:40 EDT
Dallas,Texas,129193,1407,1585,20,1.2%,82509,0,32.778220000000005,-96.79512,2020-12-03 19:40 EDT
Harris--Houston,Texas,99396,1067,1444,2,1.5%,88722,1576,29.66648008,-95.22438005,2020-12-03 19:40 EDT
Harris--Non Houston,Texas,95503,743,1024,4,1.1%,83286,591,37.302192,-91.8445815,2020-12-03 19:40 EDT
Tarrant,Texas,91981,1541,1067,13,1.2%,50328,0,32.8173,-97.07655,2020-12-03 19:40 EDT
El Paso,Texas,88491,692,1142,35,1.3%,26890,0,31.75916,-106.48749,2020-12-03 19:40 EDT
Bexar,Texas,81626,0,1516,4,1.9%,47970,0,29.44892069,-98.5200077,2020-12-03 19:40 EDT
Hidalgo,Texas,44153,607,1827,6,4.1%,31000,0,26.39702985,-98.18094296,2020-12-03 19:40 EDT
Travis,Texas,39037,280,471,1,1.2%,30113,0,30.33462266,-97.78218981,2020-12-03 19:40 EDT
Lubbock,Texas,33271,226,381,14,1.1%,14322,0,33.61019304,-101.8204416,2020-12-03 19:40 EDT
Collin,Texas,27848,295,266,5,1.0%,16618,0,33.1968,-96.80393,2020-12-03 19:40 EDT
Cameron,Texas,26342,52,1022,4,3.9%,22053,0,26.13597462,-97.52423968,2020-12-03 19:40 EDT
Nueces,Texas,24959,139,496,3,2.0%,22250,329,27.7262373,-97.61348194,2020-12-03 19:40 EDT
Fort Bend,Texas,21502,763,339,3,1.6%,16392,0,29.52745252,-95.77065084,2020-12-03 19:40 EDT
Denton,Texas,20741,358,227,2,1.1%,13135,0,33.216590000000004,-97.13162,2020-12-03 19:40 EDT
Webb,Texas,20280,0,382,2,1.9%,13786,0,27.7925,-99.4228,2020-12-03 19:40 EDT
Montgomery,Texas,17268,190,215,1,1.2%,8682,0,30.38862,-95.69633,2020-12-03 19:40 EDT
Galveston,Texas,15113,137,185,2,1.2%,11522,0,29.29532,-94.80791,2020-12-03 19:40 EDT
Brazoria,Texas,14726,81,206,2,1.4%,11367,0,29.04971,-95.562,2020-12-03 19:40 EDT
McLennan,Texas,14672,141,201,9,1.4%,9101,0,31.55234029,-97.20180587,2020-12-03 19:40 EDT
Williamson,Texas,13674,159,171,1,1.3%,8993,0,30.64806761,-97.60077209,2020-12-03 19:40 EDT
Potter,Texas,13062,229,175,10,1.3%,5042,0,35.40127385,-101.8939736,2020-12-03 19:40 EDT
Randall,Texas,11334,284,118,5,1.0%,3204,0,34.96596461,-101.896888,2020-12-03 19:40 EDT
Jefferson,Texas,10779,102,183,3,1.7%,7307,0,29.88366401,-94.16922753,2020-12-03 19:40 EDT
Brazos,Texas,9670,91,111,1,1.1%,6883,0,30.66048584,-96.30207301,2020-12-03 19:40 EDT
Tom Green,Texas,9621,120,160,4,1.7%,8065,0,31.40442601,-100.4619795,2020-12-03 19:40 EDT
Bell,Texas,8922,64,123,2,1.4%,5600,0,31.03765881,-97.47807382,2020-12-03 19:40 EDT
Midland,Texas,7980,170,116,1,1.5%,3914,0,31.86932499,-102.0314523,2020-12-03 19:40 EDT
Ellis,Texas,7755,295,118,1,1.5%,4149,0,32.34839289,-96.79460418,2020-12-03 19:40 EDT
Hays,Texas,7526,97,84,1,1.1%,5691,0,30.1227,-97.8722,2020-12-03 19:40 EDT
Wichita,Texas,7469,170,136,1,1.8%,2219,0,33.98410156,-98.70169462,2020-12-03 19:40 EDT
Johnson,Texas,6171,254,112,6,1.8%,3443,0,32.37899029,-97.36641179,2020-12-03 19:40 EDT
Smith,Texas,6085,19,204,4,3.4%,3442,0,32.37505601,-95.26910259,2020-12-03 19:40 EDT
Kaufman,Texas,5539,260,85,2,1.5%,3376,0,32.60298369,-96.28946607,2020-12-03 19:40 EDT
Ector,Texas,5532,129,141,5,2.5%,3406,0,31.86911555,-102.5428458,2020-12-03 19:40 EDT
Victoria,Texas,5127,184,104,0,2.0%,4090,0,28.79640375,-96.97175516,2020-12-03 19:40 EDT
Maverick,Texas,5012,90,174,0,3.5%,3649,0,28.74301122,-100.3142594,2020-12-03 19:40 EDT
Grayson,Texas,4670,82,112,0,2.4%,2247,0,33.61833228,-96.67387872,2020-12-03 19:40 EDT
Guadalupe,Texas,4542,0,87,1,1.9%,1822,0,29.58309666,-97.94865645,2020-12-03 19:40 EDT
Walker,Texas,4497,0,71,0,1.6%,3824,0,30.73898292,-95.57222968,2020-12-03 19:40 EDT
Parker,Texas,4441,186,73,0,1.6%,2255,0,32.77771907,-97.80511717,2020-12-03 19:40 EDT
Hale,Texas,4363,76,96,2,2.2%,2039,0,34.07052809,-101.8268085,2020-12-03 19:40 EDT
Starr,Texas,4118,11,190,0,4.6%,3291,0,26.56239356,-98.7374609,2020-12-03 19:40 EDT
Taylor,Texas,3613,62,128,1,3.5%,1510,0,32.30139883,-99.8899813,2020-12-03 19:40 EDT
Rockwall,Texas,3444,170,39,2,1.1%,1766,0,32.89767022,-96.4078414,2020-12-03 19:40 EDT
Gregg,Texas,3356,20,112,3,3.3%,2097,0,32.48062462,-94.81699103,2020-12-03 19:40 EDT
Val Verde,Texas,3300,0,143,2,4.3%,2157,0,26.17619,-98.08112,2020-12-03 19:40 EDT
Comal,Texas,3251,0,116,0,3.6%,1850,0,29.80818438,-98.2781952,2020-12-03 19:40 EDT
Anderson,Texas,3211,13,49,0,1.5%,2830,0,31.81320101,-95.65250749,2020-12-03 19:40 EDT
Hunt,Texas,2849,69,62,0,2.2%,1696,0,33.13330985,-96.08803634,2020-12-03 19:40 EDT
Lamar,Texas,2787,0,69,1,2.5%,1472,0,33.66742106,-95.57087079,2020-12-03 19:40 EDT
Angelina,Texas,2660,19,103,0,3.9%,2112,0,31.25730151,-94.63261756,2020-12-03 19:40 EDT
Liberty,Texas,2601,9,69,0,2.7%,2226,0,30.15168965,-94.81217381,2020-12-03 19:40 EDT
Coryell,Texas,2579,14,17,0,0.7%,1858,0,31.39084072,-97.79914193,2020-12-03 19:40 EDT
Orange,Texas,2563,0,51,0,2.0%,1706,0,30.1280798,-93.89665964,2020-12-03 19:40 EDT
Bowie,Texas,2542,31,106,2,4.2%,1231,0,33.559,-97.8486,2020-12-03 19:40 EDT
Bastrop,Texas,2409,10,37,1,1.5%,1854,0,30.10364375,-97.31201151,2020-12-03 19:40 EDT
Howard,Texas,2134,10,37,1,1.7%,899,0,32.30610786,-101.4354618,2020-12-03 19:40 EDT
Wise,Texas,2128,146,46,3,2.2%,855,0,33.21586139,-97.65438192,2020-12-03 19:40 EDT
Jim Wells,Texas,2113,21,56,0,2.7%,1489,0,27.73131457,-98.08982112,2020-12-03 19:40 EDT
Chambers,Texas,2107,32,10,0,0.5%,1447,0,29.73914352,-94.60816907,2020-12-03 19:40 EDT
Bee,Texas,2056,0,40,0,1.9%,1800,0,28.41736435,-97.74112569,2020-12-03 19:40 EDT
Nacogdoches,Texas,2019,26,89,2,4.4%,1615,0,31.62343014,-94.62108091,2020-12-03 19:40 EDT
Navarro,Texas,1897,20,39,1,2.1%,902,0,32.0498125,-96.48283409,2020-12-03 19:40 EDT
Caldwell,Texas,1895,10,39,0,2.1%,1597,0,29.83712413,-97.61996606,2020-12-03 19:40 EDT
Henderson,Texas,1892,17,55,0,2.9%,828,0,32.20986317,-95.84344062,2020-12-03 19:40 EDT
San Patricio,Texas,1883,0,85,1,4.5%,1434,0,27.95808,-97.77217,2020-12-03 19:40 EDT
Hood,Texas,1872,128,53,3,2.8%,1116,0,32.42998661,-97.83217761,2020-12-03 19:40 EDT
Titus,Texas,1826,15,41,0,2.2%,1456,0,33.21641768,-94.96537845,2020-12-03 19:40 EDT
Cherokee,Texas,1763,6,59,0,3.3%,1188,0,31.83697709,-95.16516716,2020-12-03 19:40 EDT
Wharton,Texas,1715,12,69,0,4.0%,1368,0,29.27780211,-96.22208396,2020-12-03 19:40 EDT
Moore,Texas,1667,26,32,0,1.9%,1196,0,35.83767359,-101.8928797,2020-12-03 19:40 EDT
Scurry,Texas,1663,20,22,0,1.3%,683,0,32.74630052,-100.9164051,2020-12-03 19:40 EDT
