County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
New York,New York,226036,298,23388,0,10.3%,0,0,40.71455,-74.00714,2020-07-19 23:21 EDT
Nassau,New York,42622,28,2193,1,5.1%,4078,0,40.74165225,-73.58899619,2020-07-19 23:21 EDT
Suffolk,New York,42466,26,1994,1,4.7%,5523,0,40.87732808,-72.85898036,2020-07-19 23:21 EDT
Westchester,New York,35515,12,1440,3,4.1%,9371,0,41.16319759,-73.7560629,2020-07-19 23:21 EDT
Rockland,New York,13793,9,672,0,4.9%,0,0,41.152374,-74.02401032,2020-07-19 23:21 EDT
Orange,New York,10931,10,484,0,4.4%,0,0,41.40206825,-74.30559567,2020-07-19 23:21 EDT
Erie,New York,8035,19,657,0,8.2%,479,0,42.76382119,-78.73224973,2020-07-19 23:21 EDT
Monroe,New York,4401,18,277,0,6.3%,3478,0,43.14604282,-77.69674911,2020-07-19 23:21 EDT
Dutchess,New York,4376,3,152,0,3.5%,3987,0,41.76477515,-73.74281684,2020-07-19 23:21 EDT
Onondaga,New York,3278,16,191,0,5.8%,2612,0,43.00487,-76.1836,2020-07-19 23:21 EDT
Albany,New York,2318,3,121,0,5.2%,2001,0,42.65155,-73.75520999999998,2020-07-19 23:21 EDT
Oneida,New York,1940,3,104,0,5.4%,1533,0,43.24306498,-75.42583597,2020-07-19 23:21 EDT
Ulster,New York,1915,0,88,0,4.6%,1695,0,41.95986,-73.99033,2020-07-19 23:21 EDT
Putnam,New York,1565,0,63,0,4.0%,0,0,41.42653455,-73.7494999,2020-07-19 23:21 EDT
Sullivan,New York,1473,0,48,0,3.3%,1380,0,41.71631354,-74.76811083,2020-07-19 23:21 EDT
Niagara,New York,1382,7,94,0,6.8%,1233,0,43.19998147,-78.74522262,2020-07-19 23:21 EDT
Schenectady,New York,915,5,37,0,4.0%,818,0,42.81238,-73.94122,2020-07-19 23:21 EDT
Broome,New York,883,6,60,0,6.8%,651,0,42.16021802,-75.81964586,2020-07-19 23:21 EDT
Rensselaer,New York,651,1,30,0,4.6%,592,0,42.71086263,-73.5097379,2020-07-19 23:21 EDT
