County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,193877,0,4702,0,2.4%,6950,0,34.053490000000004,-118.24531999999999,2020-08-04 12:30 EDT
Riverside,California,38131,0,737,0,1.9%,19699,0,33.98171,-117.37404,2020-08-04 12:30 EDT
Orange,California,37831,0,651,0,1.7%,25248,0,33.78787,-117.85071,2020-08-04 12:30 EDT
San Bernardino,California,33432,0,418,0,1.3%,23986,0,34.10524,-117.29411999999999,2020-08-04 12:30 EDT
San Diego,California,30226,0,565,0,1.9%,1138,0,32.71568,-117.16171000000001,2020-08-04 12:30 EDT
Kern,California,20651,0,144,0,0.7%,5752,0,35.34281638,-118.7299395,2020-08-04 12:30 EDT
Fresno,California,15759,0,138,0,0.9%,4852,0,36.74084000000001,-119.78551999999999,2020-08-04 12:30 EDT
San Joaquin,California,11885,0,180,0,1.5%,10715,0,37.93479557,-121.2713112,2020-08-04 12:30 EDT
Alameda,California,11848,0,189,0,1.6%,0,0,37.76683,-122.2453,2020-08-04 12:30 EDT
Santa Clara,California,10794,0,191,0,1.8%,178,0,37.35579,-121.95508999999998,2020-08-04 12:30 EDT
Sacramento,California,10122,0,145,0,1.4%,7406,0,38.57944000000001,-121.49085,2020-08-04 12:30 EDT
Tulare,California,9745,0,189,0,1.9%,6677,0,36.20649,-119.34305,2020-08-04 12:30 EDT
Imperial,California,9448,0,222,0,2.3%,8402,0,32.84748,-115.56952,2020-08-04 12:30 EDT
Stanislaus,California,9277,0,126,0,1.4%,8374,0,37.55932622,-120.9976619,2020-08-04 12:30 EDT
Contra Costa,California,8033,0,127,0,1.6%,7058,0,37.91793732,-121.9259354,2020-08-04 12:30 EDT
Ventura,California,7877,0,76,0,1.0%,4139,0,34.28082,-119.29231999999999,2020-08-04 12:30 EDT
San Francisco,California,6916,0,61,0,0.9%,520,0,37.777120000000004,-122.41963999999999,2020-08-04 12:30 EDT
Santa Barbara,California,6464,0,61,0,0.9%,6154,0,34.41938,-119.69905,2020-08-04 12:30 EDT
San Mateo,California,5683,0,119,0,2.1%,0,0,37.54704,-122.31485,2020-08-04 12:30 EDT
Marin,California,5115,0,75,0,1.5%,4347,0,38.07188727,-122.7195348,2020-08-04 12:30 EDT
Monterey,California,4924,0,30,0,0.6%,1471,0,36.21714603,-121.2390196,2020-08-04 12:30 EDT
Kings,California,4453,0,56,0,1.3%,2525,0,36.07543071,-119.8153541,2020-08-04 12:30 EDT
Merced,California,4422,0,50,0,1.1%,2644,0,37.19187429,-120.717739,2020-08-04 12:30 EDT
Solano,California,3721,0,37,0,1.0%,3501,0,38.27793363,-121.9272405,2020-08-04 12:30 EDT
Sonoma,California,3113,0,39,0,1.3%,1619,0,38.29188,-122.45728000000001,2020-08-04 12:30 EDT
Madera,California,2075,0,32,0,1.5%,1112,0,36.96205,-120.06398999999999,2020-08-04 12:30 EDT
Placer,California,1938,0,17,0,0.9%,1611,0,39.05913563,-120.75363279999999,2020-08-04 12:30 EDT
San Luis Obispo,California,1902,0,16,0,0.8%,1553,0,35.28579000000001,-120.66275,2020-08-04 12:30 EDT
Yolo,California,1582,0,42,0,2.7%,42,0,38.73431,-121.81278999999999,2020-08-04 12:30 EDT
Santa Cruz,California,1152,0,4,0,0.3%,366,0,36.97424,-122.03098,2020-08-04 12:30 EDT
Butte,California,980,0,7,0,0.7%,857,0,39.66709143,-121.60091100000001,2020-08-04 12:30 EDT
Napa,California,963,0,9,0,0.9%,393,0,38.50647693,-122.3306091,2020-08-04 12:30 EDT
Sutter,California,812,0,6,0,0.7%,417,0,39.03467539,-121.69484569999999,2020-08-04 12:30 EDT
San Benito,California,676,0,4,0,0.6%,597,0,36.50506,-121.08332,2020-08-04 12:30 EDT
El Dorado,California,659,0,1,0,0.2%,472,0,38.68217,-120.84683000000001,2020-08-04 12:30 EDT
Lassen,California,626,0,0,0,0.0%,453,0,40.68244754,-120.60036909999998,2020-08-04 12:30 EDT
Yuba,California,512,0,4,0,0.8%,239,0,39.26918299,-121.3512653,2020-08-04 12:30 EDT
Shasta,California,390,0,9,0,2.3%,323,0,40.598279999999995,-122.49095,2020-08-04 12:30 EDT
Glenn,California,332,0,1,0,0.3%,292,0,39.59827984,-122.392389,2020-08-04 12:30 EDT
Colusa,California,331,0,4,0,1.2%,257,0,39.17759768,-122.2371023,2020-08-04 12:30 EDT
Mendocino,California,331,0,9,0,2.7%,246,0,39.44024063,-123.3912784,2020-08-04 12:30 EDT
Nevada,California,312,0,1,0,0.3%,254,0,39.2616,-121.0161,2020-08-04 12:30 EDT
Humboldt,California,236,0,4,0,1.7%,189,0,40.69879803,-123.87371470000001,2020-08-04 12:30 EDT
Tehama,California,234,0,1,0,0.4%,195,0,40.12569694,-122.23391529999999,2020-08-04 12:30 EDT
Lake,California,208,0,1,0,0.5%,182,0,39.10265343,-122.75089740000001,2020-08-04 12:30 EDT
Mono,California,145,0,1,0,0.7%,0,0,37.93749777,-118.8838882,2020-08-04 12:30 EDT
Tuolumne,California,144,0,2,0,1.4%,124,0,38.02764367,-119.95465359999999,2020-08-04 12:30 EDT
Amador,California,135,0,0,0,0.0%,84,0,38.44606535,-120.65175500000001,2020-08-04 12:30 EDT
Calaveras,California,125,0,1,0,0.8%,96,0,38.20473567,-120.55406550000001,2020-08-04 12:30 EDT
Del Norte,California,90,0,1,0,1.1%,88,0,41.74317575,-123.89711070000001,2020-08-04 12:30 EDT
Siskiyou,California,81,0,1,0,1.2%,73,0,41.59256366,-122.54077720000001,2020-08-04 12:30 EDT
Inyo,California,64,0,1,0,1.6%,44,0,36.5110603,-117.410592,2020-08-04 12:30 EDT
Mariposa,California,58,0,2,0,3.4%,49,0,37.58147049,-119.90545139999999,2020-08-04 12:30 EDT
Plumas,California,33,0,0,0,0.0%,29,0,40.00070236,-120.8334983,2020-08-04 12:30 EDT
Trinity,California,5,0,0,0,0.0%,4,0,40.65065829,-123.11263500000001,2020-08-04 12:30 EDT
Modoc,California,3,0,0,0,0.0%,0,0,41.57651716400005,-120.73684738599995,2020-08-04 12:30 EDT
Alpine,California,2,0,0,0,0.0%,2,0,38.59733305,-119.82042129999999,2020-08-04 12:30 EDT
Sierra,California,2,0,0,0,0.0%,2,0,39.58038432,-120.5160202,2020-08-04 12:30 EDT
Miami-Dade,Florida,124759,1115,1724,30,1.4%,0,0,25.61418208,-80.5679083,2020-08-04 12:30 EDT
Broward,Florida,58953,422,765,17,1.3%,0,0,26.15224542,-80.48705340000002,2020-08-04 12:30 EDT
Palm Beach,Florida,34929,379,861,16,2.5%,0,0,26.70288,-80.03661,2020-08-04 12:30 EDT
Hillsborough,Florida,30798,348,369,21,1.2%,0,0,27.93023096,-82.30785534,2020-08-04 12:30 EDT
Orange,Florida,30140,213,241,2,0.8%,0,0,30.244010999999997,-85.007347,2020-08-04 12:30 EDT
Duval,Florida,22034,204,162,2,0.7%,0,0,30.47844000000001,-81.62557,2020-08-04 12:30 EDT
Pinellas,Florida,17047,161,460,18,2.7%,0,0,27.9313392,-82.72194025,2020-08-04 12:30 EDT
Lee,Florida,15874,75,312,12,2.0%,0,0,26.57965162,-81.82468531,2020-08-04 12:30 EDT
Polk,Florida,13231,94,286,15,2.2%,0,0,27.94887824,-81.69776009,2020-08-04 12:30 EDT
Collier,Florida,9897,86,129,5,1.3%,0,0,26.11625563,-81.34013334,2020-08-04 12:30 EDT
Osceola,Florida,9018,124,88,7,1.0%,0,0,28.06812578,-81.14519655,2020-08-04 12:30 EDT
Manatee,Florida,8887,62,187,0,2.1%,0,0,27.49643,-82.53954,2020-08-04 12:30 EDT
Escambia,Florida,8262,137,101,4,1.2%,0,0,30.70048478,-87.37722154,2020-08-04 12:30 EDT
Volusia,Florida,7288,94,118,2,1.6%,0,0,29.169340000000002,-81.52251,2020-08-04 12:30 EDT
Seminole,Florida,6760,73,89,1,1.3%,370,0,28.71700144,-81.23632262,2020-08-04 12:30 EDT
Pasco,Florida,6636,88,101,2,1.5%,0,0,28.32453,-82.33624,2020-08-04 12:30 EDT
Sarasota,Florida,5854,40,128,7,2.2%,0,0,27.33889000000001,-82.53886999999997,2020-08-04 12:30 EDT
Brevard,Florida,5671,52,123,6,2.2%,0,0,28.29348419,-80.73235631,2020-08-04 12:30 EDT
Marion,Florida,5434,148,76,12,1.4%,0,0,29.21018701,-82.05662511,2020-08-04 12:30 EDT
St. Lucie,Florida,5329,73,130,5,2.4%,0,0,27.48948,-80.33977,2020-08-04 12:30 EDT
Lake,Florida,4769,61,52,1,1.1%,0,0,28.76261973,-81.71155351,2020-08-04 12:30 EDT
Leon,Florida,4489,41,15,0,0.3%,0,0,30.45796803,-84.27794359,2020-08-04 12:30 EDT
Bay,Florida,3921,220,37,15,0.9%,0,0,30.27874147,-85.61547985,2020-08-04 12:30 EDT
Alachua,Florida,3808,59,25,2,0.7%,0,0,29.79309000000001,-82.49428,2020-08-04 12:30 EDT
