County Name,State Name,Confirmed,New,Death,Fatality Rate,Latitude,Longitude,Last Update
Washington,New York,1,1,0,0%,43.31227112600004,-73.43096234399997,2020-03-18 19:42 EDT
Hamilton,New York,1,1,0,0%,43.661303734000064,-74.49733573499998,2020-03-18 19:42 EDT
Chenango,New York,1,1,0,0%,42.493494428000076,-75.61153709999995,2020-03-18 19:42 EDT
King,Washington,562,0,56,10%,47.49011813,-121.8043324,2020-03-18 19:42 EDT
Snohomish,Washington,310,44,6,1.9%,47.9124,-122.09306000000001,2020-03-18 19:42 EDT
Pierce,Washington,56,11,1,1.8%,47.02270813,-122.1014408,2020-03-18 19:42 EDT
Island,Washington,16,2,0,0%,48.19160936,-122.6650075,2020-03-18 19:42 EDT
Skagit,Washington,14,5,0,0%,48.47933023,-121.72808020000001,2020-03-18 19:42 EDT
Kitsap,Washington,9,2,0,0%,47.47496219,-122.6085325,2020-03-18 19:42 EDT
Grant,Washington,8,1,1,12.5%,47.19885794,-119.4525987,2020-03-18 19:42 EDT
Whatcom,Washington,7,1,0,0%,48.82559702,-121.7174182,2020-03-18 19:42 EDT
Yakima,Washington,7,2,0,0%,46.60448,-120.50721000000001,2020-03-18 19:42 EDT
Thurston,Washington,6,1,0,0%,46.91980578,-122.82986909999998,2020-03-18 19:42 EDT
Spokane,Washington,5,1,0,0%,47.65726,-117.41228000000001,2020-03-18 19:42 EDT
Jefferson,Washington,4,1,0,0%,47.74810608,-123.6000095,2020-03-18 19:42 EDT
Clark,Washington,4,0,3,75%,45.78187331,-122.48127849999999,2020-03-18 19:42 EDT
Kittitas,Washington,4,1,0,0%,46.98472,-120.41752,2020-03-18 19:42 EDT
Chelan,Washington,2,0,0,0%,47.86707169100004,-120.62526766299999,2020-03-18 19:42 EDT
Grays Harbor,Washington,1,0,0,0%,47.15055235,-123.7737432,2020-03-18 19:42 EDT
Columbia,Washington,1,0,0,0%,46.29757684,-117.90786340000001,2020-03-18 19:42 EDT
Lincoln,Washington,1,0,0,0%,47.57305061,-118.4177041,2020-03-18 19:42 EDT
Cowlitz,Washington,1,0,0,0%,46.19454048,-122.67832720000001,2020-03-18 19:42 EDT
Lewis,Washington,1,0,0,0%,46.57779491,-122.39291580000001,2020-03-18 19:42 EDT
Klickitat,Washington,1,0,0,0%,45.876409142000064,-120.79203971699995,2020-03-18 19:42 EDT
Franklin,Washington,1,0,0,0%,38.553780000000074,-91.00091999999997,2020-03-18 19:42 EDT
Mason,Washington,1,0,0,0%,38.61504000000008,-83.80987999999995,2020-03-18 19:42 EDT
Los Angeles,California,190,46,1,0.5%,34.053490000000004,-118.24531999999999,2020-03-18 19:42 EDT
Santa Clara,California,175,20,6,3.4%,37.35579,-121.95508999999998,2020-03-18 19:42 EDT
San Mateo,California,80,16,1,1.3%,37.54704,-122.31485,2020-03-18 19:42 EDT
San Diego,California,60,0,0,0%,32.71568,-117.16171000000001,2020-03-18 19:42 EDT
San Francisco,California,51,8,0,0%,37.777120000000004,-122.41963999999999,2020-03-18 19:42 EDT
Sacramento,California,40,0,2,5%,38.57944000000001,-121.49085,2020-03-18 19:42 EDT
Contra Costa,California,39,0,0,0%,37.91793732,-121.9259354,2020-03-18 19:42 EDT
Alameda,California,30,3,0,0%,37.76683,-122.2453,2020-03-18 19:42 EDT
Orange,California,29,0,0,0%,33.78787,-117.85071,2020-03-18 19:42 EDT
Riverside,California,16,0,3,18.8%,33.98171,-117.37404,2020-03-18 19:42 EDT
Marin,California,15,4,0,0%,38.07188727,-122.7195348,2020-03-18 19:42 EDT
San Joaquin,California,14,1,2,14.3%,37.93479557,-121.2713112,2020-03-18 19:42 EDT
Santa Cruz,California,13,0,0,0%,36.97424,-122.03098,2020-03-18 19:42 EDT
Ventura,California,10,0,0,0%,34.28082,-119.29231999999999,2020-03-18 19:42 EDT
Placer,California,9,4,1,11.1%,39.05913563,-120.75363279999999,2020-03-18 19:42 EDT
Solano,California,8,1,0,0%,38.27793363,-121.9272405,2020-03-18 19:42 EDT
Sonoma,California,8,4,0,0%,38.29188,-122.45728000000001,2020-03-18 19:42 EDT
San Luis Obispo,California,7,1,0,0%,35.28579000000001,-120.66275,2020-03-18 19:42 EDT
Stanislaus,California,5,1,0,0%,37.55932622,-120.9976619,2020-03-18 19:42 EDT
Yolo,California,4,0,0,0%,38.73431,-121.81278999999999,2020-03-18 19:42 EDT
Tulare,California,4,1,0,0%,36.20649,-119.34305,2020-03-18 19:42 EDT
San Benito,California,3,0,0,0%,36.50506,-121.08332,2020-03-18 19:42 EDT
San Bernardino,California,3,0,0,0%,34.10524,-117.29411999999999,2020-03-18 19:42 EDT
Fresno,California,2,0,0,0%,36.74084000000001,-119.78551999999999,2020-03-18 19:42 EDT
Calaveras,California,2,0,0,0%,38.20473567,-120.55406550000001,2020-03-18 19:42 EDT
Imperial,California,2,0,0,0%,32.84748,-115.56952,2020-03-18 19:42 EDT
Santa Barbara,California,2,0,0,0%,34.41938,-119.69905,2020-03-18 19:42 EDT
Monterey,California,2,0,0,0%,36.21714602900005,-121.23901963899999,2020-03-18 19:42 EDT
Humboldt,California,1,0,0,0%,40.69879803,-123.87371470000001,2020-03-18 19:42 EDT
Madera,California,1,0,0,0%,36.96205,-120.06398999999999,2020-03-18 19:42 EDT
Shasta,California,1,0,0,0%,40.598279999999995,-122.49095,2020-03-18 19:42 EDT
Nevada,California,1,0,0,0%,34.06589,-117.21746,2020-03-18 19:42 EDT
Kern,California,1,0,0,0%,35.342816380000045,-118.72993949,2020-03-18 19:42 EDT
Bergen,New Jersey,114,30,2,1.8%,40.95949149,-74.074442,2020-03-18 19:42 EDT
Essex,New Jersey,45,13,1,2.2%,40.78779259,-74.24760059,2020-03-18 19:42 EDT
Middlesex,New Jersey,40,18,0,0%,40.57936,-74.50067,2020-03-18 19:42 EDT
Hudson,New Jersey,34,10,1,2.9%,40.74034231,-74.07410970000002,2020-03-18 19:42 EDT
Monmouth,New Jersey,32,10,1,3.1%,40.2600411,-74.22194634,2020-03-18 19:42 EDT
Union,New Jersey,26,11,0,0%,40.69635,-74.26957,2020-03-18 19:42 EDT
Morris,New Jersey,19,12,0,0%,40.86201902,-74.5442741,2020-03-18 19:42 EDT
Passaic,New Jersey,18,8,0,0%,40.86034,-74.12374,2020-03-18 19:42 EDT
Somerset,New Jersey,16,9,0,0%,40.49859,-74.52249,2020-03-18 19:42 EDT
Mercer,New Jersey,15,6,0,0%,40.28331911,-74.70157374,2020-03-18 19:42 EDT
Burlington,New Jersey,10,5,0,0%,40.07687,-74.85775,2020-03-18 19:42 EDT
Camden,New Jersey,8,5,0,0%,39.94525,-75.11913,2020-03-18 19:42 EDT
Ocean,New Jersey,8,4,0,0%,39.90927434,-74.2969653,2020-03-18 19:42 EDT
Hunterdon,New Jersey,6,2,0,0%,40.56725317,-74.91217921,2020-03-18 19:42 EDT
Atlantic,New Jersey,3,3,0,0%,39.48065639800007,-74.67264305599997,2020-03-18 19:42 EDT
Gloucester,New Jersey,2,0,0,0%,39.71720106500004,-75.14164365699997,2020-03-18 19:42 EDT
Warren,New Jersey,1,1,0,0%,40.85732358200005,-74.99706299999997,2020-03-18 19:42 EDT
Miami-Dade,Florida,76,36,0,0%,25.61418208,-80.5679083,2020-03-18 19:42 EDT
Broward,Florida,72,24,1,1.4%,26.15224542,-80.48705340000002,2020-03-18 19:42 EDT
Palm Beach,Florida,19,6,0,0%,26.70288,-80.03661,2020-03-18 19:42 EDT
Non-Florida-Resident,Florida,16,0,0,0%,27.766279,-81.68678299999998,2020-03-18 19:42 EDT
Hillsborough,Florida,14,6,0,0%,27.93023096,-82.30785534,2020-03-18 19:42 EDT
Collier,Florida,13,7,0,0%,26.11625563,-81.34013334,2020-03-18 19:42 EDT
Duval,Florida,13,3,0,0%,30.47844000000001,-81.62557,2020-03-18 19:42 EDT
Lee,Florida,10,6,1,10%,26.57965162,-81.82468531,2020-03-18 19:42 EDT
Pinellas,Florida,10,6,0,0%,27.9313392,-82.72194025,2020-03-18 19:42 EDT
Volusia,Florida,9,0,0,0%,29.169340000000002,-81.52251,2020-03-18 19:42 EDT
Orange,Florida,9,3,1,11.1%,41.33141,-74.35667,2020-03-18 19:42 EDT
Manatee,Florida,8,1,1,12.5%,27.49643,-82.53954,2020-03-18 19:42 EDT
Osceola,Florida,8,2,0,0%,28.06812578,-81.14519655,2020-03-18 19:42 EDT
Alachua,Florida,7,0,0,0%,29.79309000000001,-82.49428,2020-03-18 19:42 EDT
Seminole,Florida,7,3,0,0%,28.71700144,-81.23632262,2020-03-18 19:42 EDT
Outside-Florida,Florida,5,0,1,20%,28.566044899999998,-81.68864879,2020-03-18 19:42 EDT
Sarasota,Florida,5,2,0,0%,27.33889000000001,-82.53886999999997,2020-03-18 19:42 EDT
Clay,Florida,4,1,2,50%,29.98305516,-81.85778209,2020-03-18 19:42 EDT
St. Johns,Florida,4,2,0,0%,30.120509999999996,-81.62536,2020-03-18 19:42 EDT
Okaloosa,Florida,3,1,0,0%,30.70702353,-86.59650821,2020-03-18 19:42 EDT
Pasco,Florida,3,1,0,0%,28.32453,-82.33624,2020-03-18 19:42 EDT
Citrus,Florida,3,1,0,0%,28.850778899999998,-82.46594866,2020-03-18 19:42 EDT
Lake,Florida,2,1,0,0%,28.762619734000047,-81.71155351299996,2020-03-18 19:42 EDT
Brevard,Florida,2,1,0,0%,28.293484186000057,-80.73235631099999,2020-03-18 19:42 EDT
Charlotte,Florida,1,0,0,0%,26.90848328,-81.90343918,2020-03-18 19:42 EDT
Nassau,Florida,1,0,0,0%,30.61077673,-81.80173997,2020-03-18 19:42 EDT
Escambia,Florida,1,0,0,0%,30.70048477500007,-87.37722153999994,2020-03-18 19:42 EDT
Polk,Florida,1,0,0,0%,27.948878240000052,-81.69776009499998,2020-03-18 19:42 EDT
Walton County,Florida,1,1,0,0%,30.659395986000053,-86.16268062299997,2020-03-18 19:42 EDT
Sumter,Florida,1,1,0,0%,28.70474449200003,-82.08099390299998,2020-03-18 19:42 EDT
Santa Rosa,Florida,0,0,1,Infinity%,30.73147611,-87.01761385,2020-03-18 19:42 EDT
Cook,Illinois,178,71,1,0.6%,41.84014932,-87.81682325,2020-03-18 19:42 EDT
DuPage,Illinois,45,19,0,0%,41.85194049,-88.08561127,2020-03-18 19:42 EDT
Lake,Illinois,18,11,0,0%,42.32327645,-88.00353452,2020-03-18 19:42 EDT
Kane,Illinois,4,1,0,0%,41.93887565,-88.42863925,2020-03-18 19:42 EDT
McHenry,Illinois,4,2,0,0%,42.326209999999996,-88.26731,2020-03-18 19:42 EDT
St. Clair,Illinois,3,1,0,0%,38.46996471,-89.92749975,2020-03-18 19:42 EDT
Sangamon,Illinois,3,0,0,0%,39.75815792,-89.65888740000004,2020-03-18 19:42 EDT
Clinton,Illinois,3,1,0,0%,40.148790000000076,-88.96396999999996,2020-03-18 19:42 EDT
Will,Illinois,3,1,0,0%,41.44505655,-87.97865231,2020-03-18 19:42 EDT
Peoria,Illinois,3,2,0,0%,40.69236000000007,-89.58798999999998,2020-03-18 19:42 EDT
Kendall,Illinois,2,2,0,0%,41.59058793100007,-88.42880574499998,2020-03-18 19:42 EDT
Woodford,Illinois,1,0,0,0%,40.84437,-89.02781,2020-03-18 19:42 EDT
Cumberland,Illinois,1,0,0,0%,39.27332831,-88.24016822,2020-03-18 19:42 EDT
Champaign,Illinois,1,0,0,0%,40.1142,-88.2435,2020-03-18 19:42 EDT
Winnebago,Illinois,1,0,0,0%,42.26568000000003,-89.24138999999997,2020-03-18 19:42 EDT
Whiteside,Illinois,1,0,0,0%,41.75533495100007,-89.91231676399998,2020-03-18 19:42 EDT
Madison,Illinois,1,1,0,0%,38.83006224400003,-89.90178019899997,2020-03-18 19:42 EDT
Orleans,Louisiana,187,51,6,3.2%,30.03843182,-89.90055149,2020-03-18 19:42 EDT
Jefferson,Louisiana,40,5,0,0%,29.9596,-90.17182,2020-03-18 19:42 EDT
St. Tammany,Louisiana,8,2,0,0%,30.39408,-89.89506999999998,2020-03-18 19:42 EDT
Caddo,Louisiana,5,1,0,0%,32.75632,-93.97374,2020-03-18 19:42 EDT
Lafourche,Louisiana,3,1,0,0%,29.765290000000004,-90.76881,2020-03-18 19:42 EDT
St. Charles,Louisiana,3,0,0,0%,29.905279800000002,-90.3824403,2020-03-18 19:42 EDT
Terrebonne,Louisiana,3,0,0,0%,29.43006669,-90.87546183,2020-03-18 19:42 EDT
St. Bernard,Louisiana,2,0,0,0%,29.86715,-89.85868,2020-03-18 19:42 EDT
East Baton Rouge,Louisiana,2,1,0,0%,30.53926540800007,-91.09217012,2020-03-18 19:42 EDT
Bossier,Louisiana,1,0,0,0%,32.67886191,-93.60531071,2020-03-18 19:42 EDT
St. John the Baptist,Louisiana,1,0,0,0%,30.07866499,-90.54541322,2020-03-18 19:42 EDT
Ascension,Louisiana,1,0,0,0%,30.20549338,-90.90885829999999,2020-03-18 19:42 EDT
Washington,Louisiana,1,0,0,0%,30.853392161000052,-90.04050446099994,2020-03-18 19:42 EDT
Jefferson Parish,Louisiana,0,0,1,Infinity%,29.725889904000038,-90.10899103599995,2020-03-18 19:42 EDT
Middlesex,Massachusetts,100,11,0,0%,42.48559407,-71.3917913,2020-03-18 19:42 EDT
Suffolk,Massachusetts,51,9,0,0%,42.33189157,-71.07537429,2020-03-18 19:42 EDT
Norfolk,Massachusetts,45,2,0,0%,42.119409999999995,-71.33083,2020-03-18 19:42 EDT
Berkshire,Massachusetts,17,3,0,0%,42.51105,-73.19426,2020-03-18 19:42 EDT
Essex,Massachusetts,14,6,0,0%,42.632509999999996,-70.78113,2020-03-18 19:42 EDT
Worcester,Massachusetts,10,2,0,0%,42.26341,-71.80219,2020-03-18 19:42 EDT
Bristol,Massachusetts,5,0,0,0%,41.79836956,-71.11428121,2020-03-18 19:42 EDT
Plymouth,Massachusetts,5,0,0,0%,41.92808,-70.6568,2020-03-18 19:42 EDT
Barnstable,Massachusetts,2,0,0,0%,41.70194,-70.30442,2020-03-18 19:42 EDT
Hampden,Massachusetts,2,1,0,0%,42.064613,-72.422,2020-03-18 19:42 EDT
Franklin,Massachusetts,1,1,0,0%,42.586548666000056,-72.59777312799997,2020-03-18 19:42 EDT
Denver,Colorado,43,5,0,0%,39.74001,-104.99202,2020-03-18 19:42 EDT
Eagle,Colorado,39,5,0,0%,39.65565,-106.82788000000001,2020-03-18 19:42 EDT
Jefferson,Colorado,25,12,0,0%,39.58643164,-105.25040220000001,2020-03-18 19:42 EDT
Arapahoe,Colorado,22,7,0,0%,39.64976719,-104.33920440000001,2020-03-18 19:42 EDT
Douglas,Colorado,11,3,0,0%,39.32966642,-104.9295706,2020-03-18 19:42 EDT
Pitkin,Colorado,11,0,0,0%,39.21712515,-106.9167355,2020-03-18 19:42 EDT
Gunnison,Colorado,11,3,0,0%,38.54526,-106.92692,2020-03-18 19:42 EDT
Boulder,Colorado,11,0,0,0%,40.01574,-105.27923999999999,2020-03-18 19:42 EDT
Adams,Colorado,10,4,0,0%,39.87375914,-104.3366349,2020-03-18 19:42 EDT
Weld,Colorado,9,3,1,11.1%,40.55477273,-104.3924353,2020-03-18 19:42 EDT
El Paso,Colorado,8,2,1,12.5%,38.83212691,-104.5255141,2020-03-18 19:42 EDT
Summit,Colorado,5,0,0,0%,39.6341694,-106.1163607,2020-03-18 19:42 EDT
Larimer,Colorado,4,1,0,0%,40.66645245,-105.46093629999999,2020-03-18 19:42 EDT
Routt,Colorado,2,1,0,0%,40.48499792,-106.9912189,2020-03-18 19:42 EDT
Garfield,Colorado,2,1,0,0%,39.59922654,-107.90400190000001,2020-03-18 19:42 EDT
Clear Creek,Colorado,2,1,0,0%,39.68905313,-105.6443322,2020-03-18 19:42 EDT
Pueblo,Colorado,1,0,0,0%,38.26375,-104.61251999999999,2020-03-18 19:42 EDT
Mesa,Colorado,1,0,0,0%,39.16616,-108.13888999999999,2020-03-18 19:42 EDT
Fulton,Georgia,49,16,0,0%,33.79024066,-84.46711002,2020-03-18 19:42 EDT
Cobb,Georgia,28,3,1,3.6%,33.9414802,-84.57663741,2020-03-18 19:42 EDT
Bartow,Georgia,19,9,0,0%,34.23764397,-84.84072940000001,2020-03-18 19:42 EDT
DeKalb,Georgia,18,3,0,0%,33.77153731,-84.22646531,2020-03-18 19:42 EDT
Cherokee,Georgia,9,2,0,0%,34.24398966,-84.47624414,2020-03-18 19:42 EDT
Fayette,Georgia,8,3,0,0%,33.413909100000005,-84.49427247,2020-03-18 19:42 EDT
Gwinnett,Georgia,7,0,0,0%,33.96118879,-84.0235873,2020-03-18 19:42 EDT
Dougherty,Georgia,7,1,2,28.6%,31.53332494,-84.21629439,2020-03-18 19:42 EDT
Floyd,Georgia,6,0,0,0%,34.26324245,-85.21452762,2020-03-18 19:42 EDT
Clayton,Georgia,6,2,0,0%,33.54197299,-84.35769948,2020-03-18 19:42 EDT
Lowndes,Georgia,5,1,0,0%,30.83362831,-83.26769554,2020-03-18 19:42 EDT
Clarke,Georgia,5,2,0,0%,33.95110572,-83.36741217,2020-03-18 19:42 EDT
Gordon,Georgia,3,1,0,0%,34.50319646,-84.87587883,2020-03-18 19:42 EDT
Coweta,Georgia,3,0,0,0%,33.35360269,-84.76336691,2020-03-18 19:42 EDT
Newton,Georgia,3,2,0,0%,33.55500659,-83.8502182,2020-03-18 19:42 EDT
Hall,Georgia,3,2,0,0%,34.32041152,-83.81043541,2020-03-18 19:42 EDT
Paulding,Georgia,3,2,0,0%,33.92042456,-84.8672012,2020-03-18 19:42 EDT
Lee,Georgia,2,0,0,0%,31.77959716,-84.14088023,2020-03-18 19:42 EDT
Henry,Georgia,2,0,0,0%,33.45301628,-84.15426282,2020-03-18 19:42 EDT
Troup,Georgia,2,0,0,0%,33.03351893,-85.02826168,2020-03-18 19:42 EDT
Forsyth,Georgia,2,1,0,0%,34.22493225,-84.13349923,2020-03-18 19:42 EDT
Polk,Georgia,1,0,0,0%,34.00168812,-85.18810974,2020-03-18 19:42 EDT
Charlton,Georgia,1,0,0,0%,30.78171091,-82.13776476,2020-03-18 19:42 EDT
Richmond,Georgia,1,0,0,0%,33.359629675000065,-82.07361638099997,2020-03-18 19:42 EDT
Columbia,Georgia,1,0,0,0%,33.53724806400004,-82.26219608899999,2020-03-18 19:42 EDT
Houston,Georgia,1,0,0,0%,32.45894642800005,-83.66617499499995,2020-03-18 19:42 EDT
Whitfield,Georgia,1,1,0,0%,34.80552576400004,-84.96721045199995,2020-03-18 19:42 EDT
Barrow,Georgia,1,1,0,0%,33.993225155000054,-83.71272532999996,2020-03-18 19:42 EDT
Dallas,Texas,39,11,0,0%,32.778220000000005,-96.79512,2020-03-18 19:42 EDT
Harris,Texas,23,7,0,0%,29.85762795,-95.39311138,2020-03-18 19:42 EDT
Travis,Texas,23,6,0,0%,30.33462266,-97.78218981,2020-03-18 19:42 EDT
Fort Bend,Texas,12,2,0,0%,29.52745252,-95.77065084,2020-03-18 19:42 EDT
Collin,Texas,11,3,1,9.1%,33.1968,-96.80393000000001,2020-03-18 19:42 EDT
Bexar,Texas,11,0,0,0%,29.44892069,-98.52000770000001,2020-03-18 19:42 EDT
Tarrant,Texas,8,2,1,12.5%,32.8173,-97.07655,2020-03-18 19:42 EDT
Montgomery,Texas,7,3,0,0%,30.38862,-95.69633,2020-03-18 19:42 EDT
Smith,Texas,5,0,0,0%,32.37505601,-95.26910259,2020-03-18 19:42 EDT
Hays,Texas,5,2,0,0%,30.11817000000001,-97.87222,2020-03-18 19:42 EDT
Denton,Texas,5,3,0,0%,33.216590000000004,-97.13162,2020-03-18 19:42 EDT
McLennan,Texas,5,5,0,0%,31.55234028700005,-97.20180587199995,2020-03-18 19:42 EDT
Galveston,Texas,4,2,0,0%,29.29532,-94.80790999999999,2020-03-18 19:42 EDT
Williamson,Texas,4,4,0,0%,30.648067614000073,-97.60077208699992,2020-03-18 19:42 EDT
El Paso,Texas,3,0,0,0%,31.759159999999998,-106.48749,2020-03-18 19:42 EDT
Bell,Texas,3,0,0,0%,31.03765881,-97.47807382,2020-03-18 19:42 EDT
Brazoria,Texas,3,1,0,0%,29.049709999999997,-95.56200000000001,2020-03-18 19:42 EDT
Matagorda,Texas,3,0,1,33.3%,28.691229999999997,-95.96755,2020-03-18 19:42 EDT
Brazos,Texas,3,2,0,0%,30.660485841000014,-96.30207301399996,2020-03-18 19:42 EDT
Lubbock,Texas,3,1,0,0%,33.610193035000066,-101.820441552,2020-03-18 19:42 EDT
Gregg,Texas,1,0,0,0%,32.48062462,-94.81699103,2020-03-18 19:42 EDT
Lavaca,Texas,1,0,0,0%,29.38432888,-96.93010975,2020-03-18 19:42 EDT
Bowie,Texas,1,0,0,0%,33.5594,-97.84836999999999,2020-03-18 19:42 EDT
Webb,Texas,1,0,0,0%,32.632630000000056,-97.07417999999996,2020-03-18 19:42 EDT
Rusk,Texas,1,0,0,0%,31.795910000000053,-95.14990999999998,2020-03-18 19:42 EDT
Ellis,Texas,1,0,0,0%,32.34839289000007,-96.79460417699993,2020-03-18 19:42 EDT
Wichita,Texas,1,1,0,0%,33.98410156400007,-98.701694617,2020-03-18 19:42 EDT
Johnson,Texas,1,1,0,0%,32.37899028600003,-97.36641179499998,2020-03-18 19:42 EDT
Comal,Texas,1,1,0,0%,29.80818438400007,-98.27819520199995,2020-03-18 19:42 EDT
Grimes,Texas,1,1,0,0%,30.543655813000044,-95.98530181899996,2020-03-18 19:42 EDT
Fannin,Texas,1,1,0,0%,33.59309617200006,-96.10695930999998,2020-03-18 19:42 EDT
Jefferson,Texas,1,1,0,0%,29.88366400500007,-94.16922752899995,2020-03-18 19:42 EDT
DeWitt,Texas,1,1,0,0%,29.082058945000032,-97.35681759799995,2020-03-18 19:42 EDT
Montgomery,Pennsylvania,42,8,0,0%,40.21089424,-75.36736378,2020-03-18 19:42 EDT
Philadelphia,Pennsylvania,34,15,0,0%,39.952220000000004,-75.16218,2020-03-18 19:42 EDT
Delaware,Pennsylvania,14,5,0,0%,39.9167251,-75.39898556,2020-03-18 19:42 EDT
Allegheny,Pennsylvania,13,3,0,0%,40.45082,-80.01615,2020-03-18 19:42 EDT
Cumberland,Pennsylvania,10,0,0,0%,40.16367663,-77.26538073,2020-03-18 19:42 EDT
Bucks,Pennsylvania,9,1,0,0%,40.33694044,-75.10679406,2020-03-18 19:42 EDT
Chester,Pennsylvania,9,3,0,0%,39.97320372,-75.74845154,2020-03-18 19:42 EDT
Monroe,Pennsylvania,8,0,0,0%,41.05811592,-75.33939791,2020-03-18 19:42 EDT
Pike,Pennsylvania,2,1,0,0%,41.33202501,-75.03382353,2020-03-18 19:42 EDT
Washington,Pennsylvania,2,0,0,0%,40.16752,-80.24648,2020-03-18 19:42 EDT
Beaver,Pennsylvania,2,1,0,0%,40.69640000000004,-80.30195999999995,2020-03-18 19:42 EDT
York,Pennsylvania,2,2,0,0%,39.919932023000065,-76.72645286699999,2020-03-18 19:42 EDT
Wayne,Pennsylvania,1,0,0,0%,41.64878798,-75.30324861,2020-03-18 19:42 EDT
Northampton,Pennsylvania,1,0,1,100%,40.6836,-75.49108000000003,2020-03-18 19:42 EDT
Lehigh,Pennsylvania,1,0,0,0%,40.61265671,-75.59232058,2020-03-18 19:42 EDT
Luzerne,Pennsylvania,1,0,0,0%,41.28669,-75.90272,2020-03-18 19:42 EDT
Lancaster,Pennsylvania,1,1,0,0%,40.04236245000004,-76.24767324799996,2020-03-18 19:42 EDT
Lackawanna,Pennsylvania,1,1,0,0%,41.43685632800003,-75.60917996399995,2020-03-18 19:42 EDT
Berks,Pennsylvania,1,1,0,0%,40.41633728800008,-75.92604541999998,2020-03-18 19:42 EDT
Erie,Pennsylvania,1,1,0,0%,41.99166483000005,-80.03220618199998,2020-03-18 19:42 EDT
Oakland,Michigan,59,43,0,0%,42.74214,-83.16174000000002,2020-03-18 19:42 EDT
Wayne,Michigan,23,6,1,4.3%,42.28515,-83.3836,2020-03-18 19:42 EDT
Macomb,Michigan,10,2,0,0%,42.69565,-82.92171,2020-03-18 19:42 EDT
Washtenaw,Michigan,7,0,0,0%,42.25322942,-83.83877634,2020-03-18 19:42 EDT
Ingham,Michigan,5,0,0,0%,42.59709245,-84.37353421,2020-03-18 19:42 EDT
Kent,Michigan,5,0,0,0%,43.03216204,-85.54929822,2020-03-18 19:42 EDT
St. Clair,Michigan,2,0,0,0%,42.83189,-82.50220999999998,2020-03-18 19:42 EDT
Montcalm,Michigan,1,0,0,0%,43.31095473,-85.1525018,2020-03-18 19:42 EDT
Bay,Michigan,1,0,0,0%,43.70732889,-83.99203709,2020-03-18 19:42 EDT
Charlevoix,Michigan,1,0,0,0%,45.31653,-85.26071999999998,2020-03-18 19:42 EDT
