County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1223205,372,23344,44,1.9%,1629,219,34.053490000000004,-118.24532,2021-04-08 20:01 EDT
Riverside,California,295896,126,4454,12,1.5%,4529,309,33.98171,-117.37404,2021-04-08 20:01 EDT
San Bernardino,California,292160,171,4142,5,1.4%,4129,035,34.10524,-117.29412,2021-04-08 20:01 EDT
San Diego,California,272194,0,3588,0,1.3%,429,907,32.71568,-117.16171,2021-04-08 20:01 EDT
Orange,California,251611,95,4810,19,1.9%,19,33,33.78787,-117.85071,2021-04-08 20:01 EDT
Santa Clara,California,115396,0,1969,0,1.7%,4939,26,37.35579,-121.95508999999998,2021-04-08 20:01 EDT
Kern,California,106724,96,1298,5,1.2%,939,89,35.34281638,-118.7299395,2021-04-08 20:01 EDT
Fresno,California,99814,0,1626,0,1.6%,1719,58,36.74084000000001,-119.78552,2021-04-08 20:01 EDT
Sacramento,California,99268,226,1638,11,1.7%,44249,425,38.57944000000001,-121.49085,2021-04-08 20:01 EDT
Alameda,California,85542,0,1463,0,1.7%,0,0,37.76683,-122.2453,2021-04-08 20:01 EDT
Ventura,California,79867,0,989,0,1.2%,446,99,34.28082,-119.29232,2021-04-08 20:01 EDT
San Joaquin,California,70511,0,1325,0,1.9%,4099,65,37.93479557,-121.2713112,2021-04-08 20:01 EDT
Contra Costa,California,65967,85,762,0,1.2%,109,12,37.91793732,-121.9259354,2021-04-08 20:01 EDT
Stanislaus,California,53249,55,1012,3,1.9%,45089,73,37.55932622,-120.9976619,2021-04-08 20:01 EDT
Tulare,California,49202,14,817,3,1.7%,1249,34,36.20649,-119.34305,2021-04-08 20:01 EDT
Monterey,California,43063,6,344,2,0.8%,434,22,36.21714603,-121.2390196,2021-04-08 20:01 EDT
San Mateo,California,40708,61,553,0,1.4%,4189,62,37.54704,-122.31485,2021-04-08 20:01 EDT
Solano,California,39766,0,203,0,0.5%,0,0,38.27793363,-121.9272405,2021-04-08 20:01 EDT
San Francisco,California,35405,49,487,2,1.4%,41239,73,37.77712,-122.41964,2021-04-08 20:01 EDT
Santa Barbara,California,33427,19,441,0,1.3%,299,34,34.41938,-119.69905,2021-04-08 20:01 EDT
Merced,California,30968,0,442,0,1.4%,44829,75,37.19187429,-120.717739,2021-04-08 20:01 EDT
Sonoma,California,29431,8,309,0,1.0%,119,88,38.29188,-122.45728,2021-04-08 20:01 EDT
Imperial,California,27367,59,716,0,2.6%,4477,92,32.84748,-115.56952,2021-04-08 20:01 EDT
Kings,California,22676,0,243,0,1.1%,2439,6,36.07543071,-119.8153541,2021-04-08 20:01 EDT
Placer,California,21287,0,277,0,1.3%,4167,35,39.05913563,-120.7536328,2021-04-08 20:01 EDT
San Luis Obispo,California,20704,33,256,0,1.2%,1539,66,35.28579000000001,-120.66275,2021-04-08 20:01 EDT
Madera,California,16015,13,236,0,1.5%,1619,8,36.96205,-120.06399,2021-04-08 20:01 EDT
Santa Cruz,California,15363,0,202,0,1.3%,1009,0,36.97424,-122.03098,2021-04-08 20:01 EDT
Marin,California,13760,0,206,0,1.5%,3659,3,38.07188727,-122.7195348,2021-04-08 20:01 EDT
Yolo,California,13333,0,198,0,1.5%,19,5,38.73431,-121.81279,2021-04-08 20:01 EDT
Shasta,California,11488,0,210,0,1.8%,4207,9,40.59828,-122.49095,2021-04-08 20:01 EDT
Butte,California,11198,0,178,0,1.6%,411139,12,39.66709143,-121.600911,2021-04-08 20:01 EDT
El Dorado,California,9547,0,108,0,1.1%,46239,9,38.68217,-120.84683,2021-04-08 20:01 EDT
Napa,California,9534,7,78,0,0.8%,44949,33,38.50647693,-122.3306091,2021-04-08 20:01 EDT
Sutter,California,9212,0,102,0,1.1%,4189,2,39.03467539,-121.6948457,2021-04-08 20:01 EDT
Yuba,California,6051,0,40,0,0.7%,2889,2,39.26918299,-121.3512653,2021-04-08 20:01 EDT
San Benito,California,5896,0,62,0,1.1%,43859,6,36.50506,-121.08332,2021-04-08 20:01 EDT
Lassen,California,5660,0,24,0,0.4%,5629,0,40.68244754,-120.60036909999998,2021-04-08 20:01 EDT
Tehama,California,5348,0,56,0,1.0%,477,6,40.12569694,-122.2339153,2021-04-08 20:01 EDT
Nevada,California,4370,0,75,0,1.7%,469,9,39.2616,-121.0161,2021-04-08 20:01 EDT
Tuolumne,California,4051,1,64,0,1.6%,1259,4,38.02764367,-119.9546536,2021-04-08 20:01 EDT
Mendocino,California,3965,0,47,0,1.2%,4609,4,39.44024063,-123.3912784,2021-04-08 20:01 EDT
Amador,California,3559,5,46,1,1.3%,41389,3,38.44606535,-120.651755,2021-04-08 20:01 EDT
Humboldt,California,3507,0,36,0,1.0%,2799,1,40.69879803,-123.8737147,2021-04-08 20:01 EDT
Lake,California,3339,0,43,0,1.3%,42739,8,39.10265343,-122.7508974,2021-04-08 20:01 EDT
Glenn,California,2715,0,25,0,0.9%,0,0,39.59827984,-122.392389,2021-04-08 20:01 EDT
Colusa,California,2175,2,16,0,0.7%,41439,0,39.17759768,-122.2371023,2021-04-08 20:01 EDT
Calaveras,California,2032,0,51,0,2.5%,259,1,38.20473567,-120.5540655,2021-04-08 20:01 EDT
Siskiyou,California,1890,0,16,0,0.8%,209,2,41.59256366,-122.5407772,2021-04-08 20:01 EDT
Inyo,California,1408,0,38,0,2.7%,109,0,36.5110603,-117.410592,2021-04-08 20:01 EDT
Mono,California,1269,0,4,0,0.3%,6159,0,37.93749777,-118.8838882,2021-04-08 20:01 EDT
Del Norte,California,1232,0,6,0,0.5%,4389,9,41.74317575,-123.8971107,2021-04-08 20:01 EDT
Plumas,California,686,0,6,0,0.9%,609,0,40.00070236,-120.8334983,2021-04-08 20:01 EDT
Modoc,California,480,0,4,0,0.8%,4209,0,41.57651716400005,-120.73684738599995,2021-04-08 20:01 EDT
Mariposa,California,415,0,7,0,1.7%,4259,0,37.58147049,-119.9054514,2021-04-08 20:01 EDT
Trinity,California,393,0,5,0,1.3%,8579,0,40.65065829,-123.112635,2021-04-08 20:01 EDT
Sierra,California,107,0,0,0,0.0%,509,0,39.58038432,-120.5160202,2021-04-08 20:01 EDT
Alpine,California,88,0,0,0,0.0%,1009,0,38.59733305,-119.8204213,2021-04-08 20:01 EDT
Dallas,Texas,293121,378,3899,5,1.3%,2829,481,32.778220000000005,-96.79512,2021-04-08 20:01 EDT
Tarrant,Texas,252461,323,3340,7,1.3%,4669,269,32.8173,-97.07655,2021-04-08 20:01 EDT
Bexar,Texas,208618,434,3377,17,1.6%,139,644,29.44892069,-98.5200077,2021-04-08 20:01 EDT
Harris--Non Houston,Texas,195859,431,1512,4,0.8%,157,136,37.302192,-91.8445815,2021-04-08 20:01 EDT
Harris--Houston,Texas,185362,138,2283,17,1.2%,5639,364,29.66648008,-95.22438005,2021-04-08 20:01 EDT
