County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,1210657,387,22475,1,1.9%,4429,201,34.053490000000004,-118.24532,2021-03-16 18:20 EDT
Riverside,California,292293,0,3984,0,1.4%,119,253,33.98171,-117.37404,2021-03-16 18:20 EDT
San Bernardino,California,288868,0,3512,0,1.2%,3619,24,34.10524,-117.29412,2021-03-16 18:20 EDT
San Diego,California,265649,0,3452,0,1.3%,1049,374,32.71568,-117.16171,2021-03-16 18:20 EDT
Orange,California,248881,0,4486,0,1.8%,2459,67,33.78787,-117.85071,2021-03-16 18:20 EDT
Santa Clara,California,112794,0,1869,0,1.7%,2979,47,37.35579,-121.95508999999998,2021-03-16 18:20 EDT
Kern,California,104943,0,988,0,0.9%,2819,36,35.34281638,-118.7299395,2021-03-16 18:20 EDT
Fresno,California,97461,0,1534,0,1.6%,899,12,36.74084000000001,-119.78552,2021-03-16 18:20 EDT
Sacramento,California,95441,0,1548,0,1.6%,1489,80,38.57944000000001,-121.49085,2021-03-16 18:20 EDT
Alameda,California,84155,0,1329,0,1.6%,1009,0,37.76683,-122.2453,2021-03-16 18:20 EDT
Ventura,California,78792,0,932,0,1.2%,239,21,34.28082,-119.29232,2021-03-16 18:20 EDT
San Joaquin,California,67817,0,1210,0,1.8%,41719,33,37.93479557,-121.2713112,2021-03-16 18:20 EDT
Contra Costa,California,64096,0,720,0,1.1%,229,03,37.91793732,-121.9259354,2021-03-16 18:20 EDT
Stanislaus,California,51706,0,972,0,1.9%,299,68,37.55932622,-120.9976619,2021-03-16 18:20 EDT
Tulare,California,48604,0,784,0,1.6%,699,85,36.20649,-119.34305,2021-03-16 18:20 EDT
Monterey,California,42575,0,336,0,0.8%,41969,71,36.21714603,-121.2390196,2021-03-16 18:20 EDT
Solano,California,39766,0,177,0,0.4%,0,0,38.27793363,-121.9272405,2021-03-16 18:20 EDT
San Mateo,California,39480,32,536,2,1.4%,2529,64,37.54704,-122.31485,2021-03-16 18:20 EDT
San Francisco,California,34583,0,446,0,1.3%,2259,24,37.77712,-122.41964,2021-03-16 18:20 EDT
Santa Barbara,California,32634,0,429,0,1.3%,3969,20,34.41938,-119.69905,2021-03-16 18:20 EDT
Merced,California,29940,0,423,0,1.4%,669,83,37.19187429,-120.717739,2021-03-16 18:20 EDT
Sonoma,California,28753,0,308,0,1.1%,1439,05,38.29188,-122.45728,2021-03-16 18:20 EDT
Imperial,California,26876,0,681,0,2.5%,0,6,32.84748,-115.56952,2021-03-16 18:20 EDT
Kings,California,22380,0,236,0,1.1%,4319,69,36.07543071,-119.8153541,2021-03-16 18:20 EDT
Placer,California,20364,0,232,0,1.1%,3299,02,39.05913563,-120.7536328,2021-03-16 18:20 EDT
San Luis Obispo,California,20078,0,253,0,1.3%,43299,18,35.28579000000001,-120.66275,2021-03-16 18:20 EDT
Madera,California,15722,0,222,0,1.4%,4169,08,36.96205,-120.06399,2021-03-16 18:20 EDT
