County Name,State Name,Confirmed,New,Death,New Death,Fatality Rate,Recovered,New Recovered,Latitude,Longitude,Last Update
Los Angeles,California,746666,0,9806,0,1.3%,22218,0,34.053490000000004,-118.24532,2020-12-30 19:37 EDT
San Bernardino,California,193214,2127,1442,4,0.7%,170000,0,34.10524,-117.29412,2020-12-30 19:37 EDT
Riverside,California,180537,3849,1951,8,1.1%,114480,527,33.98171,-117.37404,2020-12-30 19:37 EDT
Orange,California,152059,0,1847,0,1.2%,84716,0,33.78787,-117.85071,2020-12-30 19:37 EDT
San Diego,California,150064,0,1435,0,1.0%,1138,0,32.71568,-117.16171,2020-12-30 19:37 EDT
Santa Clara,California,67423,0,673,0,1.0%,178,0,37.35579,-121.95508999999998,2020-12-30 19:37 EDT
Kern,California,67292,0,504,0,0.7%,20132,0,35.34281638,-118.7299395,2020-12-30 19:37 EDT
Fresno,California,64274,0,646,0,1.0%,26742,0,36.74084000000001,-119.78552,2020-12-30 19:37 EDT
Sacramento,California,63898,0,833,0,1.3%,47457,0,38.57944000000001,-121.49085,2020-12-30 19:37 EDT
Alameda,California,50196,0,625,0,1.2%,0,0,37.76683,-122.2453,2020-12-30 19:37 EDT
San Joaquin,California,44660,0,628,0,1.4%,37431,0,37.93479557,-121.2713112,2020-12-30 19:37 EDT
Contra Costa,California,39736,345,331,8,0.8%,33870,632,37.91793732,-121.9259354,2020-12-30 19:37 EDT
Ventura,California,37572,0,255,0,0.7%,33540,0,34.28082,-119.29232,2020-12-30 19:37 EDT
Stanislaus,California,33899,0,596,0,1.8%,29365,0,37.55932622,-120.9976619,2020-12-30 19:37 EDT
Tulare,California,33125,547,399,10,1.2%,27735,0,36.20649,-119.34305,2020-12-30 19:37 EDT
Monterey,California,27289,537,190,0,0.7%,12935,1,36.21714603,-121.2390196,2020-12-30 19:37 EDT
San Mateo,California,24246,330,217,0,0.9%,0,0,37.54704,-122.31485,2020-12-30 19:37 EDT
San Francisco,California,22776,184,184,2,0.8%,520,0,37.77712,-122.41964,2020-12-30 19:37 EDT
Imperial,California,22128,171,414,3,1.9%,20000,171,32.84748,-115.56952,2020-12-30 19:37 EDT
Merced,California,19066,0,248,0,1.3%,15134,0,37.19187429,-120.717739,2020-12-30 19:37 EDT
Sonoma,California,18872,223,184,2,1.0%,10707,0,38.29188,-122.45728,2020-12-30 19:37 EDT
Solano,California,18726,208,98,3,0.5%,16491,325,38.27793363,-121.9272405,2020-12-30 19:37 EDT
Santa Barbara,California,16732,0,156,0,0.9%,15349,0,34.41938,-119.69905,2020-12-30 19:37 EDT
Kings,California,15915,106,110,0,0.7%,10033,11,36.07543071,-119.8153541,2020-12-30 19:37 EDT
Placer,California,13272,217,125,0,0.9%,9417,241,39.05913563,-120.7536328,2020-12-30 19:37 EDT
San Luis Obispo,California,10178,576,82,8,0.8%,7837,416,35.28579000000001,-120.66275,2020-12-30 19:37 EDT
Madera,California,10172,0,116,0,1.1%,7287,0,36.96205,-120.06399,2020-12-30 19:37 EDT
Marin,California,9664,0,139,0,1.4%,8699,0,38.07188727,-122.7195348,2020-12-30 19:37 EDT
Santa Cruz,California,8407,205,83,0,1.0%,6133,315,36.97424,-122.03098,2020-12-30 19:37 EDT
Yolo,California,7955,0,109,0,1.4%,7193,0,38.73431,-121.81279,2020-12-30 19:37 EDT
Shasta,California,7918,0,73,0,0.9%,7428,50,40.59828,-122.49095,2020-12-30 19:37 EDT
Butte,California,7173,0,90,0,1.3%,6406,0,39.66709143,-121.600911,2020-12-30 19:37 EDT
Sutter,California,6341,0,49,0,0.8%,5751,0,39.03467539,-121.6948457,2020-12-30 19:37 EDT
Napa,California,5664,49,27,0,0.5%,1890,0,38.50647693,-122.3306091,2020-12-30 19:37 EDT
El Dorado,California,5613,0,21,0,0.4%,3833,0,38.68217,-120.84683,2020-12-30 19:37 EDT
Lassen,California,4615,42,9,1,0.2%,3657,154,40.68244754,-120.60036909999998,2020-12-30 19:37 EDT
Yuba,California,3826,0,18,0,0.5%,3298,0,39.26918299,-121.3512653,2020-12-30 19:37 EDT
San Benito,California,3489,0,28,0,0.8%,2964,0,36.50506,-121.08332,2020-12-30 19:37 EDT
Tehama,California,3253,31,36,2,1.1%,1949,80,40.12569694,-122.2339153,2020-12-30 19:37 EDT
